file,query,answer
bridge_subgraph_17991.graphml,哪种疾病在临床表现上类似百合病，且其病因涉及心理及药物因素，同时还需考虑慢性荨麻疹作为风险评估因素以及慢性肾炎的临床表现？,失眠
bridge_subgraph_18011.graphml,哪种疾病会导致锥体束受损和痴呆，并且常伴随脑电图异常和CJD的出现？,克-雅氏病
bridge_subgraph_18009.graphml,哪种疾病在治疗后会出现胎儿窘迫和恶心，且需要使用舒芬太尼复合罗哌卡因药物和护理干预辅助治疗？,硬膜外分娩
bridge_subgraph_18013.graphml,哪种社会学理论能解释天麻素注射液控制血压与MRI检查头昏症状之间的关联？,高血压
bridge_subgraph_18003.graphml,哪种疾病在出现bTBI和TBil异常的同时，常伴随上呼吸道感染，并需要特别的护理干预？,失眠
bridge_subgraph_18006.graphml,哪种疾病在治疗时常用地西泮片和情志护理，且常伴有腹泻症状，发病率约为3.64%？,失眠
bridge_subgraph_18012.graphml,哪种疾病在PSCAD组中常伴随焦虑症状和高血压，并且更易出现在年龄较大或女性群体中？,失眠
bridge_subgraph_18007.graphml,哪种疾病需要同时使用防己、威灵仙、甘草和当归进行治疗？,关节痹痛
bridge_subgraph_18001.graphml,哪种疾病在神经内科就诊时，常通过FIB和颈动脉IMT值检查发现，并且适合采用针药结合的方式进行辅助治疗？,气虚血瘀型脑卒中
bridge_subgraph_18008.graphml,哪种疾病在治疗过程中常需使用深静脉置管和酒炒桃仁，且患者常伴有腹泻和糖尿病并发症？,消化道感染
bridge_subgraph_18004.graphml,哪种疾病在新生大鼠皮层癫痫的病因研究中，常与肝切除术、子宫肌瘤和老年肺癌的辅助治疗同时被提及？,七氟烷麻醉
bridge_subgraph_18014.graphml,哪种疾病在进行TCD检测和脑血流成像时常伴有头痛，且治疗中可能会使用养血清脑颗粒？,典型偏头痛
bridge_subgraph_18005.graphml,哪种疾病既能通过呼吸道或胃肠道传播，又属于全身型，且常同时累及脾和肾？,新形隐球菌病
bridge_subgraph_18015.graphml,哪种疾病在采用单纯针灸或针刺配合埋针的辅助治疗时，常与针灸疗法一同出现，并容易引发脑卒中并发症？,中风后偏瘫肩痛
bridge_subgraph_18010.graphml,哪种疾病在治疗过程中需要同时使用激素类药物和温胆汤类、逍遥散，并且还需要进行心理护理和评估SAS（焦虑自评量表）？,失眠
bridge_subgraph_18017.graphml,哪种疾病在轻装潜水作业后易导致尿道狭窄，且需同时进行心理护理干预和康复护理？,脊髓型减压病
bridge_subgraph_18002.graphml,哪种疾病在情志波动时容易引发，且在安慰剂贴敷治疗中常见，同时常伴随便秘和糖尿病症状？,失眠
bridge_subgraph_18020.graphml,哪种疾病在脾胃不和的情况下，可以通过耳穴压豆配合中药沐足以及早期护理干预和常规护理来辅助治疗？,失眠
bridge_subgraph_18019.graphml,哪种疾病在心率变异性检查和心理咨询服务中常被提及，且通常伴随着焦虑症状并需要常规护理？,失眠
bridge_subgraph_18023.graphml,哪种疾病既与糖尿病和心血管系统密切相关，又常与DM和脾的问题同时出现？,冠心病
bridge_subgraph_18025.graphml,哪种疾病在治疗过程中常采用局部熏洗坐浴和艾灸联合耳穴贴压，同时还会辅以中医护理干预和心理干预？,肛肠术
bridge_subgraph_18021.graphml,哪种疾病在普外科就诊时，表现为发热，且病理分型为SS型，适合采用阿帕替尼联合替吉奥化疗方案治疗？,胃体癌
bridge_subgraph_18030.graphml,哪种疾病与食管鳞癌和年龄相关性黄斑变性直接相关，且常与乳腺癌和食管癌同时出现？,遗传变异
