file,query,answer
bridge_subgraph_21000.graphml,哪种医学内容涉及非运动症状，并在喹硫平替换治疗过程中常伴随嗜睡和头痛现象？,失眠
bridge_subgraph_21004.graphml,哪种疾病在治疗过程中常同时使用胃安神、天王补心汤、曲唑酮和西酞普兰？,失眠
bridge_subgraph_21005.graphml,哪种医学内容在评估睡眠状况自评量表和康复医学科时，常与糖尿病和肥胖相关联？,失眠
bridge_subgraph_20998.graphml,哪种疾病在治疗过程中常需辅以认知疗法和睡眠的认知行为治疗，且患者往往伴有高血脂和糖尿病？,失眠
bridge_subgraph_21001.graphml,哪种疾病在服用氨苯砜后，胸片检查异常，并伴随腹痛和呕吐症状？,印度男性瘤型麻风
bridge_subgraph_21007.graphml,哪种疾病适合采用耳穴压豆联合艾条灸、中药穴位贴敷和针刺来治疗气滞血瘀？,失眠
bridge_subgraph_21010.graphml,哪种疾病会导致NIHSS评分升高，并伴随继发性失眠、胸闷和恶心等症状？,失眠
bridge_subgraph_21009.graphml,哪种疾病在无肝素化冠状动脉造影的临床表现中发病率高达70.4%，并且通常需要结合健康教育和心理护理干预作为辅助治疗？,失眠
bridge_subgraph_21003.graphml,哪种疾病在采用胸腹腔镜联合食管癌治疗后，常需配合苯二氮NFDA1类药物以及相应的护理措施和心理干预治疗？,失眠
bridge_subgraph_21006.graphml,哪种疾病在治疗时需要使用补脑安神片，并伴随腰背酸痛，同时还需要综合护理和健康教育作为辅助治疗？,失眠
bridge_subgraph_21016.graphml,哪种疾病最容易导致死亡，尤其是心脏猝死，并且与遗传和年龄因素密切相关？,癫痫猝死
bridge_subgraph_21008.graphml,哪种疾病在症状消失后仍可能出现顽固性便秘，且常与地西泮和帕罗西汀同时使用？,失眠
bridge_subgraph_21017.graphml,哪种疾病与睡眠个人信念与态度量表、乳腺癌、肺癌及睡眠障碍同时存在关联？,失眠
bridge_subgraph_21011.graphml,哪种疾病在临床上表现为神疲乏力和CIV，且在进行耳穴按摩辅助治疗后容易出现嗜睡症状？,失眠
bridge_subgraph_21015.graphml,哪种疾病在出现尿毒症并发症的同时，还可能伴随冠心病和急性缺血性卒中，并且需要特别关注睡眠心理行为护理？,失眠
bridge_subgraph_21029.graphml,哪种疾病在辅助治疗中常采用推拿和针灸推拿，且其临床表现包括重症肌无力？,失眠
bridge_subgraph_21012.graphml,哪种疾病以高脂血症为病因，ICA有无扭曲为高危因素，同时伴有人际关系紧张的临床表现和甲状腺功能亢进症的并发症？,糖尿病
bridge_subgraph_21013.graphml,哪种疾病在鉴别诊断时与高血压密切相关，且可能转化为神经系统疾病，同时存在肾脏疾病的高危因素和原发性肝癌的并发症风险？,糖尿病
bridge_subgraph_21023.graphml,哪种疾病在多导睡眠检测仪辅助检查下，常表现为卒中后焦虑抑郁，并且可能同时出现磁共振成像异常和感染症状？,失眠
bridge_subgraph_21020.graphml,哪种疾病在脑卒中后抑郁和肥胖的临床表现中，同时涉及脾和肾的发病部位？,失眠
bridge_subgraph_21022.graphml,哪种疾病在辅助治疗时常用中药足浴，并通过多导睡眠检测仪进行辅助检查，同时临床上常表现为DRSP和感染？,失眠
bridge_subgraph_21021.graphml,哪种医学内容在治疗不得卧时，常与免疫三氧疗法、音乐疗法及常规护理同时使用？,失眠
bridge_subgraph_21030.graphml,哪种疾病既会增加家庭负担，又能通过针灸和推拿按摩辅助治疗，且常与老年高血压同时出现？,失眠
bridge_subgraph_21028.graphml,哪种疾病在男性患者中常表现为腰背痛，且可能通过腹腔镜卵巢囊肿的临床表现和自陈式心理量表的辅助检查来诊断？,失眠
bridge_subgraph_21025.graphml,哪种疾病在治疗过程中常需要结合埋线和右美托咪定，并且通常还会配合常规护理干预和综合护理？,失眠
bridge_subgraph_21019.graphml,哪种疾病在治疗上常用生半夏，临床表现为慢乙肝，且高危因素包括高血脂，同时需要加强心理护理？,失眠
bridge_subgraph_21027.graphml,哪种疾病在匹滋堡睡眠质量指数量表检查异常且由麻黄碱引起时，常伴随头昏和眩晕的症状？,失眠
bridge_subgraph_21018.graphml,哪种疾病在重度OSAHS患者中常见，并且需要结合心理干预疏导，同时在诊断时通常会进行血常规和心电图的检查？,失眠
bridge_subgraph_21014.graphml,哪种疾病在治疗过程中，靳三针联合加味乌梅丸和循证护理措施能同时有效缓解缺血性脑卒中和慢性痛的症状？,失眠
bridge_subgraph_21024.graphml,哪种疾病在临床上既表现为终末期肾脏病和抑郁状态，又常伴随慢性疲劳综合征，且健康教育是其重要的辅助治疗手段？,失眠
bridge_subgraph_21026.graphml,哪种疾病在内科治疗中常与疏肝解郁胶囊和舒适护理同时使用，且与COPD相关？,失眠
bridge_subgraph_21034.graphml,哪种疾病主要由神经质引起，在进行头部穴位按摩和整体护理时需特别注意，且患者常伴有心血管疾病的风险？,失眠
bridge_subgraph_21031.graphml,哪种疾病在治疗过程中会使用帕罗西汀片和抗失眠药物，且患者常出现恶心和抑郁症状？,失眠
bridge_subgraph_21035.graphml,哪种疾病在采用耳穴压籽治疗的同时，还需要配合心理干预或心理干预治疗，以缓解脑震荡后综合征的症状？,失眠
bridge_subgraph_21032.graphml,哪种疾病在出现头痛和呕吐的同时，需要结合DHD和中西药物以及使用睡眠仪进行治疗？,失眠
bridge_subgraph_21036.graphml,哪种疾病在治疗过程中需要结合心理疏导方法、单栀逍遥散，并辅以综合护理干预和护理干预？,失眠
bridge_subgraph_21039.graphml,哪种医学内容在涉及9.0%的茯苓使用时，通常与综合护理干预或护理干预同时出现？,失眠
bridge_subgraph_21033.graphml,哪种疾病在使用天麻素注射液治疗的同时，需要结合一般护理和辨证施护，尤其适用于有高血脂病史的患者？,失眠
bridge_subgraph_21042.graphml,哪种疾病与元担忧和FD直接相关，且常与急性心肌梗死和心肌梗死同时出现？,失眠
bridge_subgraph_21052.graphml,哪种疾病既可能导致糖尿病，又常表现为胃炎、关节痛和高血压？,失眠
bridge_subgraph_21041.graphml,哪种疾病在出现RLS和脑震荡后综合征的同时，还可能伴随高血压或原发性高血压的临床表现？,失眠
bridge_subgraph_21038.graphml,哪种疾病在出现脑出血的临床表现和睡眠维持障碍的病理分型时，特别需要心理护理和心理护理干预作为辅助治疗？,失眠
bridge_subgraph_21044.graphml,哪种疾病会同时出现IVPBORVOT和感染性腰腿痛综合征，并且常伴随抑郁障碍和需要通过穴位按摩来缓解症状？,失眠
bridge_subgraph_21046.graphml,哪种疾病在出现就寝问题和需要特殊护理干预的同时，还常伴有癌因性疲乏和抑郁？,失眠
bridge_subgraph_21037.graphml,哪种疾病因脾胃失调引起，常表现为小儿呼吸系统疾病，发病率约为20.00%，且可采用埋线作为辅助治疗？,失眠
bridge_subgraph_21053.graphml,哪种疾病既有肌萎缩侧索硬化症和丛集期的临床表现，又常与高血脂和焦虑抑郁相伴出现？,失眠
bridge_subgraph_21049.graphml,哪种疾病在治疗过程中需要同时使用镇静剂和艾灸，并且常常伴随护理干预和右美托咪定的应用？,失眠
bridge_subgraph_21055.graphml,哪种疾病在年龄较大的人群中更容易与心血管神经官能症和糖尿病同时出现，并且可能与远志的使用有关？,失眠
bridge_subgraph_21047.graphml,哪种疾病在SCL-90量表评估中常需配合生活干预，且患者在使用汉密尔顿抑郁量表和阿米替林治疗时也常见？,失眠
bridge_subgraph_21040.graphml,哪种疾病在肿瘤化疗期间容易出现心肌梗死和高血压，并且可以通过太冲穴进行辅助治疗？,失眠
bridge_subgraph_21048.graphml,哪种疾病会导致成年人出现慢传输型便秘、腰痛和乏力，并且可以通过平衡火罐配合穴位贴敷治疗来辅助缓解？,失眠
bridge_subgraph_21056.graphml,哪种疾病在治疗时既需要使用生地和止血药，又常与清热药和当归同时使用？,崩漏病
