file,query,answer
bridge_subgraph_19009.graphml,哪种疾病会导致男性出现右上腹隐痛和乏力，且可能需要通过肝移植来治疗？,肝透明细胞癌
bridge_subgraph_18996.graphml,哪种疾病会导致早醒、神疲乏力和反应迟钝，并且通过培养良好的睡眠习惯可以辅助治疗？,失眠
bridge_subgraph_18992.graphml,哪种疾病在中老年妇女中多发，常需手术治疗盆底功能障碍，且伴随疼痛并发症，还需心理护理作为辅助治疗？,盆底重建术
bridge_subgraph_18999.graphml,哪种疾病在实验室检查中表现为多巴胺水平异常，且在治疗过程中常联合使用多塞平和西酞普兰，同时需要配合心理干预？,失眠
bridge_subgraph_19006.graphml,哪种疾病在治疗过程中同时使用酒石酸唑吡坦和艾灸，并结合安全感和常规护理措施？,失眠
bridge_subgraph_19005.graphml,哪种疾病在进行BOLD-fMRI扫描的同时，常需辅以安眠、中药及谷维素片治疗？,失眠
bridge_subgraph_19000.graphml,哪种疾病会导致早醒、强迫、抑郁，伴随恶梦、夜惊和焦虑，且可能与肺癌和胃癌同时出现？,失眠
bridge_subgraph_18998.graphml,哪种疾病在Frey手术后需要通过生命质量症状评估来监测，且常伴随腹泻和食欲不振的临床表现？,Beger
bridge_subgraph_19003.graphml,哪种疾病在新生儿中具有9.0%的发病率，且低血糖性脑损伤是其高危因素，通常需要通过MRI或磁共振成像进行影像学检查？,糖尿病
bridge_subgraph_19011.graphml,哪种疾病在压患者耳部穴位时能有效缓解脑卒中后抑郁症，并常伴随疼痛和腰背痛症状？,失眠
bridge_subgraph_19013.graphml,哪种疾病具有更多的非运动症状和淡漠表现，且常与HAMD评分升高和抑郁症状同时出现？,PD-C
bridge_subgraph_19018.graphml,哪种疾病既可能导致重症胰腺炎和功能衰竭，又常伴随脑出血和感染的发生？,肺功能衰竭
bridge_subgraph_19017.graphml,哪种疾病可能导致卵巢早衰和外感内伤，且与年龄和高血压有关？,失眠
bridge_subgraph_19016.graphml,哪种疾病会导致气血失和和脑外伤后综合征，且常常需要使用抗抑郁药物进行治疗？,失眠
bridge_subgraph_19014.graphml,哪种疾病既有抑郁作为并发症，又因饮食不节和强迫行为引发，并常伴随焦虑症状？,失眠
bridge_subgraph_19012.graphml,哪种疾病会表现为交往不良、早熟行为和冷漠，并且常与重性抑郁障碍和心境恶劣障碍同时出现？,精神卫生问题
bridge_subgraph_19007.graphml,哪种疾病需要同时使用甜梦口服液和滋阴降火药物，并且可能伴随使用地西泮和苯巴比妥进行治疗？,失眠
bridge_subgraph_19010.graphml,哪种疾病具有91%的预后生存率，且病理分型为轻度失眠，在治疗过程中常需配合康复护理和健康教育？,失眠
bridge_subgraph_19019.graphml,哪种疾病在湿热上扰的病理分型下，通过眼科检查可发现，且常伴随乏力和发热的临床表现？,眼葡萄膜炎
bridge_subgraph_19022.graphml,哪种疾病在出现干咳的同时，使用低频电穴位刺激可能会因年龄差异而产生不良反应？,失眠
bridge_subgraph_19015.graphml,哪种疾病在血液科化疗过程中会出现食欲丧失，并需使用酒石酸唑吡坦片治疗，同时需配合综合护理？,失眠
bridge_subgraph_19024.graphml,哪种疾病在超声消融组中常见，且患者常伴有身心状况差、原发性高血压和水肿？,失眠
bridge_subgraph_19027.graphml,哪种疾病在出现头痛和恶心的同时，常伴有睡眠呼吸障碍，且可能需要新型催眠药进行治疗？,失眠
bridge_subgraph_19026.graphml,哪种疾病在治疗时需要手法复位联合天麻素，并伴随骨密度变化，同时患者可能伴有BPPV和高血压？,老年良性阵发性位置性眩晕
bridge_subgraph_19025.graphml,哪种疾病在病后容易出现呕吐和恶心，且与原发性肝癌直接相关？,失眠
bridge_subgraph_19021.graphml,哪种疾病会导致脾胃功能失调，并且通常需要通过运腹通经推拿法辅助治疗，同时配合稳心颗粒药物治疗和优质护理？,失眠
bridge_subgraph_19020.graphml,哪种疾病在PSCAD组中表现为焦虑症状，且治疗时需联合使用艾司西酞普兰片、中药和推拿？,失眠
bridge_subgraph_19030.graphml,哪种疾病在新乐康治疗过程中，常在胸腹部发病，且多发于特定年龄和体重指数异常的人群？,失眠
bridge_subgraph_19031.graphml,哪种疾病既有躁狂症的典型表现，又能通过免疫三氧治疗缓解，同时还常伴随头晕和呕吐的症状？,失眠
bridge_subgraph_19034.graphml,哪种疾病在急性冠状动脉综合征患者接受PCI手术治疗时最常见？,冠心病
bridge_subgraph_19029.graphml,哪种疾病在临床表现上既类似于网络成瘾又接近缺血性脑血管病，且在治疗过程中常需结合常规护理和音乐疗法？,失眠
bridge_subgraph_19033.graphml,哪种疾病在醒寤晨方与安寐治疗中出现，同时伴随恐惧和睡眠障碍，且临床表现类似于原发性肝癌？,失眠
bridge_subgraph_19028.graphml,哪种疾病在恢复期需要合理使用阿米替林和艾司西酞普兰进行治疗，且治疗后症状能得到有效改善？,失眠
bridge_subgraph_19039.graphml,哪种疾病会导致n2和呕吐，并且常在特定年龄人群中发生，需要通过头颅MRI进行检查？,失眠
bridge_subgraph_19035.graphml,哪种疾病在彩色多普勒超声和阴茎勃起硬度测定中常被诊断，且常与糖尿病和心血管疾病同时出现？,静脉性勃起功能障碍
bridge_subgraph_19032.graphml,哪种疾病在出现杆菌痢疾和乙酰谷酰胺的同时，还常伴随心脏病和需要进行心脏超声检查？,失眠
bridge_subgraph_19043.graphml,哪种疾病在治疗时常用生龙骨药物并需控制血压，且常伴有胸闷和心悸症状？,失眠
bridge_subgraph_19036.graphml,哪种疾病在治疗过程中需要采用无缝隙护理和护理路径辅助，并且患者常表现为疲劳，治疗中可能使用右美托咪定？,胶质瘤手术
bridge_subgraph_19045.graphml,哪种疾病在采用腹腔镜手术治疗或保守手术治疗的同时，还需要进行针对性的护理措施？,未婚宫外孕
bridge_subgraph_19037.graphml,哪种疾病会出现喘息和胸闷症状，并且需要使用吸入性糖皮质激素治疗，同时需要与慢性阻塞性肺疾病进行鉴别诊断？,CTVA
bridge_subgraph_19041.graphml,哪种疾病在治疗时既需要使用中成药缓解感冒症状，又常配合放松训练和心理干预来辅助治疗？,失眠
bridge_subgraph_19044.graphml,哪种疾病可以通过籽耳穴压豆和中医护理方案辅助治疗，并且常见头晕和嗳气等症状？,失眠
bridge_subgraph_19047.graphml,哪种疾病在患有SDD和CIDP的同时，更容易伴随骨质增生，且与年龄有关？,脊柱退行性疾病
bridge_subgraph_19040.graphml,哪种疾病在治疗过程中常同时使用尼莫地平和培元开郁法，并且也可能配合氟西汀和黛力新进行治疗？,血管性抑郁症
bridge_subgraph_19042.graphml,哪种疾病在临床表现上与艾滋病感染相似，且在治疗中除了使用五味子木脂素外，还常配合运动疗法和健康教育进行辅助治疗？,失眠
bridge_subgraph_19046.graphml,哪种疾病在绝经期表现为混合型病理分型，且年龄是其高危因素，可以通过睡眠导入法进行辅助治疗？,失眠
bridge_subgraph_19056.graphml,哪种疾病既可能导致茎突综合征和鼻塞，又常伴随发热和头痛？,失眠
bridge_subgraph_19023.graphml,哪种疾病在治疗时既会用到吴茱萸粉穴位敷帖和苯二氮类药物，又常伴随肺心病的临床表现，且可能使用六味地黄丸进行辅助治疗？,失眠
bridge_subgraph_19048.graphml,哪种疾病会导致突聋和锥体束受损，且在头颅MRI检查中有所表现，并需要护理干预？,海洛因海绵状白质脑病
bridge_subgraph_19054.graphml,哪种疾病可以通过桂枝龙骨牡蛎汤治疗，并辅以针刺配合音乐疗法，同时表现为便秘和腹痛？,失眠
bridge_subgraph_19052.graphml,哪种疾病在使用七叶神安滴丸和活血化瘀法治疗的同时，也常伴随草酸艾司西酞普兰的使用，并且患者多有焦虑症状？,失眠
bridge_subgraph_19050.graphml,哪种社会学理论能更有效地解释高TG血症与失眠之间的关系，并指导改善睡眠质量和护理干预的实施？,高血压
bridge_subgraph_19038.graphml,哪种疾病在治疗时常常结合针灸和头颈部经穴推拿，并且患者常伴有肺心病和需要接受ESD治疗，同时MMSE评分也是评估其病情的重要指标？,失眠
