file,query,answer
bridge_subgraph_15998.graphml,哪种疾病在治疗过程中常需使用睡眠药和镇静、催眠药物，且患者往往伴有高血压病和心血管疾病的风险？,失眠
bridge_subgraph_16001.graphml,哪种症状在失眠和精神病患者中，同时伴随持续高热和肠道病毒71型感染时最为常见？,呕吐
bridge_subgraph_16006.graphml,哪种疾病会导致认知功能障碍和心慌，且常与更年期综合征和骨折同时出现？,失眠
bridge_subgraph_16010.graphml,哪种疾病在采用中医综合疗法辅助治疗和帕罗西汀联合唑吡坦药物治疗时，常伴有恶心和腹痛的临床表现？,失眠
bridge_subgraph_15994.graphml,哪种疾病在并发NSTEMI的同时，具有RBBB这一高危因素，并且在使用喹硫平治疗的过程中常伴有肥胖的临床表现？,糖尿病
bridge_subgraph_16004.graphml,哪种疾病适合使用中药酸枣仁汤进行辨证用汤药治疗，并且通常需要结合中药和心理治疗共同进行？,失眠
bridge_subgraph_15999.graphml,哪种疾病在治疗时通常会同时使用甘麦大枣汤合桂枝龙骨牡蛎汤以及帕罗西汀联合唑吡坦，并且常与老年性痴呆和腔隙性脑梗死相伴出现？,失眠
bridge_subgraph_16009.graphml,哪种医学内容在涉及热和睡眠状况自评量表的同时，也常与常规护理和脑电图相关联？,失眠
bridge_subgraph_16012.graphml,哪种疾病会出现痰瘀、肥胖和听力减退，并且可以通过高压氧治疗辅助治疗？,失眠
bridge_subgraph_16002.graphml,哪种疾病在临床表现上与5-HT综合征相似，且可能因糖尿病导致，在治疗中除了使用甜梦胶囊外，还需配合针对性健康教育？,失眠
bridge_subgraph_16007.graphml,哪种疾病在中老年群体中多发，且常伴有急性化脓性胆囊炎和椎动脉型颈椎病，可能需要冠状动脉介入治疗作为辅助治疗？,糖尿病
bridge_subgraph_16008.graphml,哪种疾病会导致不易入睡和体针反应，并且常常伴随麻黄碱使用和心慌症状？,失眠
bridge_subgraph_16018.graphml,哪种疾病在老年人中多发，且常因颅脑意外损伤和骨折引起？,意外跌伤
bridge_subgraph_16017.graphml,哪种医学内容在探讨血浆GABA与糖尿病周围神经病变关系的同时，也涉及个性化综合护理和认知功能障碍的研究？,失眠
bridge_subgraph_16016.graphml,哪种疾病通过社区干预和健康教育能有效减少司机群体中的中性传播疾病和艾滋病感染？,STD/AIDS
bridge_subgraph_16011.graphml,哪种医学内容在涉及焦虑自评量表(SAS)和脾胃失调的同时，也会考虑吸烟和受教育程度的影响？,失眠
bridge_subgraph_16019.graphml,哪种疾病既与痰郁和安慰剂治疗相关，又常伴随强迫症状和人际关系敏感的出现？,失眠
bridge_subgraph_16013.graphml,哪种疾病会导致病情变化，表现为气血失和，并伴随乏力和腹痛？,失眠
bridge_subgraph_16022.graphml,哪种疾病会导致男性出现呼吸24次/分钟、心率118次/分钟，并可能需要高压氧辅助治疗？,自缢
bridge_subgraph_16024.graphml,哪种疾病会导致躯干不适、全身倦怠，并伴随恶心和呕吐？,点滴状副银屑病
bridge_subgraph_16020.graphml,哪种疾病会出现畏寒、咽干口干，并伴随神疲乏力和COPD症状？,西北寒燥证
bridge_subgraph_16014.graphml,哪种疾病在采用CCU护理路径和低分子肝素治疗的同时，还需要进行体格检查，并且与ACS密切相关？,冠脉综合症
bridge_subgraph_16015.graphml,哪种疾病在老年患者中常见，表现为失眠和焦虑，且适合采用中药穴位贴敷和心理护理干预作为辅助治疗？,失眠
bridge_subgraph_16026.graphml,哪种医学内容既与失眠、恐惧直接相关，又常与ACS、吸烟同时出现？,高血压
