file,query,answer
bridge_subgraph_00007.graphml,哪种检查可以同时检测节育器转位、乳腺慢性炎症以及子宫内膜癌和胃癌？,超声诊断
bridge_subgraph_00014.graphml,哪种疾病在2型糖尿病患者中，常通过肾组织活检和超声诊断同时发现？,糖尿病
bridge_subgraph_00011.graphml,哪种检查能同时有效诊断重度积水、先天性巨结肠、原发性肝癌和高血压病？,超声诊断
bridge_subgraph_00013.graphml,哪种检查最适合用于噻莱昔布治疗期间监测消化道肿瘤及结肠癌的发展情况？,celecoxib
bridge_subgraph_00006.graphml,哪种检查能够同时诊断右面部结节、外阴Paget病、十二指肠溃疡和高血脂？,血尿粪常规
bridge_subgraph_00001.graphml,哪种社会学理论能更好地解释NBNA评分和CP在护理过程中与HIE的关联性？,早产
bridge_subgraph_00010.graphml,哪种检查能够有效评估输尿管癌的非手术治疗效果，并同时对白内障和糖尿病进行监测？,超声诊断
bridge_subgraph_00004.graphml,哪种检查能同时用于诊断空腔脏器破裂和血便，并且也适用于新生儿缺氧缺血性脑病和精神分裂症？,超声诊断
bridge_subgraph_00008.graphml,哪种检查能同时用于单孔腹腔镜手术前评估苷力康的疗效，以及肝癌和川崎病的诊断？,谷草转氨酶(AST)
bridge_subgraph_00002.graphml,哪种检查能同时有效筛查AML、结直肠癌、结肠癌和前列腺癌？,流式细胞术分析
bridge_subgraph_00003.graphml,哪种检查能同时准确诊断胆囊结石、肝外胆管结石以及肝内外胆管结石和肝胆管结石？,腹腔镜联合纤维胆道镜
bridge_subgraph_00012.graphml,哪种检查能够同时有效诊断子宫绒癌、胰腺结石以及腹股沟疝，并且常采用MSCT进行影像学检查？,超声诊断
bridge_subgraph_00000.graphml,哪种检查能同时有效诊断腹部胃肠肿块、急性坏死型胰腺炎、急性阑尾炎和胃肠道间质瘤？,超声诊断
bridge_subgraph_00005.graphml,哪种检查能同时用于CHB和CIN-HPV，并且也适用于前列腺癌和食管癌的筛查？,荧光PCR法
bridge_subgraph_00009.graphml,哪种检查最适合同时诊断糖尿病患者的尿路感染和气胸，并能够利用Care kV技术提高诊断准确性？,肺部CT检查
bridge_subgraph_00016.graphml,哪种检查能有效诊断充血性心力衰竭和原发性高血压，并同时识别高血压病和HCM？,组织多普勒显像
bridge_subgraph_00023.graphml,哪种检查能同时有效诊断室间隔缺损、胎儿神经系统畸形以及高血脂和PTC？,超声诊断
bridge_subgraph_00020.graphml,哪种检查能同时诊断胰腺脂肪浸润、肾盂积水以及伴随的RA和AD？,超声诊断
bridge_subgraph_00017.graphml,哪种检查能同时诊断FH（家族性高胆固醇血症）、高血压和颈动脉硬化？,回声跟踪技术
bridge_subgraph_00019.graphml,哪种医学内容同时涉及氢键供体、前列腺癌（PCa）以及良性前列腺增生？,TPSA
bridge_subgraph_00025.graphml,哪种检查能准确评估SHG-44干细胞球移植瘤在肝癌和肺癌中的血管内皮生长因子表达情况？,VEGFR-2
bridge_subgraph_00018.graphml,哪种检查既能发现脐带绕颈和阑尾炎，又能同时用于诊断糖尿病和2型糖尿病？,超声诊断
bridge_subgraph_00021.graphml,哪种检查能同时有效诊断肝脾脏创伤、单发性HCC、子宫腺肌病和结节性甲状腺肿？,超声造影图像
bridge_subgraph_00026.graphml,哪种检查能够同时检测先天性胫骨假关节和α-Inhibin，以及子宫内膜间质肉瘤和肿瘤？,结蛋白
bridge_subgraph_00015.graphml,哪种疾病既有CVS作为高危因素，又需要通过MRA进行影像学检查，并且与缺血性脑卒中和脑梗死的发病密切相关？,糖尿病
bridge_subgraph_00029.graphml,哪种医学内容在RPA和酶联免疫吸附试验（ELISA）中，与结肠癌和乳腺癌的研究最为相关？,酶联免疫吸附分析
bridge_subgraph_00027.graphml,哪种检查能够同时诊断右冠状动脉左心室瘘和瘢痕妊娠，并且在AD和缺血性脑卒中的情况下也适用？,超声诊断
bridge_subgraph_00022.graphml,哪种检查能同时有效诊断肺结核性胸腔积液、睾丸及睾丸附件扭转，以及眼科的玻璃体积血？,超声诊断
bridge_subgraph_00024.graphml,哪种检查既能用于喉癌和肺癌的实验室诊断，又能用于病理类型阑尾炎的影像学评估，还能辅助诊断肝纤维化？,Kruskal-Wallis检验
bridge_subgraph_00028.graphml,哪种检查可以同时诊断胎儿肾窦分离、阴道异物，以及急性心肌梗死和急性胰腺炎？,超声诊断
bridge_subgraph_00034.graphml,哪种检查可以同时用于诊断肺动脉高压、胎儿肾窦分离、膀胱肿瘤和肝小血管瘤？,超声诊断
bridge_subgraph_00037.graphml,哪种医学内容在探讨标本送检因素和突发性聋的同时，也涉及心血管疾病和冠心病？,血液检验
bridge_subgraph_00039.graphml,哪种检查能有效同时发现进展期胃癌、ALH以及盆腔肿瘤和卵巢癌？,超声诊断
bridge_subgraph_00038.graphml,哪种检查能同时有效诊断TVCDS、不全流产、子宫内膜癌以及早期异位妊娠？,阴道彩色多普勒
bridge_subgraph_00040.graphml,哪种检查能同时用于诊断哮喘、IPF、左心功能不全和肺癌？,高分辨率CT
bridge_subgraph_00036.graphml,哪种检查能准确区分原发性肺淋巴瘤、急性肺炎与肺癌等肺部疾病？,经皮肺穿刺
bridge_subgraph_00030.graphml,哪种检查能够同时用于诊断单纯性肥胖症、多囊性卵巢综合征，以及排查急性白血病和冠心病？,葡萄糖耐量
bridge_subgraph_00044.graphml,哪种检查能够同时诊断急性脾梗死、先天性心脏病，以及脂肪肝和心血管疾病？,超声诊断
bridge_subgraph_00033.graphml,哪种检查能够有效鉴别T2WI高信号的子宫肌瘤与症状性子宫肌瘤，并兼顾识别原发性肝癌和恶性肿瘤？,高强度聚焦超声治疗
bridge_subgraph_00041.graphml,哪种检查能同时发现CPR和PI的问题，并且还能观察到帆状胎盘和HLHS的情况？,大脑中动脉搏动指数
bridge_subgraph_00043.graphml,哪种检查能同时用于诊断面部软组织异常、脑膜癌病，以及肝癌和RA？,激光扫描
bridge_subgraph_00035.graphml,哪种检查能够有效区分良性30个结节和阴囊内肿物，并同时识别恶性肿瘤和结核性胸膜炎？,超声诊断
bridge_subgraph_00032.graphml,哪种检查能同时观察到慢波多呈游走性现象和男性精神分裂症患者的VE异常，以及脑卒中的相关征兆？,EEG
bridge_subgraph_00042.graphml,哪种检查最适合同时诊断腹膜后脂肪肉瘤、老年结肠脾曲综合征、先天性巨结肠和结肠癌？,钡剂灌肠检查
bridge_subgraph_00031.graphml,哪种检查能更准确地鉴别糖尿病肾损伤和高血压肾病，同时适用于肾损伤和2型糖尿病的实验室诊断？,尿微量白蛋白联合检测
bridge_subgraph_00049.graphml,哪种检查能同时有效诊断乳腺结节、部分性葡萄胎以及卵巢癌和胃癌？,超声诊断
bridge_subgraph_00048.graphml,哪种检查在诊断前列腺癌和肺癌时，X线片和MIP图像的效果更佳？,CBCT
bridge_subgraph_00047.graphml,哪种检查能有效同时诊断肺癌、右冠状动脉瘘、卵巢癌和乳腺癌？,超声诊断
bridge_subgraph_00050.graphml,哪种检查能同时有效诊断骨转移、AS、软组织肿块和腰椎间盘突出症？,MRI诊断
bridge_subgraph_00055.graphml,哪种检查能同时有效诊断肝昏迷、小肠间质瘤以及原发性肝癌和贲门癌？,腹腔动脉造影
bridge_subgraph_00051.graphml,哪种疾病在进行静脉心肌声学造影和超声诊断时，常伴随室性期前收缩，且可能导致心肌梗死？,冠心病
bridge_subgraph_00057.graphml,哪种检查能够同时评估心肌乳酸代谢速率和动态混合淋巴细胞反应，且适用于糖尿病和血栓患者？,MLR
bridge_subgraph_00052.graphml,哪种检查可以同时用于诊断创伤后感染、毛细支气管炎，并且还能发现胸腔积液和妇科肿瘤？,分泌物
bridge_subgraph_00053.graphml,哪种检查能同时有效诊断老年性痴呆病、老年抑郁症、椎基底动脉供血不足以及精神分裂症？,脑电地形图
bridge_subgraph_00046.graphml,哪种检查能同时有效诊断腹壁型病变、颈部神经鞘瘤、冠心病和肺癌？,超声诊断
bridge_subgraph_00056.graphml,哪种疾病在超声诊断中常见血管重构现象，且常与HD和慢性乙型肝炎同时出现？,糖尿病
bridge_subgraph_00061.graphml,哪种检查能同时有效诊断Wistar大鼠的食管鳞状细胞癌和肺癌、食管癌？,免疫组织化学ABC法
bridge_subgraph_00045.graphml,哪种检查能有效区分短暂性脑缺血发作（TIA）与RIMH，并同时识别缺血性脑卒中和脑动脉瘤的风险？,CT血管造影检查
bridge_subgraph_00054.graphml,哪种检查能够同时诊断睾丸微石症和腘动静脉瘘，并且适用于B型和T2DM患者？,超声诊断
bridge_subgraph_00058.graphml,哪种检查可以同时用于检测尿钙沉积和小儿皮肤皮下血管瘤，以及排查原发性肝癌和恶性肿瘤？,超声诊断
bridge_subgraph_00059.graphml,哪种检查能同时有效诊断早孕胎膜后出血、鞘膜外扭转以及2型糖尿病和高血压？,超声诊断
bridge_subgraph_00060.graphml,哪种社会学理论能解释血清ET-1和超声诊断在手足口病与冠心病风险评估中的关联作用？,高血压
bridge_subgraph_00062.graphml,哪种检查能同时用于监测万古霉素血药浓度、诊断肺结核，并且也适用于妇科肿瘤和男性不育症的评估？,化学发光酶免疫法
bridge_subgraph_00068.graphml,哪种检查能同时有效诊断胰头癌、结节良恶性、异位妊娠和早产？,超声诊断
bridge_subgraph_00070.graphml,哪种检查在诊断下肢静脉疾病的同时，也能有效评估乳腺癌和甲状腺结节？,彩色多谱勒超声检查
bridge_subgraph_00078.graphml,哪种检查能同时确诊淋巴结转移、膝部囊肿以及先天性心脏病和肋骨骨折？,超声诊断
bridge_subgraph_00066.graphml,哪种检查能够同时准确诊断腹部实质性脏器损伤、胎儿右位心以及先天性马蹄内翻足和肿瘤？,超声诊断
bridge_subgraph_00063.graphml,哪种检查能同时评估主动脉TIMP-1表达和HMC，并适用于肝癌和肺癌的检测？,Western印迹检测
bridge_subgraph_00071.graphml,哪种检查最适合用于诊断口鼻大出血，并同步评估颈动脉粥样硬化和颈动脉狭窄的情况？,颈动脉造影
bridge_subgraph_00076.graphml,哪种检查能同时诊断子宫内膜异位、下尿路梗阻，以及小肝癌和肝炎后肝硬化？,超声诊断
bridge_subgraph_00065.graphml,哪种检查可以同时用于评估G-CSF对ANCA相关性血管炎的影响，以及监测高血压和肝癌的情况？,肝肾功
bridge_subgraph_00069.graphml,哪种检查可以同时诊断胎儿羊水过多、乳腺良恶性肿块，并且还能检测腹痛和游离三碘甲状腺原氨酸？,超声诊断
bridge_subgraph_00075.graphml,哪种检查能同时有效诊断小儿阴道内胚窦瘤和桡动静脉瘘，并准确识别血栓和急性心肌梗死？,超声诊断
bridge_subgraph_00067.graphml,哪种检查最适用于确诊中消化道疾病、小肠息肉，尤其是伴有腹痛和克罗恩病症状的情况？,双气囊内镜
bridge_subgraph_00074.graphml,哪种检查能同时有效诊断异常双胎妊娠和TAS，以及肿瘤和胎儿畸形？,超声诊断
bridge_subgraph_00072.graphml,哪种检查能够同时有效诊断胆管梗阻、髋臼骨折、肾脏损伤和输尿管癌？,多层螺旋CT容积扫描
bridge_subgraph_00080.graphml,哪种检查能同时诊断腹腔积液、急性跟腱撕裂、肾结石和肝内外胆管结石？,超声诊断
bridge_subgraph_00064.graphml,哪种检查能同时用于评估磷酸肌酸激酶水平、甲状腺功能减退症，以及辅助诊断肺心病和冠心病？,CPK
bridge_subgraph_00077.graphml,哪种疾病在急性呼吸窘迫综合征和冠心病患者中，常通过超声诊断发现伴随阵发性心房颤动？,糖尿病
bridge_subgraph_00079.graphml,哪种检查能有效诊断胎儿胼胝体缺失，并在剖宫产前后同时评估脑梗死和冠心病的风险？,超声诊断
bridge_subgraph_00073.graphml,哪种检查能有效鉴别甲状腺恶性病变、实质性脏器损伤，同时也能用于诊断前列腺癌和卵巢癌？,超声诊断
bridge_subgraph_00081.graphml,哪种检查能同时有效诊断甲状腺微小癌、乳腺恶性病变，以及高血压和2型糖尿病？,超声诊断
bridge_subgraph_00088.graphml,哪种检查能同时诊断肾先天性异常、泌尿系统畸形、肾损伤和腰椎间盘突出症？,超声诊断
bridge_subgraph_00083.graphml,哪种检查能够利用医用加速器图像引导系统和数字重建图像，有效诊断肿瘤及食管癌？,EPID
bridge_subgraph_00089.graphml,哪种检查能同时有效诊断糖尿病、心尖肥厚性心肌病、高血压病和心脏畸形？,超声诊断
bridge_subgraph_00093.graphml,哪种检查能够同时诊断HP、高血压性心脏病以及糖尿病和腕管综合征？,超声诊断
bridge_subgraph_00092.graphml,哪种检查能同时有效诊断PPM和血管前置，并兼顾胆囊炎和HCC的筛查？,超声诊断
bridge_subgraph_00091.graphml,哪种检查能同时用于评估免疫比浊法下的丹红注射液对脑卒中和肿瘤的治疗效果？,ApoB
bridge_subgraph_00082.graphml,哪种检查能同时有效诊断腺病和四肢血管瘤，并且对导管内乳头状瘤和脑胶质瘤也有辅助诊断作用？,常规增强扫描
bridge_subgraph_00097.graphml,哪种检查能同时检测脑损伤标志物、汉族胶质瘤、肾上腺肿瘤和胃肠道间质瘤？,S-100
bridge_subgraph_00085.graphml,哪种检查能同时准确诊断脑转移瘤和PCa，并兼顾发现肾输尿管畸形和肺癌？,MR常规扫描
bridge_subgraph_00090.graphml,哪种检查可以同时检测收缩压和谷氨酰胺/谷氨酸水平，并有助于诊断脂肪肝和急性胰腺炎？,Glu
bridge_subgraph_00084.graphml,哪种检查能有效鉴别AOPA、非钙化型乳腺癌，同时也能识别肾嗜酸细胞瘤和胃肠道间质瘤？,超声诊断
bridge_subgraph_00087.graphml,哪种检查能同时准确诊断胆脂瘤型中耳炎和PF-COPD，并且能有效鉴别恶性肿瘤与普通肿瘤？,高分辨CT
bridge_subgraph_00086.graphml,哪种检查可以同时用于诊断CPDT和风疹，并且也可能在淋巴瘤和卵巢内胚窦瘤的检测中出现？,电镜观察
bridge_subgraph_00099.graphml,哪种检查能够有效诊断黄斑水肿和眼部肿瘤，尤其在患有2型糖尿病或眼外伤的情况下？,眼科常规检查
bridge_subgraph_00098.graphml,哪种检查可以同时诊断包膜挛缩、性肝硬化，以及糖尿病和结肠癌？,超声诊断
bridge_subgraph_00095.graphml,哪种检查能同时检测甲状腺微粒体抗体和三碘甲腺原氨酸，并适用于亚急性甲状腺炎和糖尿病的诊断？,TMAb
bridge_subgraph_00096.graphml,哪种社会学理论能更好地解释超声诊断在肝损伤、腺瘤和心衰等医疗问题中的应用与影响？,肿瘤
bridge_subgraph_00094.graphml,哪种检查能有效诊断阴囊气性坏疽、脾梗死，同时也能用于新生儿缺氧缺血性脑病和乳腺癌的影像学评估？,超声诊断
bridge_subgraph_00107.graphml,哪种检查能同时用于诊断NNRTIs耐药、泌尿系统感染、2型糖尿病和艾滋病？,耐药性检测
bridge_subgraph_00106.graphml,哪种检查能够同时有效诊断胎儿肾窦分离、呼吸系统畸形，以及糖尿病和川崎病的相关问题？,超声诊断
bridge_subgraph_00109.graphml,哪种检查可以同时用于诊断白血病和伞枝犁头霉感染，并且也适用于肺癌和类风湿性关节炎的检测？,流式细胞仪分析
bridge_subgraph_00100.graphml,哪种检查能够同时诊断心肌梗死和进展性脑梗死，并且也能发现心绞痛和急性白血病？,血小板聚集试验
bridge_subgraph_00108.graphml,哪种疾病在超声诊断中常表现为肿瘤和骨转移癌，且可能与结直肠癌并发？,肺癌
bridge_subgraph_00102.graphml,哪种检查可以同时用于诊断乳腺异常和冠心病，并且也适用于川崎病和MSCT的检查？,超声诊断
bridge_subgraph_00105.graphml,哪种检查可以有效筛查结直肠癌、乳腺浸润性导管癌，并同时对食管癌和肿瘤进行监测？,SP免疫组织化学
bridge_subgraph_00104.graphml,哪种检查能有效诊断妊娠高血压综合征、小儿急慢性阑尾炎，并同时筛查胃癌和结肠癌？,超声诊断
bridge_subgraph_00114.graphml,哪种检查能同时准确诊断肝脾损伤、左侧甲状腺癌，以及淋巴瘤和脑胶质瘤？,超声诊断
bridge_subgraph_00112.graphml,哪种检查能同时准确诊断恶性乳腺肿块和撕脱或微小骨折，并且对脑胶质瘤和乳腺癌也有诊断价值？,超声诊断
bridge_subgraph_00115.graphml,哪种检查能同时评估峰值排空率和峰值强化率，并适用于AD和冠心病的诊断？,PER
bridge_subgraph_00113.graphml,哪种疾病同时具有糖尿病和同型半胱氨酸作为高危因素，并且需要通过Cystatin C实验室检查来评估？,2型糖尿病
bridge_subgraph_00101.graphml,哪种检查可以有效诊断正己烷中毒性周围神经病和MPSVI型，并同时发现脑室周围白质软化和HIE的情况？,神经系统检查
bridge_subgraph_00110.graphml,哪种检查能够有效区分超高度近视老年性白内障（手术治疗）和原发性闭角型青光眼（辅助治疗），并同时适用于外伤性白内障（手术治疗）和白内障（辅助治疗）的情况？,超声乳化
bridge_subgraph_00103.graphml,哪种检查能同时用于输卵管异位妊娠的实时弹性成像和眼科白内障的诊断？,超声诊断
bridge_subgraph_00111.graphml,哪种检查能够同时用于评估PC12细胞分化、吉兰-巴雷综合征、腹主动脉瘤以及肺癌？,蛋白质组技术
bridge_subgraph_00122.graphml,哪种检查能同时用于系统性红斑狼疮、CITP、急性白血病和肝病的诊断？,网织血小板
bridge_subgraph_00123.graphml,哪种检查能同时用于诊断乙肝、面神经缺损，以及筛查肝癌和甲状腺乳头状癌？,化学法
bridge_subgraph_00126.graphml,哪种检查可以同时用于诊断下尿路梗阻、先天性阴道斜隔综合症、肝硬化以及慢性乙型肝炎？,超声诊断
bridge_subgraph_00127.graphml,哪种检查能同时有效诊断原发性输卵管癌、NVM、乳腺肿瘤及恶性病变？,超声诊断
bridge_subgraph_00117.graphml,哪种检查能有效诊断糖尿病性心脏病和老年糖尿病，同时还能筛查恶性肿瘤和T2DM？,糖化血红蛋白水平
bridge_subgraph_00131.graphml,哪种检查能够同时检测TTN、主动脉壁内血肿以及脑卒中和肿瘤？,超声诊断
bridge_subgraph_00128.graphml,哪种检查能同时有效诊断青年肥胖型高血压、髂静脉压迫综合征以及肝硬化、急性阑尾炎？,超声诊断
bridge_subgraph_00120.graphml,哪种医学内容更常与HIE和非结石性低位胆道梗阻同时出现，是急性肠缺血还是急性肠梗阻？,超声诊断
bridge_subgraph_00119.graphml,哪种检查可以同时准确诊断胎儿法洛四联症、充满型胆囊结石，以及伴随出现的甲亢和妊娠高血压综合征？,超声诊断
bridge_subgraph_00129.graphml,哪种检查可以同时用于诊断急性早幼粒细胞白血病、转移性细胞癌，以及前列腺增生和胃溃疡？,骨髓涂片
bridge_subgraph_00124.graphml,哪种检查可以同时评估细胞维生素D受体和维生素D水平，并有助于诊断肾结石和RA？,VDR
bridge_subgraph_00125.graphml,哪种医学内容更常与革兰氏阴性菌感染和胰腺肿瘤直接相关，且同时伴随早产和CHD的出现？,白细胞总数
bridge_subgraph_00118.graphml,哪种检查能同时有效诊断肢体软组织血管瘤和动脉狭窄，并且适用于Budd-Chiari综合征的评估，类似于DSA的作用？,MR血管成像
bridge_subgraph_00121.graphml,哪种检查能同时检测AITL和FOXP-1，并适用于子宫肌瘤和子宫内膜间质肉瘤的鉴别？,CD10
bridge_subgraph_00130.graphml,哪种检查能同时评估围产儿死亡率、迷走甲状腺，以及肝脏和输尿管癌的情况？,超声诊断
bridge_subgraph_00116.graphml,哪种检查能够同时有效诊断维吾尔族非综合征性聋和东北产药材龙胆的相关问题，并且适用于T2DM和脑胶质瘤的辅助诊断？,DNA提取
