file,query,answer
bridge_subgraph_23995.graphml,哪种疾病在男性中较为常见，且在治疗过程中常需纠正休克并辅以大豆皂苷，同时适合采用中西医结合的方法进行治疗？,重症中暑
bridge_subgraph_24001.graphml,哪种疾病在存在前置胎盘这一高危因素时，需要通过血管内皮生长因子的实验室检查来诊断，并且通常伴随MRI检查和综合护理作为辅助治疗？,前置胎盘合并胎盘植入
bridge_subgraph_24006.graphml,哪种医学内容最能详细说明微创手术治疗及其术后并发症，尤其是肿胀和疼痛的处理方法？,胫骨平台骨折
bridge_subgraph_23996.graphml,哪种疾病在治疗过程中需要结合锁定板加空心螺钉和术前术后精心护理，并且通常会伴随优质护理干预和手术修复？,胫骨平台骨折
bridge_subgraph_24003.graphml,哪种疾病在男性患者中常见，且在治疗过程中常采用舒筋洗药辅助治疗和解剖钢板内固定联合中药治疗，同时需要进行CT影像学检查？,胫骨平台骨折
bridge_subgraph_24013.graphml,哪种疾病在解剖复位后容易出现术后并发症，并且通常需要通过CT和MRI进行诊断？,胫骨平台骨折
bridge_subgraph_24008.graphml,哪种疾病需要通过外科手术或手术治疗，并采用微创复位内固定、中空钉或支持钢板固定？,胫骨平台骨折
bridge_subgraph_24009.graphml,哪种疾病在采用多平面重建技术诊断下肢深静脉血栓的同时，还需要结合焦虑自评量表和综合护理干预来进行治疗？,胫骨平台骨折
bridge_subgraph_24005.graphml,哪种疾病最适合采用贺氏三通法药物治疗，并结合电针、康复训练和针灸治疗等辅助手段进行综合治疗？,顽固性面瘫
bridge_subgraph_24010.graphml,哪种疾病在64排螺旋CT三维影像后处理技术中发现，且常见于高BMI、开放性骨折的男性患者，并常伴随焦虑症状？,胫骨平台骨折
bridge_subgraph_24004.graphml,哪种疾病在治疗过程中通常需要结合理疗（），并且在进行诊断时常常会用到MRI（）和CT（）？,腰椎椎间盘突出
bridge_subgraph_24011.graphml,哪种疾病在肛门部位发病，需要与湿疹进行鉴别诊断，且预后较好，可以通过外科手术治疗？,乳房外Paget病
bridge_subgraph_24012.graphml,哪种疾病在采用表柔比星PLGA微球辅助治疗和端粒酶抑制剂莪术油药物治疗的同时，预后状况较差，且常需使用塞来昔布进行治疗？,人乳腺癌
bridge_subgraph_24018.graphml,哪种疾病在X线及MRI检查中常见于胫骨近端，且治疗时通常需要足量植骨？,胫骨平台骨折
bridge_subgraph_24015.graphml,哪种疾病需要通过小切口复位螺钉内固定术或关节镜下复位内固定术治疗，且常伴有X线片显示的骨质疏松情况？,胫骨平台骨折
bridge_subgraph_24019.graphml,哪种疾病在男性患者中采用锁定加压钢板内固定手术治疗，并配合多元化护理康复锻炼后预后良好？,胫骨平台骨折
bridge_subgraph_24022.graphml,哪种疾病在男性患者中，通过CT检查常与大动脉粥样硬化性脑卒中同时出现，且需要进行低分子肝素试验？,LAA
bridge_subgraph_24023.graphml,哪种疾病在男性中较为常见，且往往由交通事故或摔伤引起，治疗时可能需要予以拉力螺钉内固定？,后踝关节骨折
bridge_subgraph_24007.graphml,哪种疾病需要在中西医结合的护理方案辅助治疗下，特别关注不稳定骨折和骨质疏松的高危因素，并且常通过磁共振成像和螺旋CT进行影像学检查？,胫骨平台骨折
bridge_subgraph_24020.graphml,哪种疾病在采用排钉内固定结合植骨治疗的同时，还需要配合针灸和MRI检查，并且属于B组？,胫骨平台骨折
bridge_subgraph_24031.graphml,哪种疾病因保养不当而易导致DVT，且常与骨折同时出现，尤其在男性中较为多见？,胫骨平台骨折
bridge_subgraph_24021.graphml,哪种疾病在多元化护理辅助治疗过程中，容易出现术后并发症，并且需要通过X线片或X线影像学检查来评估风险？,胫骨平台骨折
bridge_subgraph_24016.graphml,哪种疾病在治疗过程中常需联合使用药物异丙嗪和丁苯酞联合纳洛酮，并辅以护理干预和传统治疗？,眩晕症
bridge_subgraph_24017.graphml,哪种疾病在运动系统其他合并损伤（病理分型）的情况下，最适合采用关节镜下微创手术治疗，并且通常需要通过多层螺旋CT和MRI进行影像学检查？,胫骨平台骨折
