file,query,answer
bridge_subgraph_06987.graphml,哪种疾病需要通过微创锁内加压钛板固定加植骨术治疗，并辅以四肢洗方，同时在治疗过程中容易出现感染，通常在骨科就诊？,胫骨远端骨折
bridge_subgraph_07005.graphml,哪种医学内容在涉及Runx3和SP免疫组织化学法的同时，也与贫血和代谢综合征相关？,子宫内膜样腺癌
bridge_subgraph_06992.graphml,哪种疾病会出现肝肿大和心悸，且在治疗中可能使用益赛普，需要与肿瘤进行鉴别诊断？,成人斯蒂尔病
bridge_subgraph_07004.graphml,哪种疾病在吸烟人群中，且随着年龄增长，使用FLRX和耳针治疗效果更显著？,失眠
bridge_subgraph_07003.graphml,哪种疾病在进行骨骼肌活检（组织学检查）时发现异常，且常累及颞叶和顶叶，同时磁共振检查可见异常，并伴有失语的临床表现？,MELAS型线粒体脑肌病
bridge_subgraph_07009.graphml,哪种疾病在治疗过程中通常需要结合血管内介入治疗、中加体外放射治疗，并伴随化疗和疼痛的临床表现？,中晚期胰腺癌
bridge_subgraph_07012.graphml,哪种疾病在家庭延伸护理和心理护理干预下，常表现为食欲减退，并可能伴随抑郁症状？,直肠癌结肠造口
bridge_subgraph_07013.graphml,哪种疾病在CT扫描中表现为恶性肿瘤，且其临床表现与乳腺癌和长骨中心型Ⅰ级软骨肉瘤相似？,软组织肿块
bridge_subgraph_07006.graphml,哪种疾病在治疗过程中需要同时使用卡前列素氨丁三醇和缩宫素，并辅以一般护理和常规护理干预？,高危妊娠产妇
bridge_subgraph_07014.graphml,哪种疾病在出现恶心呕吐的同时，还需要通过3D MRI扫描和焦虑自评量表(SAS)进行评估？,鼻咽肿瘤
bridge_subgraph_07000.graphml,哪种疾病在进行甲状腺全切术或甲状腺全切除术的同时，更容易并发帕金森病或心力衰竭？,甲状旁腺功能减退
bridge_subgraph_07008.graphml,哪种疾病既有病因不明导致的困惑，又常使用茯神药物治疗，同时伴随痤疮的临床表现，且可辅以腹针疗法进行缓解？,失眠
bridge_subgraph_07007.graphml,哪种疾病在临床表现上既有病而不得卧又有肝病症状，且针刺及针刺加音乐疗法对其有辅助治疗效果，同时还可能与遗传因素相关？,失眠
bridge_subgraph_07010.graphml,哪种疾病会导致肠道不适，并可能伴随抑郁症状，且治疗时可能使用褪黑素受体激动剂？,失眠
bridge_subgraph_07011.graphml,哪种疾病在高龄人群中易引发胃癌并发症，并可能导致失眠，同时需要进行血常规检查和采取相应的护理措施？,糖尿病
bridge_subgraph_07017.graphml,哪种疾病在nPANSS评分正常化、接受鼓舞与赞许治疗的同时，与性别和吸烟习惯有显著关联？,失眠
bridge_subgraph_07019.graphml,哪种疾病在蒙医温针促睡眠机制的研究中，与月经不规律妇女同时出现高血压和冠心病的关联最为密切？,失眠
bridge_subgraph_07015.graphml,哪种疾病在治疗过程中需要通过指标监测辅助，并且常采用磁共振血管成像进行检查，同时患者往往伴有糖尿病这一高危因素，且磁共振成像也是其常用影像学检查手段？,颈内动脉闭塞
bridge_subgraph_07016.graphml,哪种社会学理论能更好地解释单侧空间忽略作为急性心肌梗死和脑损伤的风险评估因素，以及综合护理干预在预防这些病理分型中的作用？,脑卒中
bridge_subgraph_07024.graphml,哪种疾病在治疗过程中会同时使用超声心动图、人羊膜上皮细胞静脉移植、高压氧和二甲双胍？,大鼠心肌梗死
bridge_subgraph_07026.graphml,哪种医学内容对中老年人慢性紧张型头痛的治疗效果更好，是电针配合耳穴埋豆，还是磁共振？,失眠
bridge_subgraph_07020.graphml,哪种疾病表现为寐而易醒、可能伴随肝病，需要纠正不良睡眠习惯来预防，并且可以通过针刺辅助治疗？,失眠
bridge_subgraph_07022.graphml,哪种疾病在服用补肾活血养心汤后，通过汉密尔顿焦虑量表评估，同时伴随心悸症状和心电图异常表现？,失眠
bridge_subgraph_07027.graphml,哪种疾病在新生儿中常见，主要表现为肺动脉高压，且常伴有肺炎和发热症状？,足月儿
bridge_subgraph_07021.graphml,哪种医学内容与初始气体流速明显升高和早期肠内营养直接相关，且常与COPD和急性左心衰竭同时出现？,HFNC
bridge_subgraph_07028.graphml,哪种医学内容在治疗骨折和疼痛时，通常会结合使用牛黄降压片和电针神门、三阴交穴？,失眠
bridge_subgraph_07018.graphml,哪种疾病在治疗过程中会使用血府逐瘀汤，同时需要监测急性期蛋白cRP和D-二聚体，并可能需要BiPAP呼吸机辅助通气治疗？,COPD急性加重
bridge_subgraph_07025.graphml,哪种疾病在治疗过程中会同时涉及拱顶石穿支岛状皮瓣和颏下动脉岛状皮瓣，并且需要心理护理和骨科的配合？,皮肤软组织缺损
bridge_subgraph_07033.graphml,哪种疾病在涉及AIH和细胞凋亡的同时，也常与糖尿病和磁共振成像相关联？,排斥反应
bridge_subgraph_07031.graphml,哪种疾病在脚踝针上1和慢性牙周炎的治疗中，与对照组相比，经过常规治疗后效果更为显著？,失眠
bridge_subgraph_07029.graphml,哪种疾病在采用中药足浴联合心理疏导和MMT时间长的治疗方式下，同时配合优质护理和MT，效果最为显著？,失眠
bridge_subgraph_07034.graphml,哪种疾病在CT影像中表现出特定特征，并且治疗过程中需要使用β-内酰胺酶抑制剂，同时还需要结合循证护理和常规护理措施？,难治性肺炎
bridge_subgraph_07023.graphml,哪种疾病在治疗过程中常需结合耳穴压豆配合中药沐足、睡眠教育及心理护理，且临床表现主要为脑血管病？,失眠
bridge_subgraph_07040.graphml,哪种疾病在服用地西泮后症状消失，且常伴有腹痛和肿瘤的出现？,失眠
bridge_subgraph_07036.graphml,哪种疾病会导致17～59岁患者IPSS评分下降，并常伴有尿潴留和左心衰？,尿道狭窄
bridge_subgraph_07032.graphml,哪种疾病在采用细胞计数法进行诊断时，常与EPA、苦参和二甲双胍同时出现？,人肺腺癌
bridge_subgraph_07035.graphml,哪种疾病在神庭辅助治疗下能有效缓解，且常因情志损伤引发，表现为腹痛，并且多发于特定年龄段人群？,失眠
bridge_subgraph_07037.graphml,哪种疾病在老年人中常见，既与髋臼发育不良和股骨颈骨折直接相关，又常需护理干预和酶联免疫法进行辅助诊断？,全髋置换
bridge_subgraph_07038.graphml,哪种疾病在化疗过程中容易出现肿瘤并发发麻，且适合采用内服中药联合针刺治疗作为辅助疗法？,失眠
bridge_subgraph_07039.graphml,哪种疾病在治疗过程中会同时使用曲安奈德和昆明山海棠片，并结合光疗和中药疗法？,结节性痒疹
bridge_subgraph_07046.graphml,哪种疾病在更年期表现为发热，且适合用疏肝理气法辅助治疗，同时常配合血府逐瘀汤进行药物治疗？,失眠
bridge_subgraph_07049.graphml,哪种疾病会导致心神失养或心神不安，且在治疗中常采用褪黑素受体激动剂，并需要结合中医护理和护理干预？,失眠
bridge_subgraph_07050.graphml,哪种疾病在男性中较为常见，且通常由肺部感染引起，治疗时需使用全氟化碳液体药物并配合常规护理？,吸入性损伤
bridge_subgraph_07030.graphml,哪种疾病在ICU中常见，且患者通常表现为血常规异常、C反应蛋白升高，对敏感抗生素治疗有反应？,肺炎克雷伯菌败血症
bridge_subgraph_07055.graphml,哪种疾病会导致血清CysC水平升高和炎性因子增加，并且在使用安慰剂治疗时与患者年龄有关？,2型糖尿病大血管病变
bridge_subgraph_07051.graphml,哪种社会学理论能够更好地解释妇产科护理中多发性硬化与常规护理、产后出血之间的关联？,感染
bridge_subgraph_07045.graphml,哪种疾病在Meta分析或综述中显示与吸烟密切相关，且肥胖是其常见临床表现，同时点穴推拿治疗作为有效的辅助治疗手段？,失眠
bridge_subgraph_07056.graphml,哪种疾病在出现肢体痛时，可以通过耳穴配合体针治疗，并且常与冠心病和血脂异常同时出现？,失眠
bridge_subgraph_07041.graphml,哪种疾病在患者有血液肿瘤病史并使用甲泼尼龙治疗的情况下，最有可能与类风湿关节炎和肺炎同时出现？,机化性肺炎
bridge_subgraph_07047.graphml,哪种疾病在同时出现贫血和慢性胃炎时，需要通过药物治疗幽门螺杆菌和铁缺乏？,硫酸亚铁
bridge_subgraph_07060.graphml,哪种疾病与阿尔采末病相关，且在其患者中占比高达20.4%，并常与谵妄和糖尿病同时出现？,老年人痴呆
bridge_subgraph_07058.graphml,哪种疾病在采用高压氧综合治疗的同时，还需要结合使用二甲双胍和中药，并且可以通过汉密尔顿焦虑量表进行评估？,失眠
bridge_subgraph_07042.graphml,哪种疾病在病理分型上属于慢性轻度苯中毒，且通过免疫组化法实验室检查可诊断，同时常导致白细胞减少症，并需进行心理干预以预防？,苯中毒
bridge_subgraph_07057.graphml,哪种疾病在急性膀胱炎患者中使用QLQ-C30量表评估时，常伴有头颈部症状和TH指标异常？,失眠
bridge_subgraph_07048.graphml,哪种疾病常见于男性，发病部位在头颈部，且常用生龙骨和脑蛋白水解物片进行治疗？,失眠
bridge_subgraph_07043.graphml,哪种疾病在STIR成像上表现为类似湿热痹阻型RA的影像特征，同时伴有疼痛，且需与肿瘤进行鉴别诊断？,骨髓水肿
bridge_subgraph_07063.graphml,哪种医学内容在急性缺血性卒中治疗中，与情志调节和心理护理以及吸烟影响密切相关？,失眠
bridge_subgraph_07052.graphml,哪种疾病在治疗时常用桂枝汤和FTS，且常伴随PANSS评估和肝脏问题？,失眠
bridge_subgraph_07061.graphml,哪种疾病会导致心神失养，出现头昏和疼痛，并且需要通过健康教育来辅助治疗？,失眠
bridge_subgraph_07062.graphml,哪种疾病在治疗过程中需要同时使用激素类药物和左升右降微针调气法，并且常伴随抑郁症状，需要配合心理护理？,失眠
bridge_subgraph_07069.graphml,哪种疾病在老年冠心病和心肌梗死患者手术后，容易出现非运动症状，并且可以通过安神定悸汤进行治疗？,失眠
bridge_subgraph_07064.graphml,哪种疾病在男性中更易发生，表现为突发性聋或传导性聋，且常需药物治疗辅助？,内耳疾病
bridge_subgraph_07070.graphml,哪种疾病在女性中更常见，且临床表现为MS和121，类似于多发性硬化？,颈痛
bridge_subgraph_07044.graphml,哪种疾病在治疗过程中使用异环磷酰胺，常侵犯胆管，且与胃癌并发，表现为呕吐症状？,转移性癌
bridge_subgraph_07053.graphml,哪种疾病在出现血白蛋白和急性肾炎综合征的同时，适合采用中医护理干预并结合血常规检查来辅助治疗？,原发性肾小球疾病
bridge_subgraph_07059.graphml,哪种疾病在加强护理干预后能有效缓解心理生理性失眠，且常伴有脑卒中，特别是缺血性脑卒中的临床表现？,失眠
bridge_subgraph_07072.graphml,哪种疾病既可能由不安全感和抑郁情绪引发，又表现为缺血性脑血管病和卵巢早衰？,失眠
bridge_subgraph_07066.graphml,哪种疾病会导致无法正确调整情绪，并且可以通过甘麦大枣汤治疗，同时需要配合心理护理和基础护理？,失眠
bridge_subgraph_07067.graphml,哪种疾病在采用疏肝理气养心安神加减疗法的同时，还需要进行基础护理并伴有发热症状？,失眠
bridge_subgraph_07071.graphml,哪种疾病在多排螺旋CT和RT-3DE检查中常见，且常与高血压和糖尿病同时出现？,主动脉瓣狭窄
bridge_subgraph_07065.graphml,哪种疾病在治疗过程中需要适度镇静和机械加温加湿器，且常与感染和慢性阻塞性肺疾病同时出现？,建立人工气道
bridge_subgraph_07068.graphml,哪种疾病在采用音乐疗法辅助治疗的同时，还需要结合护理干预和优质护理来有效改善心脾两虚证？,失眠
bridge_subgraph_07054.graphml,哪种疾病在实验室检查中常通过RT-PCR法和罗丹明外排实验进行诊断，且在治疗过程中常伴随使用二甲双胍和HPLC检测？,人胰腺癌
bridge_subgraph_07075.graphml,哪种疾病在第64例慢性淋巴细胞白血病患者的体格检查中同时出现了肺炎的临床表现？,反复发热
bridge_subgraph_07077.graphml,哪种疾病在男性患者中更易发生，且在进行血管内栓塞治疗后容易出现再出血和肺炎并发症？,颅内破裂动脉瘤
bridge_subgraph_07081.graphml,哪种疾病在男性肥胖患者中常见，且表现为白值较低，需要辅助治疗？,失眠
