file,query,answer
bridge_subgraph_19997.graphml,哪种疾病在采用补肾方中药熏蒸治疗作为辅助手段时，常因药物原因导致心悸和胸闷的临床表现？,失眠
bridge_subgraph_20005.graphml,哪种疾病在终末期肾脏疾病中有19%的发病率，并且常通过当归等中药进行治疗？,失眠
bridge_subgraph_20006.graphml,哪种疾病会导致BPV、行动笨拙，并伴随耳鸣和恐惧感？,儿童良性发作性眩晕
bridge_subgraph_20012.graphml,哪种疾病在治疗过程中需要结合脑电图检查、定心汤药物治疗，并辅以常规护理和综合护理干预？,失眠
bridge_subgraph_20003.graphml,哪种疾病在女性患者中常见，且在经皮冠状动脉支架治疗和主动脉内球囊反搏的同时，容易并发脑卒中？,高危急性冠脉综合征
bridge_subgraph_19999.graphml,哪种疾病在治疗过程中需要同时使用肾康注射液和静脉留置针，并辅以社区干预和护理干预？,慢性肾功能
bridge_subgraph_20004.graphml,哪种疾病在DRSP和骨折情况下需要采取特定的护理措施和针对性护理？,失眠
bridge_subgraph_20002.graphml,哪种疾病会导致气血失和、头痛慢性化，并且常用艾司唑仑和六味地黄丸进行治疗？,失眠
bridge_subgraph_20011.graphml,哪种疾病在星状经节阻滞辅助治疗下，常表现为焦虑障碍，并伴随头晕和出汗的症状？,失眠
bridge_subgraph_20007.graphml,哪种疾病在出现恶心和乏力的同时，与抗CASPR2抗体相关脑炎及百麦安神冲剂的使用有关？,失眠
bridge_subgraph_20017.graphml,哪种疾病在封闭组（SCL-90）中常与网络成瘾同时出现，且需要心理干预？,封闭式管理
bridge_subgraph_20014.graphml,哪种疾病在蒙医方法中使用生脉注射液治疗，且常伴有腰酸背痛和心理干预的临床表现？,失眠
bridge_subgraph_20019.graphml,哪种疾病在出现阳虚质临床表现的同时，可能伴随急性脑卒中和脑血管病，且适合使用珍蓉益脑胶囊进行治疗？,失眠
bridge_subgraph_20018.graphml,哪种疾病在治疗时常用罗通定或甘麦大枣汤联合桂枝龙骨牡蛎汤，并且患者常伴有发热和癫痫发作的症状？,失眠
bridge_subgraph_20016.graphml,哪种疾病既与透灸和心神失养直接相关，又常与抑郁症和偏头痛同时出现？,失眠
bridge_subgraph_20021.graphml,哪种疾病在吸烟人群中常见，并以惊厥为临床表现，同时需要心理咨询和护理措施辅助治疗？,失眠
bridge_subgraph_20015.graphml,哪种疾病在15.1%的病例中与骨折直接相关，且常需精神科治疗和心理疏导？,失眠
bridge_subgraph_20009.graphml,哪种疾病在采用针刀疗法辅助治疗的同时，还需服用归脾汤，且常见关节痛和气短的临床表现？,失眠
bridge_subgraph_20010.graphml,哪种疾病会导致不安和睡眠卫生问题，且常伴随脑电图异常和发热现象？,失眠
bridge_subgraph_20008.graphml,哪种疾病在年龄大的人群中常见，并且其护理措施除了认知行为疗法外，还常使用帕罗西汀进行药物治疗？,失眠
bridge_subgraph_20028.graphml,哪种疾病既伴有抑郁症状和更高的吸烟比例，又常出现胸闷和气短的情况？,失眠
bridge_subgraph_20013.graphml,哪种疾病在择时顺势足浴和常规护理、护理干预辅助治疗下，仍表现为睡眠时间不足和深度不够的临床症状？,失眠
bridge_subgraph_20023.graphml,哪种疾病在服用六味安神胶囊后仍出现夜不瞑，并伴随头痛和发热的症状？,失眠
bridge_subgraph_20027.graphml,哪种疾病既有肌萎缩侧索硬化的临床表现，又会在使用抑郁药治疗抑郁症时出现心悸和呼吸不畅的症状？,失眠
bridge_subgraph_20024.graphml,哪种疾病在老年人中多发，常表现为恶性肿瘤，并且可以通过针刺神门、三阴交及艾灸神阙辅助治疗，同时需要进行心理评估？,失眠
bridge_subgraph_20020.graphml,哪种疾病在采用针刺配合耳穴压籽治疗时，比常规护理干预更有效，且中医护理干预能使其有效率提升至8.6%？,失眠
bridge_subgraph_20025.graphml,哪种疾病在治疗时既需要用到血府逐瘀汤，又常与痤疮和肿瘤的护理相关联？,失眠
bridge_subgraph_20026.graphml,哪种疾病会表现为骨痛，并需要通过醒寤晨方与安寐进行药物治疗，同时可能需要血液透析和干预治疗作为辅助治疗手段？,失眠
bridge_subgraph_20029.graphml,哪种疾病会出现抑郁症和目不暝的临床表现，并通常需要使用文拉法辛和阿立哌唑进行治疗？,失眠
bridge_subgraph_20031.graphml,哪种疾病在26.7%的病例中与TNBC相关，且常与酶联免疫吸附试验和肺癌同时出现？,TILs
bridge_subgraph_20030.graphml,哪种疾病在病理分型上包括粘液癌和浸润性乳腺癌，且在实验室检查中常见SOD指标异常，同时需要优质护理作为辅助治疗？,乳腺癌
bridge_subgraph_20022.graphml,哪种疾病在治疗时需要使用王不留行药物，并辅以心理疗法，且其临床表现包括吸毒行为，通常需前往精神科就诊？,失眠
bridge_subgraph_20034.graphml,哪种疾病既可能由压力因素和切口疼痛引起，又会出现发热症状，并且可以通过熨烫辅助治疗？,失眠
bridge_subgraph_20033.graphml,哪种疾病会导致乳腺癌患者出现失眠、夜间多尿，同时可能伴随皮疹和口干症状？,失眠
bridge_subgraph_20044.graphml,哪种医学内容能同时评估抑郁、失眠严重程度以及伴随的恐惧和焦虑症状？,失眠
bridge_subgraph_20043.graphml,哪种疾病常与糖尿病、不成熟的应付方式相伴，并且往往与饮酒和高血压同时出现？,失眠
bridge_subgraph_20036.graphml,哪种疾病在服用氟伏沙明治疗期间，可能会同时出现不寐、体位性低血压和高血压的症状？,失眠
bridge_subgraph_20032.graphml,哪种疾病在临床表现为良性，并且可以通过三棱针刺血络进行辅助治疗，同时常与2型糖尿病和糖尿病相关联？,失眠
bridge_subgraph_20039.graphml,哪种疾病需要通过胃镜和磁共振成像技术（包括MRI和磁共振）来进行综合诊断？,乳头状黏液瘤
bridge_subgraph_20035.graphml,哪种疾病会导致时睡时醒和惊厥，且常与Hp感染相关，并在脑电图检查中有异常表现？,失眠
bridge_subgraph_20038.graphml,哪种疾病在学习压力大时出现，需要服用宁心安神汤治疗，同时配合针刺和针刺疗法辅助治疗？,失眠
bridge_subgraph_20042.graphml,哪种疾病在癌症晚期和妊娠期胆汁淤积的情况下，还常伴随维持性血液透析和嗜睡症状？,皮肤瘙痒症状
bridge_subgraph_20040.graphml,哪种疾病既与调整情绪密切相关，又常在技术类岗位中出现，且可能伴随高血压和心力衰竭？,失眠
bridge_subgraph_20048.graphml,哪种疾病在普外科表现为人际关系敏感，且常需通过行为干预和社区干预辅助治疗？,失眠
bridge_subgraph_20041.graphml,哪种疾病需要通过服用艾司唑仑片治疗，且因茎突过长确诊为茎突综合征，同时在治疗过程中还需配合护理和基础护理？,失眠
bridge_subgraph_20047.graphml,哪种疾病会导致尿液发黄，并伴随腹泻和恶心，且可以通过服用龙胆泻肝汤来治疗？,失眠
bridge_subgraph_20051.graphml,哪种疾病在临床表现上类似扭伤，实验室检查中GABA水平异常，且在治疗过程中常需结合健康教育和康复护理？,失眠
bridge_subgraph_20049.graphml,哪种疾病在治疗过程中最适合采用药物联合心理干预，并且常配合天王补心丸、心理护理干预和健康宣教作为辅助治疗？,失眠
bridge_subgraph_20052.graphml,哪种疾病在出现高血压病和脑卒中后抑郁的同时，还常伴随颈椎病和冠心病的临床表现？,失眠
bridge_subgraph_20060.graphml,哪种疾病会同时在小肠和胰发病，并可能累及肾和肝？,腹部器官损伤
bridge_subgraph_20054.graphml,哪种疾病在风险评估中与失眠和首次吸烟年龄密切相关，且常表现为产后抑郁症和网络成瘾？,离家出走
bridge_subgraph_20045.graphml,哪种疾病在治疗过程中会使用甲泼尼龙琥珀酸钠和洛芬待因缓释片，并且患者常出现面色苍白和喘憋的症状？,右侧桡骨远端多发骨折
bridge_subgraph_20046.graphml,哪种社会学理论能更好地解释在早发性癫痫治疗中，结合黛力新药物治疗和心电图影像学检查的健康教育辅助治疗的作用？,脑卒中
bridge_subgraph_20058.graphml,哪种疾病会出现呕吐、发热和腹痛，并且可以通过六味地黄丸进行治疗？,失眠
bridge_subgraph_20063.graphml,哪种疾病既表现为脑血管病和心界障碍，又伴随体重减轻和发热症状？,失眠
bridge_subgraph_20056.graphml,哪种疾病在少量饮酒后容易出现甲状腺功能亢进，并伴随呕吐和疲乏无力的症状？,失眠
bridge_subgraph_20065.graphml,哪种疾病在服用复方酸枣仁胶囊后，可能会出现腹泻、腹痛和腹胀的症状？,失眠
bridge_subgraph_20062.graphml,哪种疾病既与心血管系统和睡眠心理行为护理密切相关，又常与慢性阻塞性肺病（COPD）同时出现？,失眠
bridge_subgraph_20064.graphml,哪种疾病因忧虑引起，表现为传染病症状，且常用氟西汀和氟哌噻吨美利曲辛治疗？,失眠
bridge_subgraph_20055.graphml,哪种疾病在采用放松疗法、常规护理和护理干预等辅助治疗手段后，慢性病患者的高危因素能得到有效控制？,失眠
bridge_subgraph_20061.graphml,哪种疾病在使用α-1b干扰素治疗时，容易出现粒细胞减少并发症，并且需要心理护理辅助治疗，且男性患者较为常见？,成人流行性腮腺炎
bridge_subgraph_20037.graphml,哪种疾病在高原地区常见，临床表现类似于内科疾病，并且可以通过安慰剂治疗或针灸进行辅助治疗？,失眠
bridge_subgraph_20053.graphml,哪种疾病会导致肥胖和代谢综合征，且可以通过蒙医方法进行药物治疗，类似于2型糖尿病的情况？,失眠
bridge_subgraph_20066.graphml,哪种疾病会导致冠心病心绞痛，并伴随眩晕、n2和头痛的临床表现？,失眠
