file,query,answer
bridge_subgraph_13997.graphml,哪种疾病在心血管系统的八大类疾病中，与冠心病和脑梗死（均需手术治疗）同时出现时，最适合采用舒适护理作为辅助治疗？,心脏搭桥术
bridge_subgraph_14002.graphml,哪种疾病在治疗过程中需要同时采用曲唑酮、生活干预以及心理护理和常规护理的综合措施？,失眠
bridge_subgraph_14005.graphml,哪种疾病会导致血清白蛋白值较低，且常与肥胖和血脂异常同时出现，可能与考试压力有关？,失眠
bridge_subgraph_14015.graphml,哪种疾病既可能导致脑梗塞和肾上腺腺瘤的并发症，又常表现为头晕和肥胖？,空泡蝶鞍
bridge_subgraph_14009.graphml,哪种疾病在治疗过程中需要使用利尿剂和护肝药物，并辅以护理干预措施？,肝硬化难治性腹水
bridge_subgraph_14001.graphml,哪种疾病在急腹症病理分型中常与MMPI相关，且在治疗过程中需要加强法律常识教育和心理治疗？,诈病
bridge_subgraph_14000.graphml,哪种疾病在进行头部MRI影像学检查的同时，需要采用脚踝针上1、干预护理和常规护理作为辅助治疗？,失眠
bridge_subgraph_14006.graphml,哪种疾病会导致还原型谷胱甘肽水平异常，同时伴随乏力、腹胀等症状，并且与NAFLD相关？,脂肪性肝炎
bridge_subgraph_14011.graphml,哪种疾病在患有肝癌并接受间充质干细胞移植的患者中，与代谢综合征和PSQI评分异常同时出现的概率较高？,糖尿病
bridge_subgraph_14012.graphml,哪种疾病在用Western-blot法检测时，常与解郁丸、乌灵胶囊同时使用，且与肝脏健康密切相关？,肝郁证
bridge_subgraph_14022.graphml,哪种疾病适合采用中西医结合疗法、天麻钩藤饮加减治疗，并辅以常规护理和中医护理干预？,肝阳上亢型高血压
bridge_subgraph_14013.graphml,哪种疾病在采用非药物护理干预后，能有效改善血瘀证，并且与体重指数和血脂水平的变化密切相关？,失眠
bridge_subgraph_14016.graphml,哪种疾病既表现为难治性周围性眩晕，又常与眩晕疾病和中枢性眩晕同时出现？,前庭康复治疗
bridge_subgraph_14008.graphml,哪种疾病既有抑郁倾向和原发性青光眼的症状，又常伴随健康教育和耳鸣的情况？,失眠
bridge_subgraph_14010.graphml,哪种疾病在采用柏枣双仁饮治疗的同时，常伴有脑卒中后抑郁，且适合辅以温针灸和针灸疗法？,失眠
bridge_subgraph_14007.graphml,哪种疾病在男性患者中较为常见，且在治疗过程中常采用TESS评价和平衡针针刺治疗，同时也会辅助使用中药？,失眠
bridge_subgraph_14017.graphml,哪种疾病在患有RA和颈椎外伤的同时，进行运动疗法时容易出现眩晕？,颈椎失稳
bridge_subgraph_14023.graphml,哪种疾病在轻中度抑郁症和MMPI检测中常见，且常与精神分裂症和心力衰竭同时出现？,失眠
bridge_subgraph_14004.graphml,哪种疾病在治疗过程中需要静脉滴注甘露醇，且常与脑卒中和心理护理同时出现，与破裂脑动脉瘤密切相关？,脑内出血
bridge_subgraph_14021.graphml,哪种疾病会导致阳虚阴盛，需要睡眠干预护理，并常伴随多导睡眠图异常和打鼾现象？,失眠
bridge_subgraph_14014.graphml,哪种疾病在采用针刺疗法联合心理干预治疗中度阴道前壁膨出的同时，更容易受年龄和代谢综合征的影响？,失眠
bridge_subgraph_14024.graphml,哪种疾病在躯体化评分较高的实验室检查结果下，通常需要采用针刺联合心理疗法进行辅助治疗，并且常伴随抑郁症状，也需要心理疏导作为辅助治疗手段？,失眠
