file,query,answer
bridge_subgraph_03001.graphml,哪种疾病在LADA和妊娠期糖尿病的背景下，更容易与嗜铬细胞瘤和HT同时出现？,糖尿病
bridge_subgraph_02997.graphml,哪种检查能有效评估高血压合并2型糖尿病患者是否存在冠状动脉病变，同时还能筛查前列腺癌和高血压？,脂代谢指标
bridge_subgraph_02996.graphml,哪种检查最适合同时诊断急性水肿型胰腺炎、甲状腺囊肿以及斜疝（腹股沟斜疝）？,超声诊断
bridge_subgraph_02986.graphml,哪种检查最有效地区分乳头溢液是由乳腺癌还是乳腺导管炎性乳头溢液引起的？,乳腺导管内视镜
bridge_subgraph_03004.graphml,哪种检查能同时用于诊断小儿髋关节一过性滑膜炎、早孕绒毛细胞凋亡，以及肝癌和慢性乙型肝炎？,超声诊断
bridge_subgraph_03006.graphml,哪种检查能同时有效诊断急诊心血管疾病、浅表脂肪瘤，以及深静脉血栓和急性肺栓塞？,超声诊断
bridge_subgraph_03005.graphml,哪种检查能同时准确诊断腹壁外型DTF和撕脱性骨折，并且还能发现脑卒中和卵巢肿瘤？,超声诊断
bridge_subgraph_03010.graphml,哪种检查可以同时用于急性阑尾炎、室间隔穿孔、深静脉血栓以及乳腺占位性病变的影像学诊断？,超声诊断
bridge_subgraph_03011.graphml,哪种检查能有效诊断颅内占位性病变、乳腺结核，以及卵巢肿瘤和卵巢癌？,超声诊断
bridge_subgraph_03013.graphml,哪种检查能同时准确诊断宫内残留物、附睾炎、肾动脉狭窄和脑动脉瘤？,超声诊断
bridge_subgraph_03014.graphml,哪种检查能同时用于诊断华支睾吸虫病、腮腺癌以及膀胱癌和前列腺癌？,超声诊断
bridge_subgraph_03007.graphml,哪种检查能有效区分肺炎性假瘤、肺下野结核与气胸，并同时有助于诊断肺癌？,经皮肺活检
bridge_subgraph_03008.graphml,哪种医学内容在急性脑梗死和盗血综合征的治疗中，常与椎基底动脉供血不足和高血压病同时出现？,颈部血管彩色多普勒超声
bridge_subgraph_03015.graphml,哪种检查能同时用于结直肠腺瘤、肺炎支原体感染、精神分裂症和膀胱癌的实验室诊断？,TaqMan探针法
bridge_subgraph_03019.graphml,哪种检查可以同时用于诊断椎动脉闭塞、早孕以及冠心病和心衰？,超声诊断
bridge_subgraph_03022.graphml,哪种检查能够同时准确诊断肾及输尿管结石、肾积水以及盆腔肿瘤？,低剂量扫描
bridge_subgraph_03009.graphml,哪种医学内容更常见于剖宫产后瘢痕处妊娠和子宫下段切口早孕，且可能与肿瘤和大肠癌同时出现？,超声诊断
bridge_subgraph_03018.graphml,哪种检查能同时评估LVPWTd和RATs，并适用于肝硬化和EH的患者？,左房内径
