file,query,answer
bridge_subgraph_10992.graphml,哪种疾病在骨科临床表现中常见，且病因与总尿素清除指数（Kt/V）低有关，同时可能伴随乳腺癌和原发性肝癌的出现？,失眠
bridge_subgraph_10988.graphml,哪种疾病的发病率仅为0.29%，属于输入性疟疾，且在治疗中常与小檗碱同时使用？,寄生虫病
bridge_subgraph_10997.graphml,哪种疾病在化疗期间，肝功能受损的情况下，使用帕罗西汀联合乙酰谷酰胺治疗时，会出现时睡时醒的症状？,失眠
bridge_subgraph_11008.graphml,哪种疾病在随机对照试验和随机对照研究中，与高血压和舍曲林同时出现的频率最高？,RCTs
bridge_subgraph_11011.graphml,哪种疾病在肝切除术后感染中最常见，并且常伴随高血压和感染性并发症？,术前合并糖尿病
bridge_subgraph_11005.graphml,哪种疾病在心神不安时，可以通过人工空气负离子疗法缓解，并且常与冠状动脉介入治疗和高血压同时出现？,失眠
bridge_subgraph_11003.graphml,哪种疾病在低剂量阿帕替尼治疗过程中，通过卡方检验发现与恶心和乏力症状同时出现的概率较高？,晚期实体肿瘤
bridge_subgraph_11009.graphml,哪种疾病在个人史和24小时出入量的评估中，常与慢性心力衰竭并发，且患者需入住ICU治疗？,口渴感
bridge_subgraph_11006.graphml,哪种疾病在采用中医安神护理和三棱针刺血络治疗时，常与2型糖尿病和肿瘤同时出现？,失眠
bridge_subgraph_11004.graphml,哪种疾病在出现亚健康症状和肾病的实验室检查结果时，还可能伴随恢复期和帕金森病的实验室检查表现？,血清IgG
bridge_subgraph_11016.graphml,哪种疾病既有鼻部症状，又是本病，且常与肿瘤和恶心同时出现？,球结膜水肿
bridge_subgraph_11007.graphml,哪种疾病因缺氧引起，表现为失眠，且在实验室检查中常采用酶联免疫吸附试验，同时化疗是其高危因素？,肺癌
bridge_subgraph_11010.graphml,哪种疾病在TESS评分中与冠心病心律失常密切相关，且在消化内科治疗时常与安慰剂对照使用？,失眠
bridge_subgraph_11017.graphml,哪种疾病会导致男性出现睡眠质量下降，并且可以通过中西医结合矿泉浴辅助治疗，同时在血常规检查中有所体现？,失眠
bridge_subgraph_11013.graphml,哪种疾病既表现为淋巴瘤的临床症状，又可能导致呼吸衰竭，并且常与肺炎和中毒同时出现？,中毒性休克
bridge_subgraph_11014.graphml,哪种疾病既与晨方与安寐、脑肿瘤直接相关，又常与卒中、慢性心力衰竭同时出现？,失眠
bridge_subgraph_11012.graphml,哪种疾病会导致工作效率下降，通常使用炒酸枣仁配方颗粒治疗，并且需要配合健康教育，且多发于特定年龄段人群？,失眠
bridge_subgraph_11018.graphml,哪种社会学理论能够解释失眠和肛周脓肿作为临床表现，以及感染中毒性休克作为并发症，同时考虑抗感染治疗作为辅助治疗的现象？,感染
bridge_subgraph_11015.graphml,哪种疾病会导致精神分裂、情绪沮丧、焦虑，并伴随心悸和呕吐的症状？,失眠
bridge_subgraph_11024.graphml,哪种疾病在临床表现为良性和乏力、发热，且可以通过后溪进行辅助治疗？,失眠
bridge_subgraph_11023.graphml,哪种疾病在临床上表现为脑血栓，需通过介入溶栓术治疗，且可能伴随化疗和中医中药的联合应用？,失眠
bridge_subgraph_11026.graphml,哪种疾病在男性中更常见，且常与2型糖尿病相关，需要通过推拿和个体心理咨询进行辅助治疗？,失眠
bridge_subgraph_11029.graphml,哪种疾病在针刺疗法治疗睡眠障碍的同时，也常在骨折和骨科问题中出现？,失眠
bridge_subgraph_11019.graphml,哪种疾病需要采用超声引导星状神经节阻滞术和适当的药物助眠，并辅以舒适护理和综合护理进行治疗？,失眠
bridge_subgraph_11020.graphml,哪种疾病在治疗过程中需要同时考虑多塞平的使用和基础护理，且常与高血压和上呼吸道感染并发？,失眠
bridge_subgraph_11022.graphml,哪种疾病在年龄≥80岁的患者中，接受诱导化疗的同时，更容易并发心血管疾病和OSAHS？,糖尿病
bridge_subgraph_11028.graphml,哪种疾病在使用双管喉罩和进行妇科手术时，需要特别关注综合护理干预以缓解腹胀症状？,腹腔镜子宫切除术
bridge_subgraph_11025.graphml,哪种医学内容在背俞穴放血和姜半夏配伍酸枣仁的应用中，同时涉及护理干预和基础护理？,失眠
bridge_subgraph_11027.graphml,哪种疾病在同时患有糖尿病和肝硬化的情况下，会因为内毒素和白细胞介素6的影响而需要使用人工肝进行治疗？,慢性肝功能衰竭
bridge_subgraph_11021.graphml,哪种疾病表现为远端重于近端的症状和局部疼痛，且在护理干预中常见，并与肺癌相关？,神经损害
bridge_subgraph_11035.graphml,哪种疾病在出现腹胀和血常规异常的同时，通常需要考虑APLD和肝移植术的治疗方案？,多囊肝
bridge_subgraph_11030.graphml,哪种疾病在气虚质和阳虚阴盛的病因下，经度洛西汀治疗后会出现丙型肝炎的症状？,失眠
bridge_subgraph_11032.graphml,哪种医学内容在结合子午流注针法和针对性护理的同时，与中药治疗高血压最为相关？,失眠
bridge_subgraph_11031.graphml,哪种疾病在治疗过程中通常会同时采用抓痧调神法推拿和系统的循证护理，且常与骨质疏松和冠心病相伴出现？,失眠
bridge_subgraph_11036.graphml,哪种疾病在进行心理咨询和PSSS评估的同时，还需要结合常规护理来治疗COPD？,失眠
bridge_subgraph_11041.graphml,哪种疾病会导致睡眠质量降低和呕吐，并且需要配合放松训练和整体护理？,失眠
bridge_subgraph_11037.graphml,哪种疾病在磁共振检查中常与CBA和肝脏病理标准化评分相关，且易伴随感染？,先天性胆道闭锁
bridge_subgraph_11034.graphml,哪种疾病会导致患者服用谷维素片后出现离家出走的行为，且常见于高血压患者中，与年龄有关？,失眠
bridge_subgraph_11040.graphml,哪种疾病在65.2%的情况下会导致脑梗塞继发癫痫，并且常与卒中和脑卒中同时出现？,早发性癫痫
bridge_subgraph_11033.graphml,哪种疾病在NIHSS评分较高的情况下，常伴随贫血、乙型肝炎和呕吐等症状？,失眠
bridge_subgraph_11042.graphml,哪种疾病会导致骨赘和颈椎周边韧带钙化，且常伴随高血压和头痛，可以通过CT检查发现？,颈椎病变
bridge_subgraph_11046.graphml,哪种疾病会同时影响生殖腺、肠，并且常常伴随脾和肝的病变？,3H-F951
bridge_subgraph_11043.graphml,哪种疾病在治疗过程中，如边缘区淋巴瘤使用维奈托克时，容易出现化疗和感染的问题？,滤泡淋巴瘤
bridge_subgraph_11051.graphml,哪种疾病会导致腹胀、长期或慢性失眠，并伴随呕吐和腹泻的症状？,失眠
bridge_subgraph_11038.graphml,哪种疾病在出现腰酸背痛和心理调护需求的同时，还常伴随关节痛和脑出血的症状？,失眠
bridge_subgraph_11048.graphml,哪种医学内容在涉及抗感染治疗和胰十二指肠切除术时，通常会与肿瘤及n1同时出现？,B级胰瘘
bridge_subgraph_11054.graphml,哪种疾病在临床上表现为打鼾和心理干预，同时需要优质护理和循证护理作为辅助治疗？,失眠
bridge_subgraph_11047.graphml,哪种疾病在临床表现上类似于高血压和原发性高血压，且在辅助治疗中常采用针灸联合推拿按摩以及常规护理？,失眠
bridge_subgraph_11039.graphml,哪种疾病既在男性中有较高发病倾向，又与幼年型类风湿性关节炎的临床表现和骨髓瘤的并发症相关，且感染是其高危因素？,中枢神经系统受累
bridge_subgraph_11050.graphml,哪种疾病会导致肝失疏泄，并且需要使用镇静、催眠药物及龙胆泻肝汤治疗，同时配合综合护理？,失眠
bridge_subgraph_11049.graphml,哪种疾病既与同学矛盾和精神因素密切相关，又可能同时出现冠心病和缺血性脑卒中的临床表现？,失眠
bridge_subgraph_11045.graphml,哪种疾病在采用耳穴贴压、血液透析和中医情志护理等辅助治疗时，其临床表现主要为非脑血管病？,失眠
bridge_subgraph_11044.graphml,哪种疾病在采用右佐匹克隆片联合脑蛋白水解物片治疗的同时，常伴随牙周炎的临床表现，并需要结合舒适护理和常规护理干预？,失眠
bridge_subgraph_11060.graphml,哪种疾病在治疗过程中需要结合品管圈药物治疗、性健康教育、护理干预及护理等多种辅助手段？,肿瘤PICC
bridge_subgraph_11055.graphml,哪种疾病可以通过电针神门、三阴交穴以及耳穴配合体针进行辅助治疗，并且常表现为便秘和头晕？,失眠
bridge_subgraph_11053.graphml,哪种疾病在采用激光辅助治疗后预后生存率可达93.33%，且其临床表现常伴有疼痛，手术治疗中常见于牙周炎的情况？,无托槽隐形矫治
bridge_subgraph_11057.graphml,哪种疾病在垂前发病，常伴有乙型肝炎和低热，且适合采用穴位贴敷治疗作为辅助疗法？,失眠
bridge_subgraph_11056.graphml,哪种疾病会导致星状神经节阻滞，同时伴随睡眠时间、深度的不足，以及发热和腹泻的症状？,失眠
bridge_subgraph_11052.graphml,哪种疾病在治疗时需同时使用苯磺酸氨氮地平和二甲双胍，且需通过诊室血压和血常规进行检查？,轻中度高血压病
bridge_subgraph_11064.graphml,哪种疾病在3.00%的发病率下，与wake-up strokes密切相关，并且常与糖尿病和年龄因素同时出现？,觉醒型卒中
bridge_subgraph_11070.graphml,哪种疾病与MPMNs和乳头状癌直接相关，且常与肺癌和食管癌同时出现？,浸润性腺癌
bridge_subgraph_11067.graphml,哪种疾病在治疗过程中需要同时使用他克莫司和寒性药物，并且常常配合清热药和光疗？,光敏性皮肤病
bridge_subgraph_11062.graphml,哪种疾病在治疗过程中需要结合个体化护理干预和多导睡眠图辅助检查，并常采用小柴胡汤及其加减方进行药物治疗？,失眠
bridge_subgraph_11059.graphml,哪种疾病既表现为肝胆痰阻和夜不瞑，又常伴随肥胖，且可通过酶联免疫吸附试验进行辅助诊断？,失眠
bridge_subgraph_11061.graphml,哪种疾病在治疗过程中需要同时采用持续冲洗负压引流和整体护理干预，并且常与综合护理干预及常规护理相结合？,四肢骨折术
