file,query,answer
bridge_subgraph_06002.graphml,哪种疾病在进行一般护肝治疗的同时，常需使用间接免疫荧光技术检测，并且与糖尿病和流动人口有较高的关联性？,血吸虫病
bridge_subgraph_05995.graphml,哪种疾病在严重椎管狭窄的高危因素下，容易出现腋窝术区及新生儿窒息的并发症，且常用硫酸镁进行治疗？,血肿
bridge_subgraph_06004.graphml,哪种疾病在围产期保健中，与妊娠合并梅毒同时出现时，最容易导致低出生体重和低出生体质量？,围产儿死亡
bridge_subgraph_05994.graphml,哪种疾病更容易导致妊娠合并梅毒患者出现缺血缺氧性脑病和低出生体重，且需要特别加强健康教育？,围产儿死亡
bridge_subgraph_06009.graphml,哪种医学内容在胎儿宫内窘迫、子痫前期的情况下，常与妊娠期糖尿病、围产儿死亡同时出现？,妊娠期高血压疾病
bridge_subgraph_06012.graphml,哪种疾病在伴有呼吸衰竭和糖尿病的情况下，其重度子痫前期的并发症死亡率高达35.7%？,围产儿死亡
bridge_subgraph_06005.graphml,哪种疾病在三维超声检查中常与心肌缺血同时出现，并且还可能与子痫前期和ICP并发？,胎儿宫内缺氧
bridge_subgraph_06010.graphml,哪种疾病会导致角膜神经纤维数目减少和足病，并且常与糖尿病和妊高征同时出现？,视网膜病变
bridge_subgraph_06003.graphml,哪种疾病在治疗过程中常使用利凡诺配伍米非司酮或利凡诺联合用药，并且胎儿畸形和死胎是其常见的高危因素和手术指征？,中期妊娠引产
bridge_subgraph_06007.graphml,哪种疾病既有缺血缺氧性脑病的高危因素，又与妊娠合并梅毒相关，且在治疗中可能使用阿司匹林，并常伴有糖尿病并发症？,围产儿死亡
bridge_subgraph_06015.graphml,哪种疾病在进行聚丙烯酰胺凝胶电泳和染色体核型分析时，常伴随胎膜早破和出生缺陷的临床表现？,唐氏综合征
bridge_subgraph_06016.graphml,哪种疾病具有2%的死亡率，主要由畸形引起，同时发病率高达3.85%，且可能导致胎儿畸形？,围产儿死亡
bridge_subgraph_06008.graphml,哪种疾病在配偶职业为农民且存在宫内感染的情况下，最有可能与糖尿病和呼吸衰竭同时出现？,围产儿死亡
bridge_subgraph_06011.graphml,哪种疾病在治疗中使用酚妥拉明和HBV DNA定量检查，且发病率为11%并伴随阿司匹林治疗？,门静脉高压症
bridge_subgraph_06021.graphml,哪种疾病会导致男性胎儿出现呼吸衰竭，并伴随出生缺陷和畸形？,围产儿死亡
bridge_subgraph_06017.graphml,哪种疾病在剖宫产后容易并发肛瘘，且在糖尿病患者中需特别注意清创消毒方法的辅助治疗？,伤口感染
bridge_subgraph_06014.graphml,哪种疾病会导致低出生体质量的比例高达11%，并且常常伴随早产和窒息的情况？,围产儿死亡
bridge_subgraph_06022.graphml,哪种疾病会导致单耳听力障碍和面部形态异常，并且常常伴随低出生体重且原因不明？,听力障碍
bridge_subgraph_06023.graphml,哪种医学内容能同时指导低蛋白血症和卧床时间长患者的治疗，并兼顾健康教育和糖尿病管理？,压力性损伤
bridge_subgraph_06013.graphml,哪种疾病会导致apgar评分偏低，需要常规治疗联合康复手法，并且常伴随窒息和低出生体重的情况？,小儿脑瘫
bridge_subgraph_06018.graphml,哪种疾病在采用固定剂量符合剂和中利福喷丁治疗的同时，常伴有糖尿病并发症，且其死亡率高达3.85%？,涂阳肺结核
bridge_subgraph_06029.graphml,哪种疾病会导致大便颜色变浅和肝损伤，并且常伴有低出生体重和窒息的情况？,PNAC
bridge_subgraph_06028.graphml,哪种医学内容涵盖了人工关节置换术、全髋关节置换手术，并且常与阿司匹林和糖尿病相关？,THA
bridge_subgraph_06026.graphml,哪种疾病与21.64‰的畸胎发生率直接相关，且常与糖尿病和剖宫产同时出现？,围产儿死亡
bridge_subgraph_06019.graphml,哪种疾病会导致AST/PLT值异常和血清变化，并且常伴随健康教育和TNF-α水平的升高？,乙型肝炎肝硬化
bridge_subgraph_06006.graphml,哪种疾病在进行24小时动态血压监测和偏最小二乘判别分析时，常与糖尿病和外周血白细胞计数同时出现？,RBC
bridge_subgraph_06025.graphml,哪种疾病以畸胎为病因，发病率约为5.36‰，且常与糖尿病并发，呼吸衰竭是其高危因素？,围产儿死亡
bridge_subgraph_06027.graphml,哪种疾病在妊娠期高血压疾病和胎盘因素同时存在的情况下，与分娩方式相关，且其发生率为3.73%？,围产儿死亡
bridge_subgraph_06032.graphml,哪种疾病既有医院感染的高危因素，又需进行心肌酶谱检查，并且在治疗时常使用硫酸镁，且患者多伴有糖尿病？,急性脑卒中
bridge_subgraph_06031.graphml,哪种疾病在磁共振检查中显示异常且伴随QT离散度增加，同时还会出现早产和TNF-α水平升高的情况？,室性心律失常
bridge_subgraph_06024.graphml,哪种疾病与早产、父亲对儿童的关心程度以及搬家等高危因素直接相关，且常与父母文化程度低和母亲因素同时出现？,儿童行为问题
bridge_subgraph_06020.graphml,哪种社会学理论能更好地解释围产期保健预防措施、高龄孕产妇并发症，以及产前出血风险评估因素和围产儿死亡高危因素之间的关系？,早产
bridge_subgraph_06036.graphml,哪种疾病同时与糖尿病和脐带异常相关，并且常伴随BD和胎盘早剥的出现？,围产儿死亡
bridge_subgraph_06033.graphml,哪种疾病在18.92%的情况下与左甲状腺素钠联合甲状腺片治疗相关，且常与甲状腺功能减低和妊娠期高血压疾病同时出现？,甲减
bridge_subgraph_06030.graphml,哪种疾病在流动人口中多发，需通过梅毒血清学检查进行筛查，且健康教育可作为其辅助治疗手段，还可能导致胎儿宫内窘迫？,妊娠梅毒
bridge_subgraph_06037.graphml,哪种疾病既可能因合并症和呼吸衰竭引起，又常伴随气胸和肺出血等并发症？,PICU
bridge_subgraph_06045.graphml,哪种疾病在术后容易出现合并症、导致住院时间长，并且常与BD和妊娠合并症同时出现？,切口感染
bridge_subgraph_06039.graphml,哪种疾病在双胎妊娠和出生缺陷的情况下，更容易与妊娠期高血压疾病和糖尿病同时出现？,围产儿死亡
bridge_subgraph_06044.graphml,哪种疾病与缺血缺氧性脑病（3.73％）及外周血白细胞计数、糖尿病同时出现？,围产儿死亡
bridge_subgraph_06047.graphml,哪种社会学理论能解释胎盘血管瘤在超声诊断中的发现与胎儿畸形、死胎等并发症之间的关联？,早产
bridge_subgraph_06035.graphml,哪种疾病在病理分型上与丙肝相关，且在实验室检查中常伴随抗-HDV IgM和TNF-α阳性，同时易引发糖尿病作为并发症？,病毒性肝炎
bridge_subgraph_06034.graphml,哪种疾病在临床表现为强直性脊柱炎，且发病率高达18.15%，而与之同时出现的糖尿病发病率仅为3.85%？,骨量减少
bridge_subgraph_06041.graphml,哪种疾病在治疗中使用硫酸镁，且常导致围产儿死亡，同时与原发性高血压密切相关，并通过3-NT实验室检查进行诊断？,糖尿病
bridge_subgraph_06040.graphml,哪种疾病通过加强围产期保健可以预防，且可能导致出生缺陷，同时常伴有糖尿病并发症并需使用硫酸镁进行治疗？,围产儿死亡
bridge_subgraph_06046.graphml,哪种疾病会导致言语残疾和神经性聋，并且常与低出生体重儿相关，原因不明？,听力残疾
bridge_subgraph_06050.graphml,哪种疾病具有22.85‰的发病率和35.7%的死亡率，且常通过产前超声检查发现与胎儿畸形相关？,围产儿死亡
bridge_subgraph_06038.graphml,哪种疾病在脾肺气虚且根据GTIV分级系统评估的同时，通常需要结合健康教育和糖尿病管理来综合治疗？,IgA肾病
bridge_subgraph_06051.graphml,哪种社会学理论能更好地解释围产儿死亡的高危因素，尤其是胎传梅毒的并发症，以及脐带异常的病因和分娩方式对风险评估的影响？,早产
bridge_subgraph_06054.graphml,哪种疾病在非蛋白尿组中常见，且常与血清总酮体异常、糖尿病及健康教育需求同时出现？,NIDDM
bridge_subgraph_06052.graphml,哪种疾病会导致胎儿窘迫和胎儿宫内窘迫，甚至可能引发胎儿畸形，而通过产前诊断可以有效预防？,围产儿死亡
bridge_subgraph_06053.graphml,哪种疾病最容易导致胎儿宫内窘迫和低出生体质量儿，并且常与ICP和糖尿病同时出现？,围产儿死亡
bridge_subgraph_06056.graphml,哪种疾病在患者有呼吸道感染史并接受西药治疗的情况下，还可能需要氧疗，且与剖宫产同时出现？,小儿支气管哮喘
bridge_subgraph_06049.graphml,哪种疾病在胎盘早剥和胎儿畸形的情况下，可能与阿司匹林的使用及新生儿疾病同时出现？,围产儿死亡
bridge_subgraph_06057.graphml,哪种疾病在缺氧窒息情况下发生率约为2%，且常与糖尿病和阿司匹林使用相关？,围产儿死亡
bridge_subgraph_06048.graphml,哪种疾病在实验室检查中总同型半胱氨酸水平异常，发病率约为46.99/万，且常伴随健康教育作为辅助治疗和先天性畸形这一病理分型？,神经管畸形
bridge_subgraph_06043.graphml,哪种疾病在患者接受脉冲微波治疗和FPSA/TPSA检测的同时，常伴有假丝酵母菌感染，并且需要加强健康教育？,慢性前列腺炎
bridge_subgraph_06042.graphml,哪种疾病会导致胎儿宫内生长迟缓并引发先天畸形，同时在实验室检查中常见TNF-α升高，且阿司匹林为其常用治疗药物？,围产儿死亡
bridge_subgraph_06060.graphml,哪种疾病是由先天畸形和胎盘、脐带因素引起，常伴随胎膜早破，并可能需要通过剖宫产治疗的？,围产儿死亡
bridge_subgraph_06058.graphml,哪种疾病在剖宫产终止妊娠时死亡率高达3.73%，且常伴有脐带异常，需要使用阿司匹林进行治疗？,围产儿死亡
