file,query,answer
bridge_subgraph_25008.graphml,哪种疾病在治疗过程中需要常规骨科护理和早期的功能性恢复锻炼，并且通常需要通过CT扫描进行影像学检查？,胫骨平台骨折
bridge_subgraph_25005.graphml,哪种疾病在临床表现上常出现粉碎性骨折，且在治疗时需采用关节镜技术，同时在诊断过程中常需借助MRI和X线进行影像学检查？,胫骨平台骨折
bridge_subgraph_24995.graphml,哪种疾病在治疗时需要可靠的内固定辅助，并且在进行SEMS0.35T永磁MRI影像学检查时常伴随骨折和CT影像学检查？,胫骨平台骨折
bridge_subgraph_25002.graphml,哪种疾病在直接或间接复位后预后不佳，且常伴随解剖复位和感染并发症？,胫骨平台骨折
bridge_subgraph_25001.graphml,哪种疾病在康复指导辅助治疗和关节面解剖复位手术治疗后，预后状况仍不佳且常需再次手术？,胫骨平台骨折
bridge_subgraph_25013.graphml,哪种疾病在采用音乐疗法和音乐干预辅助治疗的同时，还需要结合常规护理来有效缓解疼痛？,新生儿疼痛
bridge_subgraph_25007.graphml,哪种医学内容在涉及主钉道压配植骨和防旋股骨近端髓内钉的同时，也与手术治疗和唑来膦酸的应用相关？,骨质疏松性股骨转子间骨折
bridge_subgraph_25010.graphml,哪种疾病在CT检查中显示出较差的预后，且大细胞神经内分泌癌的占比高达64.5%？,肺大细胞癌
bridge_subgraph_25014.graphml,哪种疾病在进行术前CT扫描及三维重建时，常需采用LISS钢板微创内固定方法治疗？,胫骨平台骨折
bridge_subgraph_24997.graphml,哪种疾病在进行SWI和增强CT扫描时，常常需要同时进行MRI和普通CT检查？,脑梗死出血性转化
bridge_subgraph_25016.graphml,哪种疾病在通过病理组织活检进行鉴别诊断后，若及时进行外科治疗，通常会有良好的预后？,克隆病
bridge_subgraph_25003.graphml,哪种疾病在硬膜外麻醉中使用地卡因合剂或甲磺酸罗哌卡因时，容易同时引发抑郁症状？,运动阻滞
bridge_subgraph_25018.graphml,哪种疾病在护理干预中需要同时采用最大化无菌屏障和集束化护理措施，以有效预防感染？,导管相关血流感染
bridge_subgraph_25019.graphml,哪种疾病在重物砸伤后通过MRI检查显示良好预后？,胫骨平台骨折
bridge_subgraph_25011.graphml,哪种疾病与rs17592236位点、UAER和FBG的异常相关，且在年龄较大患者中使用丹参注射液进行治疗时更为常见？,T2DN
bridge_subgraph_25015.graphml,哪种疾病在治疗过程中常需坚强的内固定和活血化瘀辅助治疗，且多发于特定年龄人群并易引发感染并发症？,胫骨平台骨折
bridge_subgraph_25012.graphml,哪种疾病在PTGD拔除引流管和CT引导下经皮穿刺胆囊引流过程中，需要特别注意CT检查和围术期护理？,急性重症胆囊炎
bridge_subgraph_25023.graphml,哪种疾病在治疗过程中通常会用到肘压复位法，并且辅以抱颈提胸法、针刺和推拿手法？,胸椎小关节紊乱
bridge_subgraph_25004.graphml,哪种疾病在开放骨折的高危因素下，需要使用生物胶复合物进行药物治疗，并且通常需要通过CT检查进行影像学诊断，同时可能采用微创手术作为治疗手段？,胫骨平台骨折
bridge_subgraph_25025.graphml,哪种疾病在CT图像中常见，且使用倍他米松治疗的有效率高达47.1%？,支气管肺发育不良
bridge_subgraph_25020.graphml,哪种疾病在膝关节部位骨折（病理分型）并需经皮钢板内固定手术（手术治疗）的情况下，常伴随心理干预（辅助治疗）且文化水平较低者（高危因素）更容易发生？,胫骨平台骨折
bridge_subgraph_25006.graphml,哪种疾病需要同时进行双侧钢板内固定术和手术切开复位，并且通常需要通过X线和MRI进行影像学检查？,胫骨平台骨折
bridge_subgraph_25017.graphml,哪种疾病在CT平扫中常表现为鼻窦低度恶性肌纤维母细胞肉瘤或低度恶性肌纤维母细胞性肉瘤？,LGMS
bridge_subgraph_25026.graphml,哪种疾病在术前超声诊断和CT扫描中常见，且死亡率约为0.22/10万，同时需要心理护理作为辅助治疗？,甲状腺恶性肿瘤
bridge_subgraph_25027.graphml,哪种疾病在男性患者接受外科治疗后，需要通过解剖型钢板结合CPM功能锻炼和疼痛管理来进行康复？,胫骨平台骨折
bridge_subgraph_25024.graphml,哪种疾病在出现骨缺损和Ⅲ型骨折的临床表现时，通常需要结合健康宣教和护理干预进行辅助治疗？,胫骨平台骨折
bridge_subgraph_25022.graphml,哪种疾病需要同时进行开放性切开复位锁定钢板内固定术和关节镜处理，并且在外科治疗过程中还需依赖影像学检查？,胫骨平台骨折
bridge_subgraph_25030.graphml,哪种疾病在采用改良双侧钢板内固定治疗和体位干预的同时，还需要使用抗生素以确保有效固定？,胫骨平台骨折
bridge_subgraph_25032.graphml,哪种疾病会同时导致重度水肿和静脉血栓，且常与DVT（深静脉血栓）并发？,亚急性期
bridge_subgraph_25021.graphml,哪种疾病在进行关节辅助下治疗和传统切开复位内固定治疗时，通常需要通过MRI影像学检查来辅助诊断并指导手术？,胫骨平台骨折
bridge_subgraph_25029.graphml,哪种疾病在临床表现上常伴有腹痛，病因与l-Asp相关，并且需要优质护理来辅助治疗，同时也容易导致感染？,酮症酸中毒
bridge_subgraph_25031.graphml,哪种疾病会导致血栓性疾病，并且在进行综合护理和常规护理辅助治疗时，常与GIB同时出现？,老年消化道出血
bridge_subgraph_25036.graphml,哪种疾病在进行MRA和增强扫描时，通常需要同时进行非手术治疗，并且也会用到CT检查？,脑静脉血栓
bridge_subgraph_25037.graphml,哪种疾病在治疗过程中需要同时采用关节内固定植骨支撑和骨外固定架固定手术，并辅以舒适护理和常规护理？,胫骨平台骨折
bridge_subgraph_25028.graphml,哪种疾病在采用关节镜监视和围手术期综合护理的情况下，其治疗效果会受到婚姻状况和常规护理的影响？,胫骨平台骨折
bridge_subgraph_25045.graphml,哪种疾病在扭伤后常需接受关节镜微创手术治疗，并辅以护理和心理干预？,胫骨平台骨折
bridge_subgraph_25033.graphml,哪种疾病在年龄≥50岁的患者中，通过CT检查发现，且需进行保胆手术，同时发病部位涉及神经精神科？,胆囊息肉样病变
bridge_subgraph_25041.graphml,哪种疾病在治疗过程中需要坚强固定和同种异体骨植入，并且常通过CT和X线进行检查？,胫骨平台骨折
bridge_subgraph_25046.graphml,哪种疾病在治疗时既会用到泼尼松和中药，又可能需要进行腹腔镜手术和微创手术？,输卵管性不孕症
bridge_subgraph_25034.graphml,哪种疾病在患者体内检测到弓形虫抗体，且伴随汉密尔顿抑郁量表评分异常，同时还会出现焦虑自评量表高分和MRI异常表现？,原发性癫痫
bridge_subgraph_25035.graphml,哪种疾病在膝关节早期功能练习和加压钢板内固定术治疗后，需要特别考虑年龄因素并加强护理干预？,胫骨平台骨折
bridge_subgraph_25049.graphml,哪种疾病会导致疤痕狭窄型气道阻塞，并且常与Ⅳ型和Ⅰ型同时出现？,TBTB
bridge_subgraph_25052.graphml,哪种疾病在41~50岁人群中常见，且在康复护理和综合护理干预中需要顺势牵引？,胫骨平台骨折
bridge_subgraph_25040.graphml,哪种疾病在实验室检查中血清铁蛋白异常，且在治疗过程中需要无肝素透析和综合护理、一般护理的辅助治疗？,急、慢性肾功能衰竭
bridge_subgraph_25039.graphml,哪种疾病在骨折后使用加压接骨板治疗时，容易通过X线检查发现并发感染？,胫骨平台骨折
bridge_subgraph_25042.graphml,哪种疾病在进行社区康复治疗和数字X线摄影的同时，还需要配合护理和中西医结合治疗？,胫骨平台骨折
bridge_subgraph_25051.graphml,哪种疾病在进行骨骼穿刺活检和三维血流成像的同时，还需要进行磁共振成像和CT扫描检查？,梗塞
bridge_subgraph_25048.graphml,哪种疾病在采用优质护理服务治疗周围韧带损伤的同时，也需要结合常规护理和早期护理干预？,胫骨平台骨折
bridge_subgraph_25043.graphml,哪种疾病在治疗过程中常采用锁定钢板结合木筏克氏针技术，并辅以舒适护理，同时在影像学检查中常用容积成像，且易并发肺炎？,胫骨平台骨折
bridge_subgraph_25038.graphml,哪种疾病在进行X线与CT平扫检查时表现为schatzkerⅤ、Ⅵ型，且常伴随MRI检查异常和明显疼痛？,胫骨平台骨折
bridge_subgraph_25055.graphml,哪种疾病会出现反流、清嗓和焦虑的临床表现，并需要心理干预作为辅助治疗？,LPRD
bridge_subgraph_25047.graphml,哪种疾病在治疗过程中需要同时采用锁定加压板固定和毛节镜监视，并且还需配合心理护理和疼痛护理？,胫骨平台骨折
bridge_subgraph_25050.graphml,哪种疾病在治疗过程中需要改进术式和雌孕激素保胎，并且通常涉及手术及围手术期护理？,小儿尿道下裂
bridge_subgraph_25054.graphml,哪种疾病在采用双侧钢板内固定治疗和外固定支架结合空心螺钉治疗的同时，还需配合优质护理和焦虑自评量表的应用？,胫骨平台骨折
bridge_subgraph_25060.graphml,哪种疾病在治疗过程中既需要常规护理干预和心理护理，又可能涉及抗生素治疗和消化道异物的手术治疗？,耳鼻喉科手术
bridge_subgraph_25064.graphml,哪种疾病在使用胆木注射液治疗扁桃体肿大的同时，还需要配合抗生素和舒适护理？,小儿急性上呼吸道感染
bridge_subgraph_25066.graphml,哪种疾病需要同时进行CT血管成像和直接及间接颅内外血管重建术？,缺血型烟雾病
bridge_subgraph_25044.graphml,哪种疾病在Evans-Jensen和Schatzker病理分型中，通过X线平片检查常表现为Ⅵ型？,V型
bridge_subgraph_25061.graphml,哪种疾病在患有骨质疏松的情况下，骨折后常采用经皮钢板固定手术治疗，并需配合早期康复治疗？,胫骨平台骨折
bridge_subgraph_25056.graphml,哪种疾病在治疗过程中通常会结合气功、耳穴贴压疗法，并辅以心理干预和针灸？,亚健康失眠
bridge_subgraph_25067.graphml,哪种疾病会出现持续高热和细菌性肠炎，并且需要心理护理和抗生素治疗？,幼儿急疹
bridge_subgraph_25053.graphml,哪种疾病在孕期通过乳房保健护理可以预防，并且吸乳、情志护理及护理干预能作为其辅助治疗方法？,产后乳腺炎
bridge_subgraph_25062.graphml,哪种疾病在进行MPR重建影像学检查后，采用非手术治疗能较好地避免骨折延迟愈合的并发症？,胫骨平台骨折
bridge_subgraph_25068.graphml,哪种疾病在三维CT影像检查后常需坚强的内固定和足量的植骨治疗，且容易并发感染和术后切口感染？,胫骨平台骨折
bridge_subgraph_25059.graphml,哪种疾病在创伤性骨折和膝关节周围骨折的情况下，通常伴随较差的CT平扫结果？,胫骨平台骨折
bridge_subgraph_25063.graphml,哪种疾病在髁间棘撕脱骨折的并发症中，通过常规普通X线片检查较难发现，且术后并发症风险较高，尤其在年龄较大的人群中更为常见？,胫骨平台骨折
bridge_subgraph_25076.graphml,哪种疾病在临床护理干预和优质护理干预下，常表现出实质回声颗粒样增粗和骨质疏松？,病毒性肝炎肝硬化
bridge_subgraph_25072.graphml,哪种疾病在治疗过程中需要同时采用西药对症支持治疗、健脾、护理干预以及常规护理等多种辅助手段？,脾胃虚寒型慢性胃炎
