file,query,answer
bridge_subgraph_26006.graphml,哪种疾病在进行疼痛护理和水中步行训练的同时，通常需要通过CT和X线平片检查来辅助诊断？,胫骨平台骨折
bridge_subgraph_25999.graphml,哪种疾病需要通过颈肩按揉牵拉和康复护理进行辅助治疗，同时在必要时还需进行内镜下离断胸锁乳突肌的手术治疗？,肌性斜颈
bridge_subgraph_26004.graphml,哪种疾病在胫骨平台手术后，对于新鲜闭合性骨折的治疗效果良好？,胫骨平台骨折
bridge_subgraph_25998.graphml,哪种医学内容更容易导致切口感染，是经皮肝穿刺胆管引流还是三孔法免钛夹LC，或者是开放性手术？,胆囊良性疾病
bridge_subgraph_25997.graphml,哪种疾病在治疗时需要使用MIIGTMX3HiVisc药物，并且常通过MRI、X线平片和X线进行检查？,胫骨平台骨折
bridge_subgraph_26005.graphml,哪种疾病在治疗过程中需要使用头孢呋辛酯，并且需要通过药敏试验来选择抗生素，同时还需要配合常规护理？,肺炎感染
bridge_subgraph_26012.graphml,哪种疾病需要通过经皮钢板内固定术治疗，并在术后需配合良好制动和常规护理？,胫骨平台骨折
bridge_subgraph_25993.graphml,哪种疾病在Annexin V-FITC和nKBD检测中表现出特征性变化，且常与骨性关节炎相关，并通过透射电镜观察得到进一步证实？,软骨细胞凋亡
bridge_subgraph_26008.graphml,哪种疾病在伴膝关节骨性关节炎时，使用电子灸治疗，并常与硬膜外麻醉和整体护理同时出现？,老年全髋关节置换
bridge_subgraph_26010.graphml,哪种疾病在进行微创手术后，需要根据患者的年龄和CT图像结果来制定出院指导？,胫骨平台骨折
bridge_subgraph_26000.graphml,哪种疾病在靶位超声和64排螺旋CT扫描后，最适合采用MIIG结合内固定治疗，且需特别注意术后并发症的风险？,胫骨平台骨折
bridge_subgraph_26016.graphml,哪种疾病适合通过穴位埋线治疗和高原训练相结合的方式来改善，并且常常伴随针刺和中药的使用？,运动性疲劳
bridge_subgraph_26011.graphml,哪种疾病在进行容积成像检查和前正中入路手术后，预后较差，且年龄是高危因素？,胫骨平台骨折
bridge_subgraph_26017.graphml,哪种疾病在使用低分子肝素钠和QTVI技术的同时，最适合配合综合护理干预和中西医结合治疗？,冠心病心衰
bridge_subgraph_26015.graphml,哪种疾病在进行单纯胬肉切除术和睑球粘连治疗时，最需要注意感染和围手术期护理？,复发性翼状胬肉
bridge_subgraph_26013.graphml,哪种疾病在植骨填塞后，通过DR检查发现，并且常伴随MRI和CT检查结果异常？,胫骨平台骨折
