file,query,answer
bridge_subgraph_14987.graphml,哪种疾病在蒙医治疗中常采用针刺申脉、照海的方法，并且常与脑血管病一同出现，适合采用中医综合疗法？,失眠
bridge_subgraph_15007.graphml,哪种疾病会导致情有所倚则卧不安、精神亢奋，并伴随腹泻和恶心？,失眠
bridge_subgraph_15008.graphml,哪种疾病在女性患者中常见，且在治疗时通常会同时采用CT检查、MI-TLIF手术以及针灸推拿的方法？,退行性腰椎侧弯
bridge_subgraph_14997.graphml,哪种疾病在进行心血管介入手术后容易导致机体免疫功能下降，并且常伴随缺血性卒中，适合采用中药治疗？,失眠
bridge_subgraph_14999.graphml,哪种医学内容能更好地解释前降支病变与失眠之间的关系，尤其在考虑冠脉造影结果和患者年龄的情况下？,PCI
bridge_subgraph_15009.graphml,哪种症状会在心肌梗死和失眠的同时出现，并伴随呕吐？,腹痛
bridge_subgraph_15003.graphml,哪种疾病在发病时会引起恶心和呕吐，且需要特别加强心理护理，同时主要发病部位在脾？,失眠
bridge_subgraph_15006.graphml,哪种疾病在治疗过程中，电刺激小脑顶核和西酞普兰合并乌灵胶囊的效果，比单纯采用常规护理或特殊护理干预更为显著？,失眠
bridge_subgraph_15011.graphml,哪种疾病在哈萨克族人群中常表现为眩晕，并伴有呕吐和恶心的症状？,失眠
bridge_subgraph_14986.graphml,哪种疾病在病理分型上属于精神障碍性，并且可以通过穴位贴敷神门穴、心理护理和健康教育进行辅助治疗？,失眠
bridge_subgraph_15010.graphml,哪种疾病在ICU临床表现中常伴随短期失眠，且适合采用穴位指针法和心理护理作为辅助治疗？,失眠
bridge_subgraph_15015.graphml,哪种疾病会导致深黄色尿，需要驱除诱因，并且在进行常规治疗的同时，常需配合胃肠减压？,失眠
bridge_subgraph_15022.graphml,哪种疾病在EPQ中出现比例为28.3%，且在恢复期常伴随脑电图异常？,失眠
bridge_subgraph_15016.graphml,哪种疾病会导致女性出现乏力症状，且治疗时常用米诺环素和头孢曲松？,二期梅毒
bridge_subgraph_15017.graphml,哪种疾病在治疗过程中常同时采用高压氧和针灸，并且与肝硬化和石膏使用有关？,失眠
bridge_subgraph_15013.graphml,哪种疾病会导致椎旁压痛和小指展肌受损，同时伴随腰痛和脑卒中的表现？,H反射
bridge_subgraph_15012.graphml,哪种社会学理论能够解释失眠、老年尿毒症与急性肾损伤、肺部疾病之间的关联？,感染
bridge_subgraph_15018.graphml,哪种疾病会导致猪带绦虫苹果酸脱氢酶基因异常，同时引发低蛋白血症、贫血和感染？,MDH
bridge_subgraph_15020.graphml,哪种疾病在调节积极心态和磁共振成像技术的辅助下，仍会受到饮酒和吸烟的显著影响？,失眠
bridge_subgraph_15014.graphml,哪种疾病在社区脑卒中患者中的发病率高达33.3%，且常与先兆流产和子宫肌瘤同时出现？,失眠
bridge_subgraph_15019.graphml,哪种疾病与多囊卵巢综合征和UA直接相关，且常与肺癌和血脂异常同时出现？,黑棘皮症
bridge_subgraph_15005.graphml,哪种疾病在治疗时通常需要高压氧联合辅助治疗、靳三针联合加味乌梅丸药物治疗，并且常常伴随心理护理干预和RLS的临床表现？,失眠
bridge_subgraph_15025.graphml,哪种疾病既表现为四型肥胖症和左室结构各指标明显增大，又常与高血压病及原发性高血压同时出现？,痰湿壅盛
bridge_subgraph_15021.graphml,哪种疾病会导致焦虑自评量表(SAS)评分升高、睡眠质量下降，并且常伴随皮疹出现，即使经过常规护理干预也难以缓解？,失眠
bridge_subgraph_15027.graphml,哪种疾病在治疗时常用挹神汤和艾灸，且患者常伴有腹痛症状，有时还需使用镇静剂？,失眠
bridge_subgraph_15023.graphml,哪种疾病在治疗过程中既需要人工关节置换术或手术内固定治疗，又常伴随矿泉浴和颈动脉超声检查？,糖尿病
bridge_subgraph_15031.graphml,哪种疾病会导致心血管系统受损，并出现脑卒中后抑郁，同时常与糖尿病和冠心病相伴？,失眠
bridge_subgraph_15028.graphml,哪种疾病与胰岛素剂型有关，发病率约为32.89%，且常伴有癫痫症状，需用二甲双胍进行治疗？,夜间低血糖
bridge_subgraph_15030.graphml,哪种疾病在男性患者中常见，且使用抗抑郁药治疗后可能出现锥体外系反应，同时并发急性左心衰竭？,失眠
