file,query,answer
bridge_subgraph_28995.graphml,哪种疾病需要通过螺旋CT三维重建检查和关节镜辅助下球囊成形术进行治疗，且通常伴随MRI检查和常规康复训练？,胫骨平台骨折
bridge_subgraph_29003.graphml,哪种疾病在个案管理护理干预和择期手术治疗中，常需要结合X线与CT影像学检查来辅助诊断和治疗？,胫骨平台骨折
bridge_subgraph_29007.graphml,哪种疾病在膝关节内骨折时需要通过CT检查确诊，并常采用解剖钢板固定进行手术治疗？,胫骨平台骨折
bridge_subgraph_29009.graphml,哪种疾病在钢板外露和化瘀止痛的情况下，适合采用中西医结合治疗和常规护理？,胫骨平台骨折
bridge_subgraph_28996.graphml,哪种疾病在治疗过程中常使用α-2b干扰素凝胶和醋酸发白试验，并辅以激光治疗和综合护理干预？,妊娠期尖锐湿疣
bridge_subgraph_29010.graphml,哪种疾病在植骨和有效固定后仍会伴随疼痛，并且常与骨筋膜间隔综合征和心理护理问题同时出现？,胫骨平台骨折
bridge_subgraph_29011.graphml,哪种疾病在治疗过程中通常会同时采用舒筋洗药辅助治疗、纯西医疗法药物治疗，以及传统手术治疗和微创手术治疗？,胫骨平台骨折
bridge_subgraph_28980.graphml,哪种疾病在男性患者中，通过中药治疗结合手术治疗以及中医延续护理，能显著提高疗效，且在卡方检验中表现出明显的相关性？,胫骨平台骨折
bridge_subgraph_29005.graphml,哪种疾病需要采用三段式皮肤黏膜切除吻合术或痔上黏膜环切吻合术，并在围手术期及术后进行细致的护理？,环状嵌顿痔
bridge_subgraph_29004.graphml,哪种疾病在手术复位后需要植骨修复骨缺损，并且术后还需进行系统功能康复治疗，同时在诊断过程中常通过CT和MRI进行影像学检查？,胫骨平台骨折
bridge_subgraph_29013.graphml,哪种疾病在采用自体髂骨植骨或关节镜手术治疗的同时，还需要配合常规护理和综合护理？,胫骨平台骨折
bridge_subgraph_29008.graphml,哪种疾病在特定年龄段人群中更易发生，且在术前X线摄片和X线检查中常见，同时需要护理干预作为辅助治疗？,胫骨平台骨折
bridge_subgraph_29012.graphml,哪种疾病在胫骨平台骨折的病理分型及康复护理中需要特别关注，并且需与糖尿病进行鉴别诊断，同时涉及BMD实验室检查？,骨折
bridge_subgraph_29016.graphml,哪种疾病在治疗过程中需要结合64排螺旋CT扫描和三维重建影像，并辅以心理护理和氨甲环酸药物治疗？,胫骨平台骨折
bridge_subgraph_29006.graphml,哪种疾病在治疗时需要采用有限切开加植骨交锁髓内钉，且常伴随有限切开和内固定，但容易出现骨折愈合不良的情况？,下肢长骨干骨折
bridge_subgraph_29022.graphml,哪种疾病在治疗过程中需要同时进行靶位超声和CT检查，并在手术后还需加强康复训练？,胫骨平台骨折
bridge_subgraph_29021.graphml,哪种疾病在采用微创经皮钢板固定手术治疗后，还需配合系统心理护理和综合护理干预，以缓解患者的疼痛症状？,胫骨平台骨折
bridge_subgraph_29028.graphml,哪种疾病在采用锁定钢板固定治疗C1型骨折时，通常需要借助多层螺旋CT或普通CT进行影像学检查？,胫骨平台骨折
bridge_subgraph_29029.graphml,哪种疾病在17～65岁人群中，因内固定不当导致，且常通过X线检查发现，与年龄有显著关联？,胫骨平台骨折
bridge_subgraph_29017.graphml,哪种疾病在Ⅱ型病理分型下，通过前外侧入路手术治疗，且常需借助MSCT和X线进行影像学检查？,胫骨平台骨折
bridge_subgraph_29024.graphml,哪种疾病既与心理因素密切相关，又需要结合心理支持、舒适护理和心理护理等多种辅助治疗手段？,初产妇分娩
bridge_subgraph_29019.graphml,哪种疾病在采用超声乳化术或小梁切除术治疗时，特别需要重视围手术期护理和健康宣教？,白内障青光眼
bridge_subgraph_29014.graphml,哪种疾病在经历传统切开复位术治疗后，容易出现创伤性膝关节炎这一并发症，并伴随功能障碍和疼痛？,胫骨平台骨折
bridge_subgraph_29023.graphml,哪种疾病在MDCT检查中常表现为折块移位，且通常需要结合MRI和CT进行综合诊断？,胫骨平台骨折
bridge_subgraph_29020.graphml,哪种疾病在采用LISS钢板微创内固定手术治疗时，需要结合PACS图像分析软件、MRI和X线进行影像学检查？,胫骨平台骨折
bridge_subgraph_29030.graphml,哪种疾病会导致后柱外侧及踝关节发病，并可能侵犯膝关节，术后需钢板固定及加强功能锻炼？,胫骨平台骨折
bridge_subgraph_29035.graphml,哪种疾病在病理镜检中表现为脾脏肿瘤，且通过手术治疗预后良好？,脾脏血管瘤
bridge_subgraph_29027.graphml,哪种疾病在膝关节韧带损伤后需要通过关节镜下手术和膝关节镜下手术进行充分填充植骨的辅助治疗？,胫骨平台骨折
bridge_subgraph_29015.graphml,哪种疾病在老年人中常见，且在使用激素治疗后，通过CT和X线片检查容易发现继发性肺结核？,干酪性肺炎
bridge_subgraph_29026.graphml,哪种疾病在治疗过程中需要用到端端吻合术和外固定结合，并且常伴随MRI检查和CT扫描？,胫骨平台骨折
bridge_subgraph_29018.graphml,哪种疾病在术后CT检查后需要使用MIIGTMX3HiVisc药物治疗，并且同时需要配合心理护理和术前术后护理？,胫骨平台骨折
bridge_subgraph_29037.graphml,哪种疾病在术后需要科学的功能锻炼和开窗夯实植骨治疗，同时辅以中药和精心护理？,胫骨平台骨折
bridge_subgraph_29038.graphml,哪种疾病会导致关节功能障碍，并且需要通过胫骨近端解剖钢板内固定治疗，同时在诊断过程中常使用X线及X线平片进行检查？,胫骨平台骨折
bridge_subgraph_29034.graphml,哪种疾病需要通过64层CT检查，并可能采用Link钢板加植骨或外科治疗的方式进行医治？,胫骨平台骨折
bridge_subgraph_29032.graphml,哪种疾病在鉴别诊断时需要考虑原发性动脉瘤样骨囊肿，并且通常采用泼尼松进行药物治疗，同时可能需要手术治疗和通过X线进行影像学检查？,孤立性骨囊肿
bridge_subgraph_29039.graphml,哪种疾病在非手术治疗中常需结合MRI影像学检查，并通过卡方检验进行实验室评估，同时还需要护理干预作为辅助治疗？,胫骨平台骨折
bridge_subgraph_29042.graphml,哪种疾病在治疗过程中既需要饮食护理和关节功能锻炼，又可能采用保守治疗或切开复位内固定手术？,胫骨平台骨折
bridge_subgraph_29036.graphml,哪种疾病在41至50岁人群中常见，且通常需要通过MRI和CT诊断来确认外髁骨折？,胫骨平台骨折
bridge_subgraph_29031.graphml,哪种疾病需要同时采用跟骨锁定钢板治疗和充分植骨，以及钢板螺钉内固定和锁定钢板内固定治疗？,跟骨关节内粉碎性骨折
bridge_subgraph_29045.graphml,哪种疾病在采用手术治疗的同时，配合单切口双钢板支撑技术和常规康复治疗，能够达到良好的预后效果？,胫骨平台骨折
bridge_subgraph_29033.graphml,哪种疾病在室内活动后常需通过MRI或磁共振成像检查，并可能采用顺势牵引复位技术进行手术治疗？,胫骨平台骨折
bridge_subgraph_29049.graphml,哪种疾病会导致胃窦部出现病灶回声，且在CT或MSCT检查中有所表现？,胃部异位胰腺
bridge_subgraph_29041.graphml,哪种疾病在进行植骨手术治疗时，延迟手术组配合护理干预和优质护理服务能显著改善预后？,胫骨平台骨折
bridge_subgraph_29051.graphml,哪种疾病需要通过髂骨瓣移植和3D成像来辅助治疗，并且常常涉及植骨和外科手术？,胫骨平台骨折
bridge_subgraph_29050.graphml,哪种疾病在治疗过程中需要使用多层螺旋CT扫描和跨关节临时外固定支架固定，并且通常伴随手术治疗和护理干预？,胫骨平台骨折
bridge_subgraph_29044.graphml,哪种疾病在治疗时常用倍他米松磷酸钠，且常导致足跟痛，同时需要通过CT扫描和X射线进行检查？,足底筋膜炎
bridge_subgraph_29046.graphml,哪种疾病在病理分型上属于恶性肿瘤，且在鉴别诊断中需与肺脓肿区分，同时预后较差，需要整体护理作为辅助治疗？,肺母细胞瘤
bridge_subgraph_29047.graphml,哪种疾病需要同时采用双反牵引技术和解剖型支持锁定钢板治疗，并且在诊断过程中常需进行CT和MRI影像学检查？,胫骨平台骨折
bridge_subgraph_29055.graphml,哪种疾病在采用三维C臂术治疗的同时，还需要结合膝关节功能锻炼、综合护理干预和心理干预等多种辅助治疗手段？,胫骨平台骨折
bridge_subgraph_29052.graphml,哪种疾病在肝胆外科中较为常见，且男性患者预后较差，常表现为囊腺瘤？,肝内胆管囊性肿瘤
bridge_subgraph_29043.graphml,哪种疾病在骨科就诊时常见，表现为活动受限，且其治疗常涉及甘油果糖，并分为A组和B组两种病理分型？,胫骨平台骨折
bridge_subgraph_29048.graphml,哪种疾病需要通过三维成像监视和经膝关节镜引导小切口治疗，且常伴随MRI和X线平片检查？,胫骨平台骨折
bridge_subgraph_29025.graphml,哪种疾病在治疗过程中需要同时进行充分填充植骨和切开手术，并且术后还需配合康复训练和CT检查？,胫骨平台骨折
bridge_subgraph_29040.graphml,哪种疾病在治疗过程中常需采用解剖钛板固定辅助治疗和膝关节镜下手术治疗，且在诊断时通常需要进行CT平扫及CT影像学检查？,胫骨平台骨折
bridge_subgraph_29060.graphml,哪种疾病在采用双切口手术入路和FOTB治疗的同时，通常需要结合CT和磁共振成像进行检查？,胫骨平台骨折
bridge_subgraph_29056.graphml,哪种疾病在治疗过程中通常需要结合运动治疗和疼痛护理联合康复训练，并且可能涉及手术治疗和CT检查？,胫骨平台骨折
bridge_subgraph_29053.graphml,哪种疾病既有骨质疏松作为高危因素，又需要通过感染预防进行辅助治疗，且通常在骨科就诊并需进行CT影像学检查？,胫骨平台骨折
bridge_subgraph_29054.graphml,哪种疾病在术后早期需要进行综合康复锻炼以预防下肢深静脉血栓，并且常通过X线或X线片进行影像学检查？,胫骨平台骨折
bridge_subgraph_29065.graphml,哪种疾病在患有NMDAR脑炎和胫骨平台骨折的患者中，更容易因年龄因素并发褥疮？,肺炎
bridge_subgraph_29066.graphml,哪种疾病在治疗过程中需要塌陷骨折植骨和内固定疗法，并且常通过X线和CT进行影像学检查？,胫骨平台骨折
