file,query,answer
bridge_subgraph_10001.graphml,哪种疾病在家庭妇女中常见，且与萨拉霉素的使用有关，同时可能伴随肿瘤和感染的症状？,孢子丝菌病
bridge_subgraph_09999.graphml,哪种疾病会导致精神不振，并且与病理生理因素密切相关，同时常伴有抑郁症状，尤其多见于男性？,失眠
bridge_subgraph_10007.graphml,哪种疾病在普美显磁共振增强成像和MR检查中表现明显，且常与磁共振和PT检查同时出现？,肝硬化结节
bridge_subgraph_10006.graphml,哪种疾病在患有基础疾病并接受沐足疗法时，容易出现呕吐症状，且常与2型糖尿病共存？,失眠
bridge_subgraph_10002.graphml,哪种疾病在治疗后出现艾司西酞普兰相关症状，且临床表现与心胆气虚、乳腺癌和肝硬化相似？,失眠
bridge_subgraph_10003.graphml,哪种疾病在临床表现上与腹腔镜卵巢囊肿相似，但需要通过常规护理和补充不足的方式进行辅助治疗，且可能与胃癌同时出现？,失眠
bridge_subgraph_10000.graphml,哪种疾病在治疗时常用安神中药，且其病因与生物节律改变有关，同时可能表现为普外科症状并伴有结肠癌并发症？,失眠
bridge_subgraph_10011.graphml,哪种疾病在实验室检查中通过RFLP分析方法确诊，临床表现为中枢神经系统损伤和乏力，同时属于传染病？,黄热病
bridge_subgraph_10014.graphml,哪种疾病在足穴按摩辅助治疗高龄经产妇抑郁情绪时，常伴随ET和不适的临床表现？,失眠
bridge_subgraph_10005.graphml,哪种疾病在女性中表现为广泛性焦虑和神经系统亚健康状态，且在治疗时常需药物干预，并可能与新型冠状病毒肺炎的临床表现同时出现？,失眠
bridge_subgraph_10013.graphml,哪种疾病在采用疏肝和胃法治疗的同时，与高血压相关，且在2.1%的病例中伴随CAD出现？,糖尿病
bridge_subgraph_10015.graphml,哪种疾病可以通过饮用鲜梨汁预防，并在治疗过程中辅以饮食调整、常规护理和耳穴贴压来提高疗效？,脑卒中后便秘
bridge_subgraph_10009.graphml,哪种疾病在单纯性西药治疗（辅助治疗）后，仍需通过组织活检（组织学检查）确诊，且其病因常涉及精神心理因素，治疗后可能出现腹胀症状？,原发性胆汁反流性胃炎
bridge_subgraph_10021.graphml,哪种疾病在针刺疗法治疗中有56.67%的疗效，并且与吸烟密切相关？,失眠
bridge_subgraph_10012.graphml,哪种疾病在治疗过程中需要特别注意压疮和肺部感染，并常常伴随心理疗法和心理护理的使用？,高龄妇科肿瘤
bridge_subgraph_10008.graphml,哪种疾病在采用耳穴埋豆护理和中医药治疗后，能显著缓解术后疼痛，且效果在不同年龄段患者中有所不同？,失眠
bridge_subgraph_10026.graphml,哪种疾病在整体护理中需要特别关注基因因素，并且常与脑卒中和HAMD评分同时出现？,失眠
bridge_subgraph_10027.graphml,哪种疾病与养成良好的、健康的饮食习惯和家庭关系密切相关，且常与婚姻状况和抑郁情绪同时出现？,老年人生活质量
bridge_subgraph_10016.graphml,哪种疾病会导致基质金属蛋白酶-9升高，同时可能引发脑出血和脑缺血，且可以通过尼美舒利进行治疗？,血管源性脑水肿
bridge_subgraph_10019.graphml,哪种疾病在治疗时需要针灸配合心理调护，并辅以小剂量多塞平片，且患者常伴有心电图异常和头晕症状？,失眠
bridge_subgraph_10017.graphml,哪种疾病会同时出现轻度认知功能障碍、大脑中动脉搏动指数异常，以及心悸和过敏性休克？,失眠
bridge_subgraph_10030.graphml,哪种疾病会导致肝功能异常、轻度压痛，并伴随尿常规异常和头昏症状？,恶性胰岛细胞瘤
bridge_subgraph_10022.graphml,哪种疾病在治疗过程中需要特别注意免疫营养和引流管护理，并且常伴随血清C反应蛋白升高和卒中风险增加？,感染性并发症
bridge_subgraph_10023.graphml,哪种疾病因情志问题引起，治疗时需同时使用美沙酮和补益药，且常伴随COPD的临床表现？,失眠
bridge_subgraph_10029.graphml,哪种疾病在进行中药足浴干预治疗的同时，还需要配合健康宣教，以缓解高血压并存失眠的症状？,失眠
bridge_subgraph_10025.graphml,哪种疾病在RT-PCR和差异性PCR实验室检查中，常与胃癌和肿瘤同时出现？,MMP-11
bridge_subgraph_10018.graphml,哪种疾病在治疗过程中需要禁食并配合NSAIDs药物，且常伴随肝硬化并发症，优质护理对其康复尤为重要？,术后胰腺炎
bridge_subgraph_10033.graphml,哪种疾病在进行冲击波碎石术和电镜检查时，需要特别关注对照组和患者年龄的差异？,ESWL
bridge_subgraph_10010.graphml,哪种疾病在采用平衡针针刺治疗作为辅助治疗的同时，还需要结合自陈式心理量表进行辅助检查，并且常与针刺疗法和针刺治疗共同使用？,失眠
bridge_subgraph_10032.graphml,哪种疾病在进行性贫血的临床表现和骨髓活检的组织学检查中常见，且需要与癌症及恶性肿瘤进行鉴别诊断？,骨髓坏死
bridge_subgraph_10028.graphml,哪种疾病在采用艾灸结合穴位贴敷辅助治疗时，针对肝胆痰阻病理分型，常伴随急性心肌梗死临床表现，并需使用右美托咪定进行药物治疗？,失眠
bridge_subgraph_10020.graphml,哪种疾病与医疗噪音有关，多见于高中学生，临床表现为n2，并需辅以心理护理？,失眠
bridge_subgraph_10035.graphml,哪种疾病在治疗过程中需要同时进行输尿管支架管植入和体外震波碎石术，并且还需要配合心理护理和基础护理？,双J管
bridge_subgraph_10024.graphml,哪种疾病在化疗后易复发，且常表现为白细胞介素(IL)-2异常，并多累及脾脏？,腹膜后脂肪肉瘤
bridge_subgraph_10031.graphml,哪种疾病在急性期常表现为骨痛，且治疗时可能用到唑吡坦类药物，同时需要进行自陈式心理量表辅助检查？,失眠
bridge_subgraph_10039.graphml,哪种医学内容最能全面涵盖TH、跌伤以及与之相关的骨折和环境因素？,失眠
bridge_subgraph_10036.graphml,哪种疾病在采用平衡火罐配合穴位贴敷和MFI治疗的同时，辅以优质护理能更有效缓解疼痛？,失眠
bridge_subgraph_10041.graphml,哪种疾病在上腹部MR检查中常表现为胃间叶肿瘤，并伴随肿瘤和体重减轻的症状？,间质瘤
bridge_subgraph_10038.graphml,哪种疾病在出现情绪疲溃感量表高分数和去人格化现象的同时，还常伴随健康教育的需求和呕吐症状？,DP
bridge_subgraph_10034.graphml,哪种疾病在治疗过程中常需要二次根管治疗和冷侧方加压治疗，并且患者可能会接受安慰剂治疗和出现疼痛症状？,慢性牙髓炎
bridge_subgraph_10046.graphml,哪种疾病需要通过Ladd's术治疗，并且患者常表现为便血、腹胀和呕吐？,先天性肠旋转不良
bridge_subgraph_10042.graphml,哪种疾病会导致高血压和血浆血管紧张素原升高，并且常伴随血脂异常，需要接受常规治疗？,动脉粥样硬化性血栓性脑梗死
bridge_subgraph_10040.graphml,哪种疾病在患有慢性基础疾病且sTREM-1水平异常的患者中，常伴随发热和恶心症状？,老年CAP
bridge_subgraph_10043.graphml,哪种疾病在发病时会出现发热，并且需要通过口腔护理和综合护理干预来辅助治疗，其病因主要是外源性感染？,相关性肺炎
bridge_subgraph_10037.graphml,哪种疾病在治疗过程中会同时使用醋酸格拉替雷和胞二磷胆碱，并且常伴随褪黑素的使用和脑电图监测？,大鼠癫痫
bridge_subgraph_10044.graphml,哪种疾病在骨盆转移时会出现TSP-2阳性表达，并且通常需要通过化疗和酶联免疫吸附试验进行诊断和治疗？,子宫颈鳞癌
bridge_subgraph_10050.graphml,哪种疾病会导致无法入睡和突发性耳聋，且可能伴随结肠癌，并需要中药辅助治疗？,失眠
bridge_subgraph_10047.graphml,哪种疾病需要通过激光周边虹膜切除术或激光周边虹膜切开术来治疗，并且常伴有疼痛和恶心症状？,原发性前房角关闭
bridge_subgraph_10045.graphml,哪种疾病在治疗过程中需要同时使用司帕沙星和中药，并辅以护理干预以及进行尿动力学检查？,慢性细菌性前列腺炎
bridge_subgraph_10049.graphml,哪种疾病在病理分型上属于蛄直癌，并常伴有n2并发症，同时可能需要通过根治性全胃切除手术进行治疗？,低分化腺癌
bridge_subgraph_10048.graphml,哪种疾病在4D超声成像中可见，且常表现为面红和口干，属于慢性病范畴？,肝肾囊肿
bridge_subgraph_10054.graphml,哪种疾病在MRI检查中常表现为尾状核异常，且患者常伴有脑卒中和失语症状？,基底节区梗死
bridge_subgraph_10055.graphml,哪种疾病在采用中药足浴和定病位辅助治疗的同时，还需要使用黄芪注射液，且常表现为高血压症状？,失眠
bridge_subgraph_10051.graphml,哪种疾病在高危因素PSUI的影响下，需要通过奥硝唑药物治疗，并辅以护理干预和舒适护理来共同治疗？,会阴侧切
bridge_subgraph_10062.graphml,哪种医学内容在考虑腹膜转运功能和透析时间的同时，还需要兼顾性别和年龄因素？,KDTA
bridge_subgraph_10058.graphml,哪种疾病会因为饭前不洗手而增加感染HEV-4的风险，且在特定年龄段人群中常伴随发热症状？,HEV感染
bridge_subgraph_10052.graphml,哪种疾病会出现螺旋动脉呈高阻血流，并伴随发热和恶心，且需使用复方米非司酮进行治疗？,完全流产
bridge_subgraph_10057.graphml,哪种疾病与3型呼吸窘迫直接相关，且常伴随酶联免疫吸附试验阳性结果和心力衰竭症状？,腺病毒肺炎
bridge_subgraph_10061.graphml,哪种疾病在药物治疗中需要使用脂联素，并通过调节其平衡关系辅助治疗，同时可能导致胆汁淤积和心律失常？,I/R损伤
bridge_subgraph_10056.graphml,哪种疾病在实验室检查中同时出现畸形大细胞和免疫组织化学染色阳性，且可能与乳腺癌和食管癌相关？,CD68
bridge_subgraph_10053.graphml,哪种疾病在性行为指导和腹膜后淋巴结切除术后，常需通过磁共振或磁共振成像进行检查？,睾丸肿瘤
bridge_subgraph_10064.graphml,哪种疾病在多普勒超声检查中常伴有钙化现象，且在心电图和磁共振成像中也同时出现相关异常表现？,限制型心肌病
bridge_subgraph_10063.graphml,哪种疾病与ESD和慢性阻塞性肺疾病直接相关，且常常与吸烟和肥胖同时出现？,失眠
bridge_subgraph_10059.graphml,哪种疾病在常规手术组治疗的基础上，结合个性化护理干预、中药治疗和综合护理，能够取得最佳疗效？,老年胆结石
bridge_subgraph_10066.graphml,哪种疾病既属于精神及躯体疾病的高危因素，又是焦虑障碍的病理分型，且常与糖尿病相关并导致化疗期间出现临床表现？,失眠
bridge_subgraph_10060.graphml,哪种疾病在实验室检查中CytC升高，临床上表现为精神萎靡和血压增高，且需要心理干预作为辅助治疗？,重症HFMD
bridge_subgraph_10065.graphml,哪种疾病在患有脑血管病后遗症且有工作/生活压力的人群中，同时伴随湿热质和糖尿病的情况较为常见？,偏颇体质
bridge_subgraph_10072.graphml,哪种疾病既与胚胎发育不良性神经上皮肿瘤或外生型肝细胞癌直接相关，又常伴随呕吐和抑郁情绪？,单纯型
bridge_subgraph_10071.graphml,哪种疾病既有均质型特征，又可能表现为卵巢良性卵泡膜细胞瘤，同时与恶性肿瘤和一般肿瘤相关？,卵巢纤维瘤
