file,query,answer
subgraphs_batch_001_textual_subgraph_0013.graphml,"Which country is a member of the United Nations, is a republic, participated in the 2008 Summer Olympics, and won medals in the 2012 Summer Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0033.graphml,"Which country is both a member of the League of Nations and has participated in the 2004 and 2008 Summer Olympics, winning medals in 2004?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0012.graphml,"Which country participated in the 2012 Summer Olympics, was a member of the League of Nations, and has won both silver and bronze medals in the Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0088.graphml,"Which sport is associated with athletes who competed in the 1988, 2012, and 1984 Summer Olympics and has a connection to Ukraine?",Dressage
subgraphs_batch_001_textual_subgraph_0065.graphml,"Which event features participation from Russia and includes sports like Greco-Roman wrestling, Judo, and Artistic gymnastics among its athletes?",2012 Summer Olympics
subgraphs_batch_001_textual_subgraph_0074.graphml,"Which Olympic sport is associated with both the Czech Republic and South Korea, and has been featured in both the 2012 and 1984 Summer Olympics?",Modern pentathlon
subgraphs_batch_001_textual_subgraph_0090.graphml,"Which country was a member of the League of Nations, had athletes compete in the 2012 Summer Olympics, and won both bronze and silver medals during the Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0036.graphml,"Which event is associated with both alpine skiing and snowboarding, and has awarded both silver and gold medals in the Olympics?",1998 Winter Olympics
subgraphs_batch_001_textual_subgraph_0093.graphml,"Which country participated in the 1984 Summer Olympics, is known for its unique marriage customs, and was featured in the release of the film ""Ice Age: Continental Drift""?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0035.graphml,"Which country is a member of the League of Nations, contains the city of Santo Domingo, participated in the 2008 Summer Olympics, and won medals in the 1984 Summer Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0049.graphml,"Which country was a member of the League of Nations, had athletes compete in the 2012 Summer Olympics, is associated with shooting sport in the Olympics, and has won a gold medal in the Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0063.graphml,"Which country won medals at the 1984 Summer Olympics, is a member of the World Bank, and is associated with the release of the film Skyfall as well as notable marriages?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0077.graphml,"Which Olympic sport involves athletes from both the United States of America and Azerbaijan, and has been featured in both the 2012 and 2008 Summer Olympics?",Rhythmic gymnastics
subgraphs_batch_001_textual_subgraph_0062.graphml,"Which event involved both Denmark and the United Kingdom as participating countries, and saw a bronze medal awarded in swimming?",1896 Summer Olympics
subgraphs_batch_001_textual_subgraph_0069.graphml,Which country is both a member of the League of Nations and has won silver medals at the 1984 and 2004 Summer Olympics?,Dominican Republic
subgraphs_batch_001_textual_subgraph_0082.graphml,"Which Olympic sport is associated with athletes from both South Africa and Germany, and has been featured in both the 2012 and 2004 Summer Olympics?",Canoe Sprint
subgraphs_batch_001_textual_subgraph_0005.graphml,"Which country has a GDP measured in United States Dollars, has won silver medals in the Olympics, and is associated with the release dates of both ""The Avengers"" and ""Abraham Lincoln: Vampire Hunter""?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0039.graphml,"Which Olympic sport is associated with both Spain and Malaysia, and was featured in both the 2008 and 2004 Summer Olympics?",Archery
subgraphs_batch_001_textual_subgraph_0054.graphml,"Which award has recognized films such as ""A Beautiful Mind,"" ""Winter’s Bone,"" ""The Lord of the Rings: The Two Towers,"" and ""The Sessions"" for their exceptional adapted screenplays?",Satellite Award for Best Adapted Screenplay
subgraphs_batch_001_textual_subgraph_0008.graphml,"What is the language that is spoken in Grenada, studied by Stacy Keach, featured in ""The Lord of the Rings: The Two Towers,"" and known by Zoe Saldana?",English Language
subgraphs_batch_001_textual_subgraph_0052.graphml,"Which country is known for its connection to both boxing and volleyball in the Olympics, and is also associated with Kim Kardashian's location on Earth?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0010.graphml,"Which Olympic sport is associated with athletes from Venezuela who participated in the 2000, 2012, and 1984 Summer Olympics?",Diving
subgraphs_batch_001_textual_subgraph_0078.graphml,"Which country is both a member of the League of Nations and related to a republic, and has also won a silver medal in swimming at the Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0027.graphml,"What genre connects movies like ""The Adventures of Baron Munchausen,"" ""Land of the Lost,"" ""Ice Age: Continental Drift,"" and ""Life of Pi""?",Adventure Film
subgraphs_batch_001_textual_subgraph_0046.graphml,"Which Olympic sport is associated with both Myanmar and Finland, and was featured prominently in the 2012 Summer Olympics as well as having athletes compete in the 2008 Summer Olympics?",Rowing
subgraphs_batch_001_textual_subgraph_0066.graphml,"Which Olympic sport is associated with both Barbados and the Republic of Macedonia, and was featured in both the 2004 and 2008 Summer Olympics?",Judo
subgraphs_batch_001_textual_subgraph_0058.graphml,"Which event featured competitions in archery, show jumping, and artistic gymnastics, and awarded a bronze medal in the Olympics?",1920 Summer Olympics
subgraphs_batch_001_textual_subgraph_0087.graphml,"Which country was born in Kim Kardashian's location, is affiliated with the World Bank, and has won medals at both the 1984 and 2008 Summer Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0056.graphml,"Which award is associated with nominees from ""Lemony Snicket's A Series of Unfortunate Events"" and ""Skyfall,"" as well as having been won by ""Life of Pi""?",Satellite Award for Best Cinematography
subgraphs_batch_001_textual_subgraph_0019.graphml,"Which prestigious award is associated with the nominated films ""Alice in Wonderland,"" ""Harry Potter and the Half-Blood Prince,"" ""The Lord of the Rings: The Two Towers,"" and ""The Avengers""?",BAFTA Award for Best Special Visual Effects
subgraphs_batch_001_textual_subgraph_0051.graphml,"What prestigious honor is associated with nominees like Starship Troopers and The Avengers, as well as winners from Metro-Goldwyn-Mayer, and also recognizes achievements in films such as Life of Pi?",Academy Award for Best Visual Effects
subgraphs_batch_001_textual_subgraph_0032.graphml,"Which institution has notable alumni like Michael Bay who studied Philosophy and is located in the United States, also being associated with the title of President?",Wesleyan University
subgraphs_batch_001_textual_subgraph_0064.graphml,"Which sport has athletes who competed in the 2000, 2012, and 1984 Summer Olympics and is closely associated with Portugal?",Fencing
subgraphs_batch_001_textual_subgraph_0018.graphml,Which country participated in the 2012 Summer Olympics and won both silver and gold medals?,Dominican Republic
subgraphs_batch_001_textual_subgraph_0055.graphml,Which country won a gold medal in artistic gymnastics at the 1984 Summer Olympics?,Dominican Republic
subgraphs_batch_001_textual_subgraph_0030.graphml,"Which country is known for its economy being measured in United States Dollars, and is both the birthplace of Kim Kardashian and a place where Zoe Saldana has lived?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0040.graphml,"Which country, known for its participation in both the 2004 and 2012 Summer Olympics, is a republic on Earth?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0011.graphml,"Which country is known for having athletes who participated in the 2012 Summer Olympics, excelled in boxing, and won a silver medal during those games?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0047.graphml,"Which country is known for its democratic system, and has excelled in both shooting and swimming at the Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0002.graphml,"Which country is both home to Santo Domingo and a member of the World Bank, and also shares the release dates of films like ""The Best Exotic Marigold Hotel"" and ""The Avengers""?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0023.graphml,"Which event is associated with football and shooting sports, and where participants from the Dominican Republic won medals, including a silver?",2004 Summer Olympics
subgraphs_batch_001_textual_subgraph_0084.graphml,"Which country participated in the 2012 Summer Olympics, was a member of the League of Nations, and has won both silver and bronze medals in the Olympics?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0029.graphml,"Which country was a member of the League of Nations and has won medals at the 1984 Summer Olympics, also being notably associated with the Olympic sports of judo and swimming?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0045.graphml,Which country is affiliated with the League of Nations and has won both bronze and silver medals in the Olympics?,Dominican Republic
subgraphs_batch_001_textual_subgraph_0072.graphml,Which Olympic sport has athletes who participated in both the 2004 and 2008 Summer Olympics and is associated with countries like Hungary and Canada?,Racewalking
subgraphs_batch_001_textual_subgraph_0004.graphml,"Which Olympic sport is associated with both China and Zimbabwe, and had athletes participating in both the 2008 and 2004 Summer Olympics?",Triathlon
subgraphs_batch_001_textual_subgraph_0026.graphml,"Who is the actor that was born in New York City, is affiliated with the film ""Miracle at St. Anna,"" and has also lent his voice to ""Ice Age: Continental Drift"" while being fluent in Spanish?",John Leguizamo
subgraphs_batch_001_textual_subgraph_0059.graphml,"Which Olympic event involved participants from Cuba and Mexico, where a silver medal was awarded in the shooting sport?",1900 Summer Olympics
subgraphs_batch_001_textual_subgraph_0007.graphml,"Which country has won medals at the 2008 Summer Olympics, contains the city of Santo Domingo, and is associated with the release dates of both ""The Avengers"" and ""The Lord of the Rings: The Two Towers"" films?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0094.graphml,Which country is both a member of the League of Nations and has won a silver medal in shooting at the Olympics?,Dominican Republic
subgraphs_batch_001_textual_subgraph_0022.graphml,Which country is known for its athletes participating in both volleyball and boxing at the 2012 Summer Olympics and has its GDP measured in United States Dollars?,Dominican Republic
subgraphs_batch_001_textual_subgraph_0014.graphml,"Which country, known for its capital Santo Domingo, is also connected to the release dates of the films ""Life of Pi"" and ""The Avengers""?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0050.graphml,"Which country won medals at the 1984 Summer Olympics, is related to Abraham Lincoln: Vampire Hunter and Life of Pi in terms of film release dates, and shares its name with a form of government?",Dominican Republic
subgraphs_batch_001_textual_subgraph_0086.graphml,Which country has won medals at the 1984 Summer Olympics and is also related to the participating countries of the 2004 and 2008 Summer Olympics?,Dominican Republic
