file,query,answer
subgraphs_batch_076_textual_subgraph_0371.graphml,"Who is the individual who has been nominated for a Primetime Emmy Award for Individual Performance in a Variety or Music Program, is affiliated with Anglicanism, was married to Vincente Minnelli, and is associated with the celebrity Dirk Bogarde?",Judy Garland
subgraphs_batch_076_textual_subgraph_0368.graphml,"Which institution is known for its students graduating in Management and Marketing-GB, and has campuses associated with Chris O'Donnell?",Boston College
subgraphs_batch_076_textual_subgraph_0378.graphml,"Which film, set in Japan and featuring Robert Mitchum, was written by Jim Jarmusch?",Dead Man
subgraphs_batch_076_textual_subgraph_0372.graphml,"Which location is situated in the Eastern Time Zone, served as the place of death for Gardner Fox, and was once home to Albert Einstein?",Princeton
subgraphs_batch_076_textual_subgraph_0373.graphml,"Which sports team currently has a midfielder on its roster, features yellow in its colors, and has connections to both Dean Saunders and Junichi Inamoto?",Galatasaray S.K.
subgraphs_batch_076_textual_subgraph_0386.graphml,Which city is both home to the University of Toledo and has been the residence of notable individuals like Philip Baker Hall and Daws Butler?,Toledo
subgraphs_batch_076_textual_subgraph_0376.graphml,"Which prestigious literary award is associated with the Commonwealth of Nations and Literature, and has seen nominations from authors like J. G. Ballard and Anthony Burgess?",Man Booker Prize
subgraphs_batch_076_textual_subgraph_0391.graphml,Which prestigious award in children's literature has been nominated for by both Philip Pullman and Lloyd Alexander?,Astrid Lindgren Memorial Award
subgraphs_batch_076_textual_subgraph_0390.graphml,"Which film, featuring Tim Curry and based on a story by Hans Christian Andersen, won the Golden Globe Award for Best Original Score and falls under the musical genre?",The Little Mermaid
subgraphs_batch_076_textual_subgraph_0380.graphml,"Who is the lyricist known for their collaborations with both Jerome Kern and Harold Arlen, and also celebrated for their marriage to a notable figure?",Ira Gershwin
subgraphs_batch_076_textual_subgraph_0385.graphml,"Which group of people has connections to Cher, Quentin Tarantino, and James Garner, and is primarily associated with the United States of America?",Cherokee
subgraphs_batch_076_textual_subgraph_0379.graphml,"Which music label is associated with artists such as CeCe Winans, Kirk Franklin, and Steven Curtis Chapman, and also has a webpage linked to Common?",Sparrow Records
subgraphs_batch_076_textual_subgraph_0375.graphml,Who is the male screenwriter known to have been influenced by both Christopher Hitchens and Douglas Adams?,Richard Dawkins
subgraphs_batch_076_textual_subgraph_0384.graphml,What event took place in both Iraq and Israel and involved key figures such as George H. W. Bush and Colin Powell?,Gulf War
subgraphs_batch_076_textual_subgraph_0388.graphml,"Which film won the Razzie Award for Worst Director, was released in New York City, and features music by David Mansfield and the acting of Brad Dourif?",Heaven's Gate
subgraphs_batch_076_textual_subgraph_0374.graphml,Which famous location in California is known for being the former residence of both Red Skelton and George Hamilton?,Palm Springs
subgraphs_batch_076_textual_subgraph_0396.graphml,"Which independent school, known for its official website and notable alumni including Stephen Frears and Benjamin Britten, remains unidentified in this context?",Gresham's School
subgraphs_batch_076_textual_subgraph_0394.graphml,"Who is the male writer influenced by Friedrich Nietzsche, Robert E. Howard, and Jack Kerouac?",Jack London
subgraphs_batch_076_textual_subgraph_0387.graphml,"Which condition is associated with tobacco smoking and has connections to notable figures such as Jorge Luis Borges, John Coltrane, and H. G. Wells?",Liver tumour
subgraphs_batch_076_textual_subgraph_0399.graphml,Which soccer team currently has a goalkeeper on its sports roster and is associated with players like Keith Andrews and Jonathan Walters?,Blackburn Rovers F.C.
subgraphs_batch_076_textual_subgraph_0393.graphml,"Which event recognized both ""The Last of the Mohicans"" and ""Bram Stoker's Dracula,"" and also honored Philippe Rousselot and Ken Ralston with awards?",65th Academy Awards
subgraphs_batch_076_textual_subgraph_0405.graphml,Which film was released in Brazil and Belgium and features Jack Nicholson in its cast and has a story by Stephen King?,The Shining
