file,query,answer
subgraphs_batch_064_textual_subgraph_0321.graphml,"Which romance film, featuring costume design by Dorothy Jeakins, has been recognized in the National Film Registry and had its director nominated for the Golden Globe Award for Best Director?",The Music Man
subgraphs_batch_064_textual_subgraph_0299.graphml,"Who is the person that was born in the United States, speaks English, has won award nominations for their work on ""The Alamo,"" and is affiliated with Freemasonry?",John Wayne
subgraphs_batch_064_textual_subgraph_0322.graphml,"Which film features cinematography by Michael Ballhaus, has won the BAFTA Award for Best Adapted Screenplay, is in the English language, and has been nominated for the Academy Award for Best Director?",Quiz Show
subgraphs_batch_064_textual_subgraph_0317.graphml,"What film features music by Fred Ebb, won Liza Minnelli an Academy Award, and was nominated for both the Academy Award for Best Production Design and Best Writing Adapted Screenplay?",Cabaret
subgraphs_batch_064_textual_subgraph_0319.graphml,"Which film, featuring the German language, has won the Academy Award for Best Actor in a Supporting Role and was also nominated for both the Academy Award for Best Picture and the BAFTA Award for Best Film?",Cabaret
subgraphs_batch_064_textual_subgraph_0323.graphml,"Which film has won both the National Board of Review Award for Best Director and the BAFTA Award for Best Actress in a Leading Role, and is available in both Hebrew and French languages?",Cabaret
subgraphs_batch_064_textual_subgraph_0325.graphml,"Which film has won the National Board of Review Award for Best Director and the Academy Award for Best Production Design, and was also nominated for the Academy Award for Best Film Editing?",Cabaret
subgraphs_batch_064_textual_subgraph_0326.graphml,"Which popular TV show features Cory Monteith as a regular cast member, has Harry Shum, Jr. win awards, is primarily in the English language, and originates from the United States?",Glee
subgraphs_batch_064_textual_subgraph_0329.graphml,"Which film directed by a National Board of Review Award winner is in German, falls under the drama genre, and was released in the United States?",Cabaret
subgraphs_batch_064_textual_subgraph_0328.graphml,"Which film, featuring the French language and cinematography by Geoffrey Unsworth, has won both the Academy Award for Best Production Design and been included in the National Film Registry?",Cabaret
subgraphs_batch_064_textual_subgraph_0327.graphml,"Which film, set in Spain and known for its special effects, was nominated for the Academy Award for Best Actor in a Supporting Role and falls under the drama genre?",Sexy Beast
subgraphs_batch_064_textual_subgraph_0320.graphml,"Who is the person born in the United States of America, fluent in English, who was nominated for an award for their role in the film ""Never Say Never Again"" and also has a connection to Guy Pearce?",Kim Basinger
subgraphs_batch_064_textual_subgraph_0336.graphml,"Which film was produced by Bob Fosse, features both Hebrew and English languages, and was released in the United States?",Cabaret
subgraphs_batch_064_textual_subgraph_0324.graphml,"Which film, directed by someone who has won both the National Board of Review Award for Best Director and the BAFTA Award for Best Film, falls under the genre of Drama and was released in the United States?",Cabaret
subgraphs_batch_064_textual_subgraph_0333.graphml,"Which film has won both the National Society of Film Critics Award for Best Supporting Actor and Best Actress, and was released in the United States with English as its primary language?",Happy-Go-Lucky
subgraphs_batch_064_textual_subgraph_0330.graphml,"Which film has won the National Board of Review Award for Best Director, the BAFTA Award for Best Film, the BAFTA Award for Best Actress in a Leading Role, and the Academy Award for Best Actress?",Cabaret
subgraphs_batch_064_textual_subgraph_0337.graphml,"Which film was released in Singapore and Slovenia, and is also associated with a release date in the United States, belonging to the Drama genre?",Rust and Bone
subgraphs_batch_064_textual_subgraph_0331.graphml,"Which film received a Topaz Award nomination, is classified as a suspense genre, was nominated for the BAFTA Award for Best Film, and is in the English language?",The Trouble with Harry
subgraphs_batch_064_textual_subgraph_0334.graphml,"Which film features an Illustrator from Great Britain and a Dialogue Editor among its crew, was released in the United States, and received a nomination for the Academy Award for Best Sound Mixing?",Star Trek
subgraphs_batch_064_textual_subgraph_0332.graphml,"Who is the actress born in the United States who has been nominated for the BAFTA Award for Best Actress in a Leading Role and appeared in films like ""An Ideal Husband"" and ""Children of Men""?",Julianne Moore
subgraphs_batch_064_textual_subgraph_0335.graphml,"Which film has won the Academy Award for Best Film Editing and Best Production Design, and also had Liza Minnelli among its award winners, while being nominated for Best Writing Adapted Screenplay?",Cabaret
subgraphs_batch_064_textual_subgraph_0338.graphml,"Which film was produced by Bob Fosse, features both German and English languages, and had an estimated budget in United States Dollars?",Cabaret
subgraphs_batch_064_textual_subgraph_0346.graphml,"Which film was released in West Germany and the United States, premiered at the Toronto International Film Festival, and is primarily in the English language?",Quadrophenia
subgraphs_batch_064_textual_subgraph_0343.graphml,Which sovereign state is known for being both associated with the French and German languages and is part of Earth?,Luxembourg
subgraphs_batch_064_textual_subgraph_0345.graphml,"Which war film, related to the United States and nominated for the Academy Award for Best Picture, has won awards for Dean Semler?",Dances with Wolves
subgraphs_batch_064_textual_subgraph_0340.graphml,"Which film, directed by someone who won the National Board of Review Award for Best Director and featuring cinematography by Geoffrey Unsworth, was released in the United States and falls under the genre of drama?",Cabaret
subgraphs_batch_064_textual_subgraph_0339.graphml,"Which film received nominations for The Hustler and the Academy Award for Best Production Design, and also won awards for Jaws and had nominees for the Academy Award for Best Actor in a Supporting Role?",The Towering Inferno
subgraphs_batch_064_textual_subgraph_0344.graphml,"Which film was produced by Richard D. Zanuck, falls under the genres of Science Fiction and Drama, and had its estimated budget in United States Dollars?",Deep Impact
subgraphs_batch_064_textual_subgraph_0347.graphml,"Which film has won both the Academy Award for Best Film Editing and the BAFTA Award for Best Film, and is classified as a drama in the English language?",Cabaret
subgraphs_batch_064_textual_subgraph_0342.graphml,"Which film features music by Fred Ebb, has won the BAFTA Award for Best Actress in a Leading Role for Liza Minnelli, and was released in the United States?",Cabaret
subgraphs_batch_064_textual_subgraph_0348.graphml,"Which film, set in the context of the United Kingdom's history and primarily in the English language, also falls under the genres of both drama and history?",United 93
subgraphs_batch_064_textual_subgraph_0341.graphml,"Which actor has been nominated for the Academy Award for Best Actor in a Supporting Role, starred in The Muppet Movie, and is known for his dubbing performances in English Language films, similar to Bernie Mac?",Elliott Gould
subgraphs_batch_064_textual_subgraph_0353.graphml,"Who is the British film producer who worked on ""Little Children"" and received Academy Award nominations for Best Picture and Best Adapted Screenplay?",Todd Field
subgraphs_batch_064_textual_subgraph_0352.graphml,"Which event both honored Peter Ustinov and The Alamo, and also recognized winners in the categories of Best Cinematography and Best Actor in a Supporting Role?",33rd Academy Awards
subgraphs_batch_064_textual_subgraph_0349.graphml,"Which film, known for its LGBT genre and French language, has also won both the Academy Award for Best Director and the Academy Award for Best Sound Mixing?",Cabaret
subgraphs_batch_064_textual_subgraph_0356.graphml,"Which film, featuring Geoffrey Unsworth and having won the BAFTA Award for Best Film, was released in the United States and primarily spoken in English?",Cabaret
subgraphs_batch_064_textual_subgraph_0355.graphml,"Which film, featuring the musical genre and predominantly in the German language, has won both the Academy Award for Best Director and Best Sound Mixing?",Cabaret
subgraphs_batch_064_textual_subgraph_0361.graphml,"Which film is known for blending genres like romance, comedy-drama, and drama, and also had its director nominated for the Academy Award for Best Director?",Fiddler on the Roof
subgraphs_batch_064_textual_subgraph_0354.graphml,"Which film, primarily in German, has won both the BAFTA Award for Best Film and the Academy Award for Best Actress, as well as the BAFTA Award for Best Actress in a Leading Role?",Cabaret
subgraphs_batch_064_textual_subgraph_0351.graphml,"Who is the renowned director who has won both the Golden Globe and Academy Award for Best Director, and was also nominated for a Tony Award for Best Direction of a Play, in addition to being married to a notable individual?",Elia Kazan
subgraphs_batch_064_textual_subgraph_0358.graphml,"Which film features both Makeup Artist-GB and Randy Thom on its crew, is related to the United States of America, and is primarily in the English language?",Enchanted
subgraphs_batch_064_textual_subgraph_0362.graphml,Which TV show featuring Mary-Louise Parker as a regular cast member combines both comedy and drama genres and originates from the United States?,Weeds
subgraphs_batch_064_textual_subgraph_0360.graphml,"Which film has won the Academy Award for Best Actor in a Supporting Role, the BAFTA Award for Best Film, and the National Board of Review Award for Best Director, and is in the English language?",Cabaret
subgraphs_batch_064_textual_subgraph_0357.graphml,Which film was released in Canada and Austria and has been recognized with both an Academy Award for Best Actress and a nomination for Best Writing Adapted Screenplay?,Mildred Pierce
subgraphs_batch_064_textual_subgraph_0369.graphml,"Which film, directed by David Lynch and featuring a biography as its genre, was made in the United States and primarily in the English language?",The Straight Story
subgraphs_batch_064_textual_subgraph_0350.graphml,"Which film, featuring Geoffrey Unsworth as a recipient of its awards, is primarily in the English language, was released in the United States, and had a nomination for the Academy Award for Best Writing Adapted Screenplay?",Cabaret
subgraphs_batch_064_textual_subgraph_0365.graphml,"Which film, directed by someone who has won the National Board of Review Award for Best Director and featuring Geoffrey Unsworth, was released in the United States and primarily in the English language?",Cabaret
subgraphs_batch_064_textual_subgraph_0366.graphml,"Which film was released in the United States, primarily in German and English, and had its director nominated for a BAFTA Award for Best Direction?",Cabaret
subgraphs_batch_064_textual_subgraph_0378.graphml,What English-language drama film was shot in Louisiana and had a Boom Operator listed in its crew?,The Loss of a Teardrop Diamond
subgraphs_batch_064_textual_subgraph_0368.graphml,"Which film was produced by Bob Fosse, features both Hebrew and English languages, and falls under the musical genre?",Cabaret
subgraphs_batch_064_textual_subgraph_0359.graphml,"Which film has the distinction of winning both an Academy Award for Best Actor in a Supporting Role and a BAFTA Award for Best Actress in a Leading Role, and was also nominated for a Golden Globe Award for Best Director - Motion Picture?",Cabaret
