file,query,answer
subgraphs_batch_048_textual_subgraph_0312.graphml,Who is the actor born in the United States of America who has been nominated for awards alongside Laura Linney and Viola Davis?,Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0308.graphml,"Which actor has been nominated for both the Independent Spirit Award for Best Supporting Male and the BAFTA Award for Best Actor in a Supporting Role, and also had an award presented at the 63rd Golden Globe Awards?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0303.graphml,"Who is the male actor from Great Britain who was nominated for an award for the film ""The Savages"" and also appeared in ""Mission: Impossible III""?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0307.graphml,"Who is the actor born in the United States and affiliated with Actor-GB, who has been nominated for both an award won by Amy Ryan and the Independent Spirit Award for Best Supporting Male?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0317.graphml,Who is the American screenwriter and actor from Great Britain who has been nominated for a BAFTA Award for Best Film?,Joshua Logan
subgraphs_batch_048_textual_subgraph_0309.graphml,"Who is the male actor from Great Britain who has produced TV programs like ""The Office"" and has been nominated for awards alongside Steve Carell?",Michael Schur
subgraphs_batch_048_textual_subgraph_0313.graphml,"Who is the poet influenced by William Blake, nominated for the Pulitzer Prize for Poetry, known for their acting career in Great Britain, and holds American nationality?",Allen Ginsberg
subgraphs_batch_048_textual_subgraph_0315.graphml,Who is the male celebrity in a domestic partnership who has won awards similar to those of Tom Sizemore and is also associated with Mariah Carey?,Vin Diesel
subgraphs_batch_048_textual_subgraph_0318.graphml,Who is the female American Idol regular who is in a domestic partnership and was born in the United States?,Ellen DeGeneres
subgraphs_batch_048_textual_subgraph_0320.graphml,"Who is the male artist from the United States who contributed to the track ""Tubular Bells"" and was involved in the film ""The Hunger Games""?",Lenny Kravitz
subgraphs_batch_048_textual_subgraph_0311.graphml,"Which film, known for its erotica genre, has its director win an Independent Spirit Award and features an actor who was nominated for an Academy Award and won a National Board of Review Award for Best Actor?",Leaving Las Vegas
subgraphs_batch_048_textual_subgraph_0324.graphml,Who is the male actor from Great Britain who has been nominated for awards alongside Laura Linney and Viola Davis?,Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0316.graphml,"Who is the actor born in the United States, known for his domestic partnership and multiple award nominations alongside Laura Linney, and recognized for his profession as a British actor?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0321.graphml,"Who is the actor born in the UK who has been nominated for a Tony Award for Best Actor in a Play and starred in the film ""Capote,"" also known for being nominated for awards alongside Mark Wahlberg?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0327.graphml,Who is the male actor and writer from Great Britain who has been involved in both film production and acting?,Jay Leno
subgraphs_batch_048_textual_subgraph_0314.graphml,"Who is the actor that starred in ""Mission: Impossible III"" and was nominated for a BAFTA Award for Best Actor in a Supporting Role, and is also known for appearing in ""Red Dragon"" and being in a domestic partnership?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0310.graphml,Who is the female celebrity born in the United States and in a domestic partnership with Hayden Christensen?,Rachel Bilson
subgraphs_batch_048_textual_subgraph_0329.graphml,Who is the male actor from the United States who was in a domestic partnership with Laura Linney and has been nominated for awards?,Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0323.graphml,"Which male actor from Great Britain, known for his roles alongside Ian McKellen and John Rhys-Davies, has won multiple awards?",Hugo Weaving
subgraphs_batch_048_textual_subgraph_0331.graphml,Who is the male Irish American artist known for his contributions to guitar tracks and affiliation with Catholicism?,Bruce Springsteen
subgraphs_batch_048_textual_subgraph_0334.graphml,"Which male actor has won both the Broadcast Film Critics Association Award for Best Actor and the Academy Award for Best Actor, and is also associated with Ethan Hawke?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0332.graphml,"Who is the male actor from the United States who has been nominated for awards alongside Viola Davis and for the film ""The Savages""?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0328.graphml,Which film belongs to both the Drama and Romance genres and has nominees for the BAFTA Award for Best Actor in a Supporting Role and the National Society of Film Critics Award for Best Supporting Actor?,Reds
subgraphs_batch_048_textual_subgraph_0322.graphml,"Which film has won both the Broadcast Film Critics Association Award for Best Supporting Actress and the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role, and was also nominated for the Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role, with its release date in the United States?",Dreamgirls
subgraphs_batch_048_textual_subgraph_0333.graphml,"Who is the actor born in the United States of America who has been nominated for awards and appeared in the film ""Mission: Impossible III""?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0319.graphml,"Who is the actor that was nominated for a Broadcast Film Critics Association Award for Best Supporting Actor for their role in ""Mission: Impossible III"" and has also won awards for their performance in ""The Savages,"" sharing the stage with Ethan Hawke in other notable nominations?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0326.graphml,"Which actor was nominated for a Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role and a Chicago Film Critics Association Award for Best Actor, and also appeared in ""Mission: Impossible III"" alongside Don Cheadle?",Philip Seymour Hoffman
subgraphs_batch_048_textual_subgraph_0325.graphml,"Which film has won a BAFTA Award for Best Sound and features Tom Sizemore, and was also nominated for both the Academy Award for Best Actor and the Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role?",Saving Private Ryan
subgraphs_batch_048_textual_subgraph_0340.graphml,"Who is the actor born in the UK who has won the Academy Award for Best Actor and appeared in ""Mission: Impossible III""?",Philip Seymour Hoffman
