file,query,answer
subgraphs_batch_012_textual_subgraph_0010.graphml,Who is the male songwriter from Great Britain known for his contributions to acoustic guitar tracks and is also known for his marriage?,James Hetfield
subgraphs_batch_012_textual_subgraph_0016.graphml,Who is the male comedian and commentator who is also known for his marriage?,Terry Jones
subgraphs_batch_011_textual_subgraph_0993.graphml,"Who is the actor known for his roles in ""The King's Speech"" and ""Don't Be Afraid of the Dark,"" and is also recognized for his marriage and British acting career?",Guy Pearce
subgraphs_batch_012_textual_subgraph_0006.graphml,"Who is the actor from Great Britain who has been nominated for awards alongside Michael Gambon and Danny DeVito, and is also known for their marriage?",Guy Pearce
subgraphs_batch_012_textual_subgraph_0015.graphml,"Who is the actor from Great Britain who has been nominated for awards alongside Michael Gambon and Danny DeVito, and is also known for their marriage?",Guy Pearce
subgraphs_batch_012_textual_subgraph_0013.graphml,"Who is the British actor that was nominated for a BAFTA Award for Best Actor in a Leading Role and appeared in the films ""G.I. Joe: Retaliation"" and ""Bedtime Stories""?",Jonathan Pryce
subgraphs_batch_012_textual_subgraph_0014.graphml,"Who is the male actor from Great Britain who was nominated for an award for the film ""Bedtime Stories"" and also appeared in the movie ""Don't Be Afraid of the Dark""?",Guy Pearce
subgraphs_batch_012_textual_subgraph_0025.graphml,"Who is the male actor from Great Britain who worked as a screenwriter and was involved in the film ""Jerry Maguire""?",Jerry O'Connell
subgraphs_batch_012_textual_subgraph_0019.graphml,"Who is the British actor that has been nominated for awards alongside Derek Jacobi and Michael Gambon, and is also known for their personal life involving marriage?",Guy Pearce
subgraphs_batch_012_textual_subgraph_0011.graphml,"Who is the male actor who has been nominated for awards like Michael Gambon and appeared in the film ""Don't Be Afraid of the Dark,"" and is also known for his marriage?",Guy Pearce
subgraphs_batch_012_textual_subgraph_0021.graphml,Who is the male musician from Great Britain who has won awards like Helena Bonham Carter and received award nominations similar to Danny DeVito?,Guy Pearce
