file,query,answer
subgraphs_batch_008_textual_subgraph_0009.graphml,"Who is the screenwriter from the United States of America who was involved in the film ""Superman Returns"" and has ties to the United States Dollar?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0019.graphml,Who is the male actor from Great Britain who was nominated for an award for the film Valkyrie?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0014.graphml,Which male British actor has been nominated for a Golden Globe Award for Best Original Song and is associated with Don Black in the context of award nominations?,Elmer Bernstein
subgraphs_batch_008_textual_subgraph_0012.graphml,"Who is the individual that directed both ""Valkyrie"" and ""Star Trek Nemesis"" and has also worked as an actor and a screenwriter?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0017.graphml,Who is the male executive producer from the United States who has been nominated for awards and is associated with TV programs produced by Leonard Dick?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0016.graphml,"Who is the actor born in Minneapolis, nominated for a Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series, and of United States nationality?",James LeGros
subgraphs_batch_008_textual_subgraph_0008.graphml,Who is the individual that has been nominated for the Academy Award for Best Original Screenplay alongside Emeric Pressburger and is known for both directing films and acting in the UK?,Michael Powell
subgraphs_batch_007_textual_subgraph_0996.graphml,"Who is the screenwriter and film producer from Hollywood, known for their work on the film ""Me and Orson Welles""?",Orson Welles
subgraphs_batch_008_textual_subgraph_0015.graphml,"Who is the film director born in the United States of America who directed both ""Star Trek Nemesis"" and ""Valkyrie""?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0020.graphml,Who is the male film director from India who has been nominated for the BAFTA Award for Best Film?,Ismail Merchant
subgraphs_batch_008_textual_subgraph_0005.graphml,"Who is the individual born in New York City, with United States nationality, known for winning an award for ""The Usual Suspects"" and also for being an executive producer on various TV programs?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0003.graphml,"Who is the individual born in the United States who has been nominated for the Primetime Emmy Award for Outstanding Drama Series and directed the film ""Star Trek Nemesis,"" also known for being associated with Hugh Laurie's award nominations?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0011.graphml,Who is the male actor from Great Britain who has been romantically linked to Miley Cyrus and is also a member of the music group associated with the keyboard?,Nick Jonas
subgraphs_batch_008_textual_subgraph_0022.graphml,"Who is the male actor from Great Britain, born in New York City, known for his work as an executive producer on TV programs?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0024.graphml,Who is the female actor from the United States who speaks English and is known for her work in British films?,Kirstie Alley
subgraphs_batch_008_textual_subgraph_0023.graphml,"Who is the person married to Emilio Estevez, is of Jewish descent, and holds American nationality?",Mimi Rogers
subgraphs_batch_008_textual_subgraph_0027.graphml,"Who is the actor from Great Britain who has also served as an executive producer for TV programs and has a connection to a film titled ""X2""?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0025.graphml,Who is the screenwriter from the United States who has lived in Salt Lake City and is married?,Frank Borzage
subgraphs_batch_008_textual_subgraph_0028.graphml,"Who is the male actor from Great Britain who has appeared in both ""The Fast and the Furious"" and ""Ali""?",Ted Levine
subgraphs_batch_008_textual_subgraph_0021.graphml,"Who is the New Zealand-born individual who is both a television producer and an actor in Great Britain, and is also known for their involvement with music, particularly as a guitarist?",Bret McKenzie
subgraphs_batch_008_textual_subgraph_0029.graphml,Who is the film director of Jewish descent who has been nominated for the Dead Ringers award and identifies with Judaism-GB?,David Cronenberg
subgraphs_batch_008_textual_subgraph_0038.graphml,"Who is the male author and screenwriter from Guildford, known for his contributions to British literature?",P. G. Wodehouse
subgraphs_batch_008_textual_subgraph_0031.graphml,Who is the male actor from Great Britain who was nominated for a Primetime Emmy Award for Outstanding Guest Actor in a Comedy Series for his role in Seinfeld?,Lloyd Bridges
subgraphs_batch_008_textual_subgraph_0018.graphml,"Which popular TV show, featuring Justin Chambers as a regular cast member, is known for its soap opera style and has been nominated for the Primetime Emmy Award for Outstanding Drama Series, originating from the United States?",Grey's Anatomy
subgraphs_batch_008_textual_subgraph_0035.graphml,Who is the television producer and screenwriter from Great Britain who has won awards alongside Frank Pierson and Andre Jacquemetton?,Marti Noxon
subgraphs_batch_008_textual_subgraph_0033.graphml,"Who is the male actor from Great Britain who has been nominated for a Primetime Emmy Award for Outstanding Drama Series and directed the film ""Star Trek Nemesis""?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0034.graphml,Who is the actor from the United States who has been nominated for a Primetime Emmy Award for Outstanding Drama Series and has an association with the United States Dollar?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0026.graphml,"Who is the male actor who was nominated for a BAFTA Award for Best Actor in a Supporting Role and is also associated with the film ""Never Say Never Again"" and the United States Dollar?",Sean Connery
subgraphs_batch_008_textual_subgraph_0040.graphml,Who is the male film director and producer from Great Britain who has been nominated for the Primetime Emmy Award for Outstanding Drama Series?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0032.graphml,"Who is the male actor from Great Britain who directed the film ""Star Trek Nemesis"" and was nominated for a Primetime Emmy Award for Outstanding Drama Series?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0039.graphml,Who is the male filmmaker from the United States who directed the film Valkyrie and has received award nominations for his work on the show Leonard Dick?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0043.graphml,"Who is the male film director known for his work on ""Star Trek Nemesis"" and has been nominated for a Primetime Emmy Award for Outstanding Drama Series?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0044.graphml,Who is the male actor from Great Britain who has been romantically linked to Vanessa Redgrave and starred in the film Flash Gordon?,Timothy Dalton
subgraphs_batch_008_textual_subgraph_0036.graphml,"Who is the individual that has been nominated for both the Little Nicky and Razzie Award for Worst Picture, and is also known for working as a screenwriter and film director?",Rob Schneider
subgraphs_batch_008_textual_subgraph_0030.graphml,"Who is the actor born in New York City, known for their role in ""Star Trek Nemesis"" and for executive producing TV programs, and is also recognized with the title Actor-GB?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0045.graphml,Who is the male film director from the United States who has been nominated for a Primetime Emmy Award for Outstanding Drama Series?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0053.graphml,"Who is the television producer born in the United States and known for executive producing TV programs like ""House""?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0051.graphml,Who is the male film director of Jewish descent who has been nominated for a Primetime Emmy Award for Outstanding Drama Series?,Bryan Singer
subgraphs_batch_008_textual_subgraph_0041.graphml,"Who is the individual that directed the film ""Star Trek Nemesis"" and has also worked as a television producer in Great Britain as well as an executive producer for various TV programs?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0037.graphml,"Which actor, who has won awards similar to Matt Damon and Billy Crudup, is known for his profession as an Actor from Great Britain and is male?",Timothy Hutton
subgraphs_batch_008_textual_subgraph_0050.graphml,"Who is the male author born in the United States, known for his award nominations and having lived in Boston, who is associated with David Simon?",Dennis Lehane
subgraphs_batch_008_textual_subgraph_0046.graphml,"Who is the individual that directed both ""Valkyrie"" and ""Star Trek Nemesis"" and has also worked as an actor and film producer in Great Britain?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0048.graphml,"Who is the male executive producer of TV programs and the film ""Star Trek Nemesis"" who was born in New York City?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0055.graphml,"Who is the male actor from the United States known for his role in the film ""Star Trek Nemesis""?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0060.graphml,Who is the Indian actor and screenwriter known for being proficient in Urdu?,Feroz Khan
subgraphs_batch_008_textual_subgraph_0042.graphml,"Who is the person that directed the film ""Star Trek Nemesis"" and is also known for their work as a screenwriter and actor from Great Britain?",Bryan Singer
subgraphs_batch_008_textual_subgraph_0049.graphml,Who is the male film producer from Great Britain who has been nominated for awards alongside Edward Burns and Adam Goldberg?,Tom Sizemore
subgraphs_batch_008_textual_subgraph_0058.graphml,Who is the male musician and songwriter from the United States who is also known for his work in the UK?,Will.i.am
subgraphs_batch_008_textual_subgraph_0054.graphml,"Who is the television producer and screenwriter from Great Britain who was nominated for a Primetime Emmy Award for Outstanding Writing in a Comedy Series for their work on ""The Cosby Show""?",Ed. Weinberger
subgraphs_batch_008_textual_subgraph_0052.graphml,"Who is the male actor from Great Britain who, in addition to his acting career, is also known as a singer-songwriter and has been nominated for awards alongside Sandra Bullock?",Terrence Howard
subgraphs_batch_008_textual_subgraph_0064.graphml,"Who is the vegetarian celebrity known for their work as both a screenwriter and film director, and is also associated with Jackson Browne?",Daryl Hannah
subgraphs_batch_008_textual_subgraph_0047.graphml,"Who is the Jewish actress from Great Britain who has been nominated for a Primetime Emmy Award for Outstanding Guest Actress in a Comedy Series, and is known for her work with Selma Blair?",Carrie Fisher
subgraphs_batch_008_textual_subgraph_0062.graphml,"Who is the female celebrity known for her work both as an actor from Great Britain and a film director, and is also associated with Robert Plant?",Tori Amos
subgraphs_batch_008_textual_subgraph_0057.graphml,"Who is the individual that has been both a screenwriter and an actor from Great Britain, and is connected to Drew Barrymore as well as being nominated for an award for the film ""Kingdom of Heaven""?",Edward Norton
