file,query,answer
subgraphs_batch_016_textual_subgraph_0047.graphml,"Which film was produced by Judd Apatow, released in Portugal and Australia, and had nominees for the BAFTA Award for Best Actress in a Supporting Role?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0067.graphml,"Which film was distributed in the United Kingdom, released in Slovenia, and is related to the English language and the United States of America?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0075.graphml,"Which film was released in Belgium and on DVD, and is also associated with the English language and the United States?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0069.graphml,"Who is the female personality known for her marriage and proficiency in the English language, and who holds American nationality?",Bea Arthur
subgraphs_batch_016_textual_subgraph_0062.graphml,"Which film, featuring a nominee for the Academy Award for Best Actress in a Supporting Role and supervised by a visual effects expert, was released in Belgium and has a significant connection to the United States?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0066.graphml,"Which film, featuring music by Alan Menken and falling under the genre of costume drama, was released in the United States and primarily spoken in English?",Pocahontas
subgraphs_batch_016_textual_subgraph_0058.graphml,"Which screenwriter has been nominated for both the Independent Spirit Award for Best Screenplay and the Academy Award for Best Original Screenplay, as well as the Writers Guild of America Award for Best Original Screenplay, and is associated with Scott Rudin?",Joel Coen
subgraphs_batch_016_textual_subgraph_0074.graphml,"Which film features Ellie Kemper, was released in the Republic of Ireland, is in the English language, and had a nominee for the Academy Award for Best Actress in a Supporting Role?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0076.graphml,"Which film was produced by Robert Altman, featured a Special Effects Supervisor and a Sound Mixer, and is associated with the United States of America?",Cookie's Fortune
subgraphs_batch_016_textual_subgraph_0070.graphml,"Who is the filmmaker born in the United States, known for being nominated for both the BAFTA Award for Best Direction and the Academy Award for Best Original Screenplay, and is also recognized for their marriage to a notable individual?",M. Night Shyamalan
subgraphs_batch_016_textual_subgraph_0073.graphml,"Which film, featuring Kristen Wiig as an award-winning actress, was released in both Italy and Belgium and is primarily in the English language?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0068.graphml,"Which film features Jon Hamm in a role that earned him an award nomination, was distributed in the United Kingdom, and had a nominee for the MTV Movie Award for Best Villain, all while being primarily in the English language?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0072.graphml,"Who is the British individual known for their work as both a television producer and an author, and has been nominated for the MTV Movie Award for Best Comedic Performance while being influenced by Judd Apatow?",Steve Martin
subgraphs_batch_016_textual_subgraph_0079.graphml,"Which film, produced by Regency Enterprises and featuring the genre of drama, was primarily in the English language and had a notable makeup artist from Great Britain on its crew?",Six Degrees of Separation
subgraphs_batch_016_textual_subgraph_0065.graphml,"Which film was released in the Republic of Ireland, had an estimated budget in United States Dollars, and was nominated for the Writers Guild of America Award for Best Original Screenplay, while being closely associated with the United States of America?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0086.graphml,"Which film, featuring a Visual Effects Supervisor from Germany and released on DVD, is also associated with the United States of America?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0083.graphml,"Which film has won the BFCA Critics' Choice Award for Best Comedy, was released in the Republic of Ireland, is related to the United States of America, and is primarily in the English language?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0071.graphml,"Which actress has won awards alongside Matt Damon, received nominations for her role in The Departed, and was also nominated for both the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role and the Broadcast Film Critics Association Award for Best Supporting Actress?",Vera Farmiga
subgraphs_batch_016_textual_subgraph_0080.graphml,"Which actress has been nominated for both the Broadcast Film Critics Association Award for Best Supporting Actress and the BAFTA Award for Best Actress in a Supporting Role, and shares award nominations with Craig T. Nelson and William Fichtner?",Holly Hunter
subgraphs_batch_016_textual_subgraph_0081.graphml,"Which actress, celebrated for her performances alongside Topher Grace and Linda Cardellini, has won both the Broadcast Film Critics Association Award for Best Supporting Actress and the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role?",Anne Hathaway
subgraphs_batch_016_textual_subgraph_0084.graphml,"Who is the actress who lived in Raleigh, was married to Robert Wagner, and was nominated for the Academy Award for Best Actress in a Supporting Role, all while being fluent in English?",Natalie Wood
subgraphs_batch_016_textual_subgraph_0077.graphml,"Which film was released in Portugal and distributed in the United Kingdom, and also had nominees for both the Broadcast Film Critics Association Award for Best Supporting Actress and the BAFTA Award for Best Actress in a Supporting Role?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0087.graphml,"What film was produced by Alex Gibney, features personal appearances by George W. Bush, is in the English language, and is related to the United States?",Enron: The Smartest Guys in the Room-GB
subgraphs_batch_016_textual_subgraph_0085.graphml,"Which film, distributed in the United Kingdom and released in the Republic of Ireland, was nominated for the Broadcast Film Critics Association Award for Best Cast and won the MTV Movie Award for Best WTF Moment?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0093.graphml,"Which film was released in Slovenia and Belgium, and is also associated with the United States of America and had a DVD release date?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0078.graphml,"Who is the actress who was born in the United States and has been nominated for a BAFTA Award for Best Actress in a Supporting Role, known for her roles in both ""Edward Scissorhands"" and ""Star Trek""?",Winona Ryder
subgraphs_batch_016_textual_subgraph_0094.graphml,"Which film has a Visual Effects Supervisor, was released in Malaysia, is in the English language, and has an estimated budget in United States Dollars?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0090.graphml,"Which film was released in both the Republic of Ireland and Portugal, and also received nominations for the Academy Award for Best Original Screenplay and the Producers Guild of America Award for Best Theatrical Motion Picture?",Bridesmaids
subgraphs_batch_016_textual_subgraph_0089.graphml,"Which film was distributed in the United Kingdom, won the BFCA Critics' Choice Award for Best Comedy, and had release dates in both Poland and Hungary?",Bridesmaids
