file,query,answer
subgraphs_batch_025_textual_subgraph_0063.graphml,"Which celebrity has an official website known as Common's webpage, is associated with Julia Roberts, identifies with African American heritage, and has a connection to the United States Dollar?",Oprah Winfrey
subgraphs_batch_025_textual_subgraph_0072.graphml,"Which genre of music is associated with artists like Shania Twain, Corbin Bleu, Barry Manilow, and Cy Coleman?",Pop music
subgraphs_batch_025_textual_subgraph_0059.graphml,"Who is the actress that has been nominated for both a Tony Award for Best Actress in a Play and an Academy Award for Best Actress in a Supporting Role, and is also known for her affiliation with British acting?",Helen Hayes
subgraphs_batch_025_textual_subgraph_0067.graphml,"Who is the British musician known for their work on the soundtrack of ""I'm Not There"" and shares a professional connection with both Whoopi Goldberg and Barry Manilow?",Singer-songwriter-GB
subgraphs_batch_025_textual_subgraph_0078.graphml,"Which individual has been in relationships with Whoopi Goldberg and Scott Rudin, and has connections to both the United Kingdom and Hawaii?",Domestic partnership
subgraphs_batch_025_textual_subgraph_0062.graphml,"Who is the Canadian actor and writer known for starring in the film ""Barney's Version""?",Paul Gross
subgraphs_batch_025_textual_subgraph_0079.graphml,Which place is both adjacent to Queens and has connections to both Elliot Goldenthal's residence and Jay-Z's birthplace in the United States?,Brooklyn
subgraphs_batch_025_textual_subgraph_0061.graphml,"Who is the female personality from Nashville, known for her association with the United States Dollar and having an official website?",Oprah Winfrey
subgraphs_batch_025_textual_subgraph_0080.graphml,"Which award has been won by Don McKellar and Peter Stone, and is also associated with Oscar Hammerstein II and Mel Brooks through wins and nominations?",Tony Award for Best Book of a Musical
subgraphs_batch_025_textual_subgraph_0073.graphml,"Which prestigious music award, won by Olivia Newton-John at the 54th Annual Grammy Awards in the US, also saw nominations for Herb Alpert and Barry Manilow?",Grammy Award for Record of the Year
subgraphs_batch_025_textual_subgraph_0075.graphml,"Who is the individual that frequently appears on TV with Steve Jordan, specializes in a specific art form in Great Britain, and shares a profession with both Elliot Goldenthal and Barry Manilow?",Musician-GB
subgraphs_batch_025_textual_subgraph_0083.graphml,"Which city in the United States, known for its connection to the Library of Congress Classification and located in the Eastern Time Zone, is this hidden entity?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0086.graphml,"Which city is located adjacent to Maryland, houses The Catholic University of America, operates in the Eastern Time Zone, and uses the United States Dollar as its currency?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0081.graphml,"Which individual has been associated with award nominations for films like ""Shakespeare in Love"" and has connections to notable figures such as David Brown, Mel Brooks, and Roger Berlind?",Harvey Weinstein
subgraphs_batch_025_textual_subgraph_0085.graphml,"Which city is both known for its connection to the United States and Islam, and has been featured in the films ""Nixon"" and ""Snow Falling on Cedars""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0076.graphml,"Which prestigious award is associated with both the films ""It's a Wonderful Life"" and ""The Exorcist"" as nominees, and also has connections to notable figures Dore Schary and Scott Rudin through their award nominations?",Academy Award for Best Picture
subgraphs_batch_025_textual_subgraph_0084.graphml,"Which city is known for its significant contribution to the United States Dollar, has a notable presence of Islam, and has been featured in movies like ""Night at the Museum: Battle of the Smithsonian"" and ""The Jackal""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0088.graphml,"Which city is both the birthplace of Marvin Gaye and Henry Rollins, and is associated with the United States of America where the United States Dollar is used as its GDP nominal currency?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0093.graphml,"Which city is known for its Methodism, popular among Labrador Retriever owners, and has been featured in the films Independence Day and Forrest Gump?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0089.graphml,"Which city is known for its significant contribution to the United States Dollar GDP, has a notable presence of Methodism, and has been featured in the movies ""True Lies"" and ""The Day After Tomorrow""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0071.graphml,"Which prestigious award is associated with nominees from ""Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"" and ""In the Heat of the Night,"" and has also recognized talents like Mel Brooks and Dore Schary for their award nominations?",Academy Award for Best Writing Adapted Screenplay
subgraphs_batch_025_textual_subgraph_0094.graphml,"Which city is both the birthplace of Duke Ellington and Peter Tork, and is known for having a significant population of Labrador Retrievers?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0087.graphml,"Which award has recognized both Spartacus and The Elephant Man as nominees, and also celebrated Bob Fosse as a winner, in addition to nominating Forrest Gump?",BAFTA Award for Best Film
subgraphs_batch_025_textual_subgraph_0092.graphml,"Which city is known for its Islamic presence, was the place where Bob Fosse passed away, and served as a filming location for the movie ""Traffic""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0095.graphml,"Which entity is both associated with Tony Todd's birthplace and Nicole Kidman's places of residence, and is located within the United States?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0091.graphml,"Which city is known for its Islamic presence, is located in the United States, and has been featured in the films ""Being There"" and ""Evan Almighty""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0100.graphml,"Which city is known for its Labrador Retrievers and Bulldogs, hosts the headquarters of the World Bank, and has its GDP measured in United States Dollars?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0097.graphml,"Which city in the United States is known for its bulldogs, was featured in the film Armageddon, and has an official website associated with it?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0098.graphml,"Which award has recognized both Cameron Diaz as a winner and Samuel L. Jackson with nominations, and has also featured nominees from the films Face/Off and Armageddon?",MTV Movie Award for Best On-Screen Duo
subgraphs_batch_025_textual_subgraph_0099.graphml,"Which city is known for its significant Jewish community, houses The Catholic University of America, uses the Library of Congress Classification system, and has its economy measured in United States Dollars?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0090.graphml,"Which city is known for being a place where both Judaism and Lutheranism are practiced, and is also associated with Bob Fosse's place of death as well as being a featured location in the film ""Night at the Museum: Battle of the Smithsonian""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0104.graphml,"Which city is known for its Labrador Retrievers, has a GDP measured in United States Dollars, and has been home to both Amy Robach and Katherine Heigl?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0105.graphml,Which city is known for its Labrador Retrievers and is both the birthplace of Louis C.K. and the location where Bob Fosse passed away?,"Washington, D.C."
subgraphs_batch_025_textual_subgraph_0103.graphml,"Which city, known for being a filming location for ""A Few Good Men"" and the release of ""Jurassic Park,"" also has strong ties to Methodism?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0096.graphml,"Which city is home to The Catholic University of America, has a significant population of Labrador Retrievers, is associated with the United States Department of Housing and Urban Development for its mortgage statistics, and operates within the Eastern Time Zone?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0101.graphml,"Which city, known for being a filming location for both ""Contact"" and ""Independence Day,"" also has its GDP measured in United States Dollars?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0112.graphml,Which city is known for its Labrador Retrievers in the United States and has been featured in the films Traffic and The French Connection?,"Washington, D.C."
subgraphs_batch_025_textual_subgraph_0102.graphml,"Which city is known for its Labrador Retrievers in the United States and serves as a prominent filming location for both ""All the President's Men"" and ""Mr. Smith Goes to Washington""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0107.graphml,"Which city is known for its significant contribution to the United States Dollar's GDP, is popular for having many Labrador Retrievers, and has been featured in movies like Scary Movie 3 and Jurassic Park?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0114.graphml,Which city in the United States is both the birthplace of Natalie Portman and Nicole Kidman and is also the nation's capital?,"Washington, D.C."
subgraphs_batch_025_textual_subgraph_0109.graphml,"Which city is known for its significant GDP in United States Dollars, is popular for having many Labrador Retrievers, and has been home to notable figures like Edward Albee and Barack Obama?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0110.graphml,"Which city is known for its Islamic presence and has been featured in movies like ""The Manchurian Candidate"" and ""Eagle Eye""?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0106.graphml,"Which city is known for its significant Jewish population, is home to many Labrador Retrievers, uses the United States Dollar as its currency, and has a library system that follows the Library of Congress Classification?","Washington, D.C."
subgraphs_batch_025_textual_subgraph_0111.graphml,"Which city in the United States is known for its Labrador Retrievers and serves as a backdrop for the films ""All the President's Men"" and ""The Exorcist""?","Washington, D.C."
