file,query,answer
subgraphs_batch_074_textual_subgraph_0336.graphml,"Who is the actor known for their role in ""Alien Resurrection"" and nominated for awards alongside Liv Tyler, who is also recognized for their profession in the UK and has been married?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0344.graphml,Who is the male actor from Great Britain who was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture alongside Liv Tyler?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0349.graphml,Who is the male actor from Great Britain who has also worked as a film producer and is associated with Vanessa Redgrave?,George Hamilton
subgraphs_batch_074_textual_subgraph_0352.graphml,"Who is the male actor who has been nominated for awards alongside Liv Tyler, appeared in the film ""Alien Resurrection,"" and is known for his marriages?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0346.graphml,Who is the male actor born in Huntington who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is known for his marriages?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0345.graphml,"Who is the male actor from Great Britain who was nominated for an award for his role in the film ""Alien Resurrection""?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0342.graphml,"Who is the male actor born in Huntington, known for his award nominations and his marriage, and also associated with Liv Tyler?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0356.graphml,"Who is the male actor born in Huntington who is known for his role in the film ""Alien Resurrection"" and has been married?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0353.graphml,"Who is the person that speaks English, has lived in Los Angeles, was nominated for a Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series, and has been married?",Charles Bronson
subgraphs_batch_074_textual_subgraph_0339.graphml,"Which actor, known for his role in the film ""Alien Resurrection,"" was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, and is a male actor from Great Britain?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0351.graphml,Who is the actor born in Huntington who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is also known for their marriage?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0348.graphml,"Who is the male actor from Great Britain who was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture for his role in the film ""Alien Resurrection""?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0350.graphml,Who is the Indian screenwriter and actor from Great Britain who is also known for their marriage?,Deven Verma
subgraphs_batch_074_textual_subgraph_0343.graphml,Who is the male actor born in Huntington who has been nominated for both the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and the Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0347.graphml,Who is the male actor and film director from Great Britain who has been nominated for the Filmfare Award for Best Actor?,Rishi Kapoor
subgraphs_batch_074_textual_subgraph_0354.graphml,Who is the male actor from the United States who has been nominated for a CBS Schoolbreak Special award?,Melvin Van Peebles
subgraphs_batch_074_textual_subgraph_0355.graphml,"Who is the male actor and writer from Great Britain known for his role in ""Rambo: First Blood Part II""?",Steven Berkoff
subgraphs_batch_074_textual_subgraph_0359.graphml,Who is the male actor from Huntington who was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0361.graphml,"Who is the actor born in Peshawar, known for winning the Filmfare Award for Best Actor and being affiliated with notable marriages in the film industry?",Raj Kapoor
subgraphs_batch_074_textual_subgraph_0360.graphml,"Who is the male actor who has been nominated for awards alongside Andy Serkis and Liv Tyler, and is also known for his marital status?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0364.graphml,"Who is the actor from Great Britain, known for the film ""Get Smart,"" who has lived in Hawaii and is married?",Dwayne Johnson
subgraphs_batch_074_textual_subgraph_0365.graphml,"Who is the male actor from Great Britain who starred in the film ""Some Like It Hot"" and was nominated for awards alongside Doris Day?",Tony Curtis
subgraphs_batch_074_textual_subgraph_0369.graphml,"Who is the male actor that has won awards for his role in ""The Full Monty"" and is married to Mark Addy?",Robert Carlyle
subgraphs_batch_074_textual_subgraph_0367.graphml,"Who is the male actor from the United States who starred in the film ""Nashville"" and is known for his work in the UK?",Michael Murphy
subgraphs_batch_074_textual_subgraph_0366.graphml,Who is the male actor from Great Britain who speaks Tamil and practices Hinduism?,Vijayakumar
subgraphs_batch_074_textual_subgraph_0363.graphml,"Who is the male actor who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and appeared in ""Alien Resurrection,"" and is also known for being married?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0362.graphml,"Who is the male actor from Great Britain who was nominated for an award for his role in the film ""Alien Resurrection"" and is also related to Liv Tyler through award nominations?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0370.graphml,"Who is the renowned individual from Great Britain who has excelled as a teacher, screenwriter, and actor, and is also known for their marriage?",K. Balachander
subgraphs_batch_074_textual_subgraph_0357.graphml,"Who is the male actor known for his role in the film ""National Security"" and nominated for a Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series for the show ""Thirtysomething""?",Timothy Busfield
subgraphs_batch_074_textual_subgraph_0375.graphml,Who is the male actor from India known for his cameo appearances in films and his marriage?,Mohnish Behl
subgraphs_batch_074_textual_subgraph_0358.graphml,"Who is the actor that was born in Huntington, starred in ""Alien Resurrection,"" and has been nominated for the Academy Award for Best Actor in a Supporting Role, as well as being known for their marriage?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0376.graphml,"Who is the male director who has been nominated for the BAFTA Award for Best Direction and has lived in Marin County, and is also known for his marriage?",David Fincher
subgraphs_batch_074_textual_subgraph_0374.graphml,Who is the male actor from Great Britain who was born in Huntington and appeared in the film Alien Resurrection?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0377.graphml,"Who is the British individual known for being a guitarist, songwriter, and actor, and has also been married?",Scatman Crothers
subgraphs_batch_074_textual_subgraph_0378.graphml,Who is the male actor from Huntington who was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0371.graphml,Who is the male actor from Great Britain who was nominated for an Independent Spirit Award for Best Supporting Male for his role in the film Goodfellas?,Ray Liotta
subgraphs_batch_074_textual_subgraph_0380.graphml,Who is the British actor who has won a Tony Award for Best Actor in a Musical and is known for his marriages?,Rex Harrison
subgraphs_batch_074_textual_subgraph_0373.graphml,"Who is the British actor and author known for their role in the film ""Machete"" and their marriage to a notable individual?",Cheech Marin
subgraphs_batch_074_textual_subgraph_0372.graphml,Who is the male actor born in Huntington who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is known for his marriages?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0368.graphml,"Who is the male actor from Great Britain who was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture for his role in the film ""Alien Resurrection""?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0379.graphml,Who is the actor from Great Britain who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is also known for their personal life involving marriage?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0388.graphml,Who is the male voice actor from the United States who is also known for his marriage?,Dallas McKennon
subgraphs_batch_074_textual_subgraph_0381.graphml,Who is the male actor and television producer from Great Britain who has been nominated for a Razzie Award for Worst Director?,Steven Seagal
subgraphs_batch_074_textual_subgraph_0382.graphml,"Which actor, known for his roles in the films ""Exodus"" and ""The Song of Bernadette,"" also had a profession related to Great Britain and was married?",Lee J. Cobb
subgraphs_batch_074_textual_subgraph_0386.graphml,"Who is the male actor who was nominated for an award for his role in ""Alien Resurrection"" and is also known for his marriage?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0393.graphml,Who is the male screenwriter buried in Holy Cross Cemetery and known for his marriage?,Pinto Colvig
subgraphs_batch_074_textual_subgraph_0383.graphml,"Who is the male actor who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is also known for his marriage, sharing this nomination with John Hawkes?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0387.graphml,Who is the male actor from Great Britain who was nominated for an MTV Movie Award for Best On-Screen Duo alongside Shirley MacLaine?,Jack Black
subgraphs_batch_074_textual_subgraph_0392.graphml,Who is the male actor and film director from Great Britain who is also known for his affiliation with the Pittsburgh Steelers?,Fred Williamson
subgraphs_batch_074_textual_subgraph_0385.graphml,Who is the male actor born in Huntington who has been nominated for awards alongside Liv Tyler and is known for his marriages?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0399.graphml,Who is the British television producer and actor that was born in Oak Park and is known for their marriage?,Thomas Lennon
subgraphs_batch_074_textual_subgraph_0384.graphml,"Which actor was nominated for both the Academy Award for Best Actor and Best Supporting Actor, and is also known for his role in the film ""What Dreams May Come"" as well as his personal life involving marriage?",Max von Sydow
subgraphs_batch_074_textual_subgraph_0391.graphml,"Who is the actor that was born in Huntington, starred in the film ""Alien Resurrection,"" and has been nominated for the Academy Award for Best Actor in a Supporting Role, as well as being married?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0397.graphml,"Who is the male actor from Great Britain who was influenced by Ernest Hemingway and is known for his work on TV's ""The Twilight Zone""?",Rod Serling
subgraphs_batch_074_textual_subgraph_0400.graphml,Who is the male actor who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is related to Liv Tyler through marriage?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0394.graphml,"Who is the actor from Great Britain, known for his role in the film ""The Robe,"" who passed away in Pacific Palisades and was married?",Cameron Mitchell
subgraphs_batch_074_textual_subgraph_0390.graphml,Who is the male actor who was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and is known for his role in a film that also starred John Hawkes?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0396.graphml,"Who is the male actor from Great Britain who was nominated for an AACTA Award for Best Guest or Supporting Actor in a Television Drama and appeared in the film ""Mission: Impossible II""?",Richard Roxburgh
subgraphs_batch_074_textual_subgraph_0408.graphml,"Who is the male comedian from India, known for living in Mumbai and being married?",Johnny Lever
subgraphs_batch_074_textual_subgraph_0406.graphml,Who is the male actor and film producer from France known for his work in Great Britain?,Vittorio De Sica
subgraphs_batch_074_textual_subgraph_0389.graphml,"Who is the comedian and actor from Great Britain known for their role in the film ""It's a Mad, Mad, Mad, Mad World"" and also has a spouse related to the topic of marriage?",Moe Howard
subgraphs_batch_074_textual_subgraph_0407.graphml,Who is the male British actor who has been nominated for awards alongside Liv Tyler and John Hawkes?,Brad Dourif
subgraphs_batch_074_textual_subgraph_0398.graphml,"Who is the male actor known for his role in ""Alice in Wonderland"" who was nominated for a Razzie Award for Worst Supporting Actor and is also married?",Pat Morita
subgraphs_batch_074_textual_subgraph_0402.graphml,"Which actor has been nominated for both the Academy Award for Best Actor in a Supporting Role and the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, and shares this honor with Andy Serkis and John Hawkes?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0410.graphml,Who is the male comedian that was born in Lancaster and is known for his marriage?,Billy Bletcher
subgraphs_batch_074_textual_subgraph_0405.graphml,"Who is the male actor who has been nominated for awards alongside Liv Tyler and appeared in the film ""Alien Resurrection,"" and is also known for his marriages?",Brad Dourif
subgraphs_batch_074_textual_subgraph_0403.graphml,"Who is the actor known for his role in the film ""Color of Night,"" born in Huntington, and nominated for an Academy Award for Best Actor in a Supporting Role, as well as being recognized for his personal life involving marriage?",Brad Dourif
