file,query,answer
subgraphs_batch_053_textual_subgraph_0313.graphml,"Which film features music by Rachel Portman, was released on DVD, won an Academy Award for Best Adapted Screenplay, and is associated with the United States?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0312.graphml,"Which film, known for its Super 35 format and notable visual effects supervision, is also closely associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0305.graphml,"Which film features a makeup artist from Great Britain, falls under the coming-of-age genre, was released on DVD, and had a nominee for the Academy Award for Best Actor in a Supporting Role?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0306.graphml,"Which film was produced by Samuel Goldwyn, involved Metro-Goldwyn-Mayer as a production company, and was nominated for both the Academy Award for Best Writing Adapted Screenplay and the Academy Award for Best Picture?",The Pride of the Yankees
subgraphs_batch_053_textual_subgraph_0311.graphml,"Which film was shot in Super 35 format, released on DVD, and had both a Special Effects Supervisor and a Sound Mixer on its crew?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0309.graphml,"Which film, adapted from a literary work and budgeted in United States Dollars, was nominated for the Academy Award for Best Picture and is associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0315.graphml,"Which film, featuring a makeup artist from Great Britain and executive produced by Harvey Weinstein, is related to the United States and has won the Academy Award for Best Writing Adapted Screenplay?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0310.graphml,"Which film was shot in Super 35 format, won an Academy Award for Best Adapted Screenplay, featured a notable makeup artist from Great Britain, and was released on DVD?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0308.graphml,Which film was released in both Greece and Iceland and was nominated for both the Academy Award for Best Picture and the Broadcast Film Critics Association Award for Best Film?,Zero Dark Thirty
subgraphs_batch_053_textual_subgraph_0317.graphml,"Which event both honored Robert Towne and the film ""Murder on the Orient Express,"" and also recognized winners for the Academy Award for Best Production Design and Best Original Music Score?",47th Academy Awards
subgraphs_batch_053_textual_subgraph_0320.graphml,Which film has a release date in both Brazil and Singapore and features both a Visual Effects Supervisor and a Special Effects Supervisor on its crew?,The Three Musketeers
subgraphs_batch_053_textual_subgraph_0322.graphml,"Which film, known for its comedic elements and set in Australia, was also connected to the United States and nominated for the Academy Award for Best Picture?",Babe
subgraphs_batch_053_textual_subgraph_0319.graphml,"Which film features a makeup artist from Great Britain, was shot in Super 35 format, had its cast nominated for a Screen Actors Guild Award for Outstanding Performance, and had an estimated budget in United States Dollars?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0324.graphml,Which biographical film features both a Visual Effects Supervisor and a Special Effects Supervisor in its crew?,J. Edgar
subgraphs_batch_053_textual_subgraph_0318.graphml,Who is the person born in France who directed a film featured at the 1982 Cannes Film Festival and has won both the Golden Globe Award for Best Screenplay - Motion Picture and the Academy Award for Best Writing Adapted Screenplay?,Costa-Gavras
subgraphs_batch_053_textual_subgraph_0314.graphml,"Which film was executive produced by Harvey Weinstein, had an estimated budget in United States Dollars, is related to the United States of America, and features nominees for the Academy Award for Best Director?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0326.graphml,"Which film, known for its contribution to world cinema and released on DVD, has won the New York Film Critics Circle Award for Best Actress and is associated with the United States of America?",Evil Angels
subgraphs_batch_053_textual_subgraph_0325.graphml,"Which film was featured at the 2012 Toronto International Film Festival, released in the Dominican Republic, nominated for the Satellite Award for Best Adapted Screenplay, and falls under the genre of romance?",The Sessions
subgraphs_batch_053_textual_subgraph_0328.graphml,Which event saw both Tom Johnson and Alan Menken presenting awards and also recognized winners for the Academy Award for Best Picture and Best Original Music Score?,64th Academy Awards
subgraphs_batch_053_textual_subgraph_0331.graphml,"Which film was released in both Taiwan and Canada and is classified as a drama, featuring a makeup artist from Great Britain in its crew?",Red Road
subgraphs_batch_053_textual_subgraph_0330.graphml,"Which film has a release date in Canada and Argentina, and features both a Visual Effects Supervisor and a Special Effects Supervisor on its crew?",Man of Steel
subgraphs_batch_053_textual_subgraph_0321.graphml,"Which animated film, known for its musical genre and having won the Broadcast Film Critics Association Award for Best Animated Feature, was also released on DVD and had a notable sound mixer on its crew?",The Prince of Egypt
subgraphs_batch_053_textual_subgraph_0335.graphml,"Which historical fiction and costume drama film, also associated with the romance genre, was nominated for the Academy Award for Best Original Music Score?",Anne of the Thousand Days
subgraphs_batch_053_textual_subgraph_0332.graphml,Which film has won an Academy Award for Best Writing Adapted Screenplay for John Irving and also features both a Visual Effects Supervisor and a Special Effects Supervisor in its crew?,The Cider House Rules
subgraphs_batch_053_textual_subgraph_0327.graphml,"Which film has won the New York Film Critics Circle Award for Best Film, is classified as a mystery genre, and includes a makeup artist from Great Britain in its crew, while also being nominated for the Broadcast Film Critics Association Award for Best Film?",Mulholland Drive
subgraphs_batch_053_textual_subgraph_0333.graphml,"Which film, shot in Super 35 format and honored with an Academy Award for Best Writing Adapted Screenplay, is also known for its dramatic themes and was released on DVD?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0316.graphml,"Who is the actor that has won awards for his role in ""Corpse Bride"" and has been nominated for both the BAFTA Award for Best Actor in a Supporting Role and the Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role?",Albert Finney
subgraphs_batch_053_textual_subgraph_0339.graphml,"Which film was shot in Super 35 format, adapted from a dramatic work, and had its estimated budget in United States Dollars?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0323.graphml,"Which film features special effects by one team, has its story credited to Michael Piller, and includes a sound mixer in its crew, also known for its DVD release dates?",Star Trek: Insurrection
subgraphs_batch_053_textual_subgraph_0334.graphml,"Which period piece film, executive produced by Harvey Weinstein and featuring a Makeup Artist-GB in its crew, is related to the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0338.graphml,"Which film has won the BAFTA Award for Best Editing, falls under the genres of both dance and romance, and was nominated for the Academy Award for Best Film Editing?",Flashdance
subgraphs_batch_053_textual_subgraph_0329.graphml,"Who is the film director that has been nominated for the Producers Guild of America Award for Best Theatrical Motion Picture, as well as the Golden Globe Award for Best Screenplay - Motion Picture and the Academy Award for Best Director?",Paul Haggis
subgraphs_batch_053_textual_subgraph_0337.graphml,"Which film won the Academy Award for Best Actor, was produced by Stanley Kramer, and was nominated for the Academy Award for Best Writing Adapted Screenplay, while also being classified as a drama?",High Noon
subgraphs_batch_053_textual_subgraph_0345.graphml,"Which film was shot in Super 35 format, released on DVD, classified as a period piece, and involved a Visual Effects Supervisor in its crew?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0341.graphml,"Which film, belonging to the mystery genre and released in Georgia, features a notable sound mixer and is associated with the United States of America?",Dark Shadows
subgraphs_batch_053_textual_subgraph_0342.graphml,"Which film was adapted into a drama, won a Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role, and had a nominee for the Academy Award for Best Film Editing?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0336.graphml,"Which film has both a genre adaptation and a visual effects supervisor, and is also associated with nominees for the Academy Award for Best Production Design and Best Actor in a Supporting Role?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0340.graphml,"Which film, adapted from a literary work and featuring a performance that earned an Academy Award for Best Actor in a Supporting Role, was also nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast and is associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0350.graphml,"Which film, released in the United Kingdom and featuring Laurence Olivier as an award-winning actor, is also classified as a drama and includes a Makeup Artist-GB among its crew?",Richard III
subgraphs_batch_053_textual_subgraph_0354.graphml,"Which film combines the genres of Revisionist Western and Western, features a Visual Effects Supervisor in its crew, and was released in the United States of America?",Seraphim Falls
subgraphs_batch_053_textual_subgraph_0349.graphml,"Which film was executive produced by Harvey Weinstein, is a film adaptation, is related to the United States, and had nominees for the Academy Award for Best Film Editing?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0347.graphml,"Which film, featuring John Irving as a recipient of its awards and shot in Super 35 format, is also classified as a romance and involves a Special Effects Supervisor in its crew?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0353.graphml,"Which film features Spanish as its language, has music composed by John Williams, and was nominated for both the BAFTA Award for Best Actor in a Supporting Role and the Academy Award for Best Picture?",Indiana Jones and the Raiders of the Lost Ark
subgraphs_batch_053_textual_subgraph_0351.graphml,Which film features John Irving as its Visual Effects Supervisor and has been recognized with nominations for both the Academy Award for Best Director and the Academy Award for Best Actor in a Supporting Role?,The Cider House Rules
subgraphs_batch_053_textual_subgraph_0348.graphml,"Which film, adapted from a novel and distributed by Miramax Films, features a performance that won the Academy Award for Best Actor in a Supporting Role, and is associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0356.graphml,"Which film features music composed by Rachel Portman, is shot in Super 35 format, falls under the genre of romance, and is associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0359.graphml,"Which film features Tom Johnson in its crew, is produced by Reliance Entertainment, and has both a Special Effects Supervisor and a Visual Effects Supervisor on its team?",War Horse
subgraphs_batch_053_textual_subgraph_0352.graphml,"Which film, adapted for the screen by John Irving and featuring a Visual Effects Supervisor among its crew, has won the Academy Award for Best Writing Adapted Screenplay and is associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0344.graphml,"Which film, shot in Super 35 format and nominated for the Academy Award for Best Picture, has won the Academy Award for Best Actor in a Supporting Role and is associated with the United States of America?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0362.graphml,"Which film, known for blending the genres of spy and film noir, was released on DVD and has a significant connection to the United States of America?",The Manchurian Candidate
subgraphs_batch_053_textual_subgraph_0357.graphml,"Which film features Kristin Scott Thomas as an award winner, was produced by PolyGram Filmed Entertainment, has a DVD release date, and includes nominees for the Golden Globe Award for Best Screenplay?",Four Weddings and a Funeral
subgraphs_batch_053_textual_subgraph_0358.graphml,"Who is the filmmaker who has been nominated for the Independent Spirit Award for Best Screenplay for the film Fargo, and has also won both the Golden Globe Award for Best Screenplay - Motion Picture and the Academy Award for Best Director?",Joel Coen
subgraphs_batch_053_textual_subgraph_0361.graphml,"Which film was released on DVD, shot in Super 35 format, involved a notable sound mixer, and is titled under the genre of drama?",The Cider House Rules
subgraphs_batch_053_textual_subgraph_0343.graphml,"Who is the individual that has been nominated for the BAFTA Award for Best Adapted Screenplay, the Grammy Award for Best Song Written for a Motion Picture, Television or Other Visual Media, the Academy Award for Best Picture, and the Satellite Award for Best Adapted Screenplay?",Fran Walsh
