file,query,answer
subgraphs_batch_042_textual_subgraph_0309.graphml,"Which film features James Newton Howard as its music composer, includes a Sound Editor and Makeup Artist from the UK, and falls under the genre of comedy?",Larry Crowne
subgraphs_batch_042_textual_subgraph_0310.graphml,"Which actor, born in the United States, is known for his roles in the films ""Spider-Man 3"" and ""Wonder Boys,"" and was also nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture?",Tobey Maguire
subgraphs_batch_042_textual_subgraph_0317.graphml,"Which film has both Bob Weinstein and Simon Callow won awards for, and has also been nominated for the Academy Award for Best Director and won the Academy Award for Best Picture?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0303.graphml,Who is the actress who was born in the United States and has been nominated for both the National Society of Film Critics Award for Best Supporting Actress and awards alongside Mary Kay Place and Robin Wright?,Kathy Baker
subgraphs_batch_042_textual_subgraph_0313.graphml,"Which film was written by Ernest Lehman, features music by Alfred Newman, and was nominated for both the Academy Award for Best Actress and the Academy Award for Best Picture?",The King and I
subgraphs_batch_042_textual_subgraph_0316.graphml,"Which film, featuring Sandy Powell and Gwyneth Paltrow, won the Golden Globe Award for Best Screenplay and is associated with the United States of America?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0307.graphml,"Who is the actress that has been nominated for both the Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series and the BAFTA Award for Best Actress in a Supporting Role, and is also connected to the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture?",Kelly Macdonald
subgraphs_batch_042_textual_subgraph_0306.graphml,"Which film has won the BAFTA Award for Best Actor in a Supporting Role and is associated with both Ben Affleck and Joseph Fiennes, while also being related to the United States of America?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0312.graphml,"Which film, produced by Universal Studios and featuring an actor who has won awards including one for Simon Callow, was nominated for the MTV Movie Award for Best Kiss and is in the English language?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0311.graphml,"Which actress, known for her association with George Clooney and nominated for an MTV Movie Award for Best Kiss, is also proficient in the English language and linked to the film ""The Cider House Rules"" through award nominations?",Charlize Theron
subgraphs_batch_042_textual_subgraph_0322.graphml,"Which actor received Academy Award and Screen Actors Guild Award nominations for his supporting role in ""Into the Wild"" and also shares award nominations with Kristen Stewart?",Hal Holbrook
subgraphs_batch_042_textual_subgraph_0318.graphml,"Who is the actress born in the United States who has won awards for her role in the film ""Traffic"" and was nominated for the Academy Award for Best Actress in a Supporting Role?",Amy Irving
subgraphs_batch_042_textual_subgraph_0314.graphml,"Which film has won the BAFTA Award for Best Actor in a Supporting Role, is classified as a costume drama, and has been nominated for the Academy Award for Best Actress in a Supporting Role as well as winning the Academy Award for Best Costume Design?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0315.graphml,"Which film, featuring Judi Dench and produced by Miramax Films, is set in the United States and classified as a period piece, having won notable awards?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0319.graphml,"Which film won a BAFTA Award for Best Actor in a Supporting Role and is affiliated with Miramax Films, also having connections to the United States and available on DVD?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0328.graphml,"Who is the actress who was born in the United States, starred in the film ""Little Women,"" and received an MTV Movie Award for Best Kiss nomination alongside Meryl Streep?",Claire Danes
subgraphs_batch_042_textual_subgraph_0323.graphml,"Which actor has been nominated for both the MTV Movie Award for Best Kiss and the BAFTA Award for Best Actor in a Leading Role, and is known for his roles in the films ""Dead Ringers"" and ""Inland Empire""?",Jeremy Irons
subgraphs_batch_042_textual_subgraph_0320.graphml,"Which film has won awards for both Imelda Staunton and Judi Dench, is related to the United States of America, and was released on DVD?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0321.graphml,"Which film was produced by Universal Studios, won Ben Affleck an award, and had nominees for both the Academy Award for Best Actress in a Supporting Role and the Academy Award for Best Director?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0324.graphml,"Who is the actor born in the United States who has won awards like Allison Janney and Rob Lowe, and has also been nominated for the BAFTA Award for Best Actor in a Leading Role?",Martin Sheen
subgraphs_batch_042_textual_subgraph_0329.graphml,"Which film, featuring Tom Wilkinson and having won the Academy Award for Best Production Design, was released on DVD and primarily spoken in English?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0340.graphml,"Which TV show, known for its comedic genre in Great Britain, has won a Taxi award and is both from the United States and primarily in English?",Alice
subgraphs_batch_042_textual_subgraph_0333.graphml,"Which event both honored The Piano and Steven Zaillian, and also recognized winners for the Academy Award for Best Director and Best Actor in a Supporting Role?",66th Academy Awards
subgraphs_batch_042_textual_subgraph_0327.graphml,"Which film has won awards with Miramax Films and Mark Williams, and also has nominees for both the Academy Award for Best Actress and the MTV Movie Award for Best Kiss?",Shakespeare in Love
subgraphs_batch_042_textual_subgraph_0326.graphml,Which biographical film featuring the work of Michael Minkler and a Special Effects Supervisor has won the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role?,American Gangster
subgraphs_batch_042_textual_subgraph_0325.graphml,"Which film has both Ben Affleck and the Academy Award for Best Picture among its accolades, and was also nominated for the BAFTA Award for Best Original Screenplay and the Golden Globe Award for Best Director - Motion Picture?",Shakespeare in Love
