file,query,answer
subgraphs_batch_081_textual_subgraph_0423.graphml,"Who is the actor born in Great Britain who has been nominated for awards for their roles in ""The Royal Tenenbaums"" and ""Crimes and Misdemeanors,"" and is fluent in English?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0422.graphml,"Who is the person born in the United States who has lived in Tampa, was nominated for an award for 21 Jump Street, and also received a nomination for the MTV Movie Award for Best Kiss?",Channing Tatum
subgraphs_batch_081_textual_subgraph_0435.graphml,Who is the actor born in the United States who has won awards like Eric Dane and T. R. Knight?,James Pickens Jr.
subgraphs_batch_081_textual_subgraph_0420.graphml,"Which actor, known for their role in ""Tinker Bell: Secret of the Wings"" and nominated for an award for ""The Royal Tenenbaums,"" also has a profession linked to Great Britain and has been honored at the 9th Golden Satellite Awards?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0431.graphml,Who is the female actress from the United States who has been nominated for both the Primetime Emmy Award for Outstanding Guest Actress in a Drama Series and the Independent Spirit Award for Best Female Lead?,Anjelica Huston
subgraphs_batch_081_textual_subgraph_0427.graphml,"Who is the actor from Great Britain who has been nominated for an MTV Movie Award for Best Kiss and appeared in the film ""One Flew Over the Cuckoo's Nest,"" and is also known for speaking English?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0432.graphml,"Who is the film director that speaks English and has been nominated for awards related to the movie ""Little Nicky"" and Columbia Pictures?",Rob Schneider
subgraphs_batch_081_textual_subgraph_0426.graphml,"Which actress has been nominated for both the Academy Award for Best Actress in a Supporting Role and the BAFTA Award for Best Actress in a Supporting Role, and shares award nominations with Willem Dafoe and Michael Gambon?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0429.graphml,"Which actress has been nominated for both the Academy Award for Best Actress and the BAFTA Award for Best Actress in a Supporting Role, and shares award nominations with Gene Hackman and Willem Dafoe?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0433.graphml,"Which film, known for its dramatic genre and featuring a set dresser in its crew, has been nominated for both the Academy Award for Best Actress in a Supporting Role and the BAFTA Award for Best Actress in a Supporting Role?",Primary Colors
subgraphs_batch_081_textual_subgraph_0442.graphml,Who is the female screenwriter who has lived in Detroit and is fluent in the English language?,Diana Ross
subgraphs_batch_081_textual_subgraph_0424.graphml,"Which event both presented awards for ""Fiddler on the Roof"" and Jane Fonda, and also recognized winners of the Academy Award for Best Actress and Best Actress in a Supporting Role?",44th Academy Awards
subgraphs_batch_081_textual_subgraph_0436.graphml,"Who is the English-speaking film producer from Great Britain who received a Primetime Emmy nomination for Outstanding Guest Actress in a Drama Series for their role in the film ""Prizzi's Honor""?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0438.graphml,"Which actress has been nominated for an Academy Award for Best Actress and is known for her roles in ""Crimes and Misdemeanors"" and ""The Royal Tenenbaums""?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0428.graphml,Who is the female actor and film producer from Great Britain who has won a Primetime Emmy Award for Outstanding Guest Actress in a Drama Series?,Anjelica Huston
subgraphs_batch_081_textual_subgraph_0434.graphml,"Which actor, known for their roles in ""Prizzi's Honor"" and ""Crimes and Misdemeanors,"" has also been nominated for awards alongside Michael Gambon and is recognized for their work in British cinema?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0425.graphml,"Which film features music by Elliott Smith, won awards for Amistad, and had nominees for both the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role and the MTV Movie Award for Best Kiss?",Good Will Hunting
subgraphs_batch_081_textual_subgraph_0441.graphml,"Who is the female actor from the United States who was nominated for an award for her role in ""The Life Aquatic with Steve Zissou"" alongside Willem Dafoe?",Anjelica Huston
subgraphs_batch_081_textual_subgraph_0437.graphml,"Which film has an estimated budget in United States Dollars, won the Golden Globe Award for Best Screenplay, and is associated with both the Academy Award for Best Actress and the National Society of Film Critics Award for Best Actress?",Network
subgraphs_batch_081_textual_subgraph_0443.graphml,"Who is the individual that has served as both a film producer and director, and has also won awards from Warner Bros. Entertainment for their work as an executive producer on TV programs?",Michael Crichton
