file,query,answer
subgraphs_batch_078_textual_subgraph_0410.graphml,Who is the male lyricist and film producer from Great Britain who was born in Philadelphia?,Jules Bass
subgraphs_batch_078_textual_subgraph_0392.graphml,"Which actor, known for his connections to the United States and nominations for the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, also has ties to Paul Lieberstein and the United States Dollar?",Steve Carell
subgraphs_batch_078_textual_subgraph_0402.graphml,"Who is the person that was born in Concord, has been nominated for awards by Lee Eisenberg, is affiliated with the United States Dollar, and has won the MTV Movie Award for Best Comedic Performance?",Steve Carell
subgraphs_batch_078_textual_subgraph_0400.graphml,"Who is the person that has been nominated for awards alongside Angela Kinsey, won awards like Melora Hardin, and is both a film and television producer from Great Britain?",Steve Carell
subgraphs_batch_078_textual_subgraph_0393.graphml,"Who is the film producer from Great Britain, known for their work on ""Bedknobs and Broomsticks"" and nominated for a Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series, and also holds United States nationality?",Roddy McDowall
subgraphs_batch_078_textual_subgraph_0416.graphml,Who is the female English-speaking actor and film producer from Great Britain?,Melissa Joan Hart
subgraphs_batch_078_textual_subgraph_0409.graphml,Who is the male actor from the United States who has won awards alongside Angela Kinsey and Melora Hardin?,Steve Carell
subgraphs_batch_078_textual_subgraph_0405.graphml,"Who is the actor that has been nominated for the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture alongside Dev Patel and Penelope Wilton, and is also known for their work as a comedian?",Bill Nighy
subgraphs_batch_078_textual_subgraph_0413.graphml,Which male British actor has been nominated for awards alongside Gwyneth Paltrow and Bill Nighy?,Tom Wilkinson
subgraphs_batch_078_textual_subgraph_0407.graphml,"Who is the renowned individual known for being a screenwriter of the critically acclaimed film ""North by Northwest"" and also for their roles as a film producer from Great Britain and a television director?",Alfred Hitchcock
subgraphs_batch_078_textual_subgraph_0404.graphml,"Who is the actor from the United States who has won awards like Angela Kinsey and starred in the film ""Dinner for Schmucks""?",Steve Carell
subgraphs_batch_078_textual_subgraph_0403.graphml,Who is the television producer from Great Britain who was nominated for a Razzie Award for Worst Screen Couple/Ensemble for their role in the film JFK and is also known for their personal life involving marriage?,Kevin Costner
subgraphs_batch_078_textual_subgraph_0406.graphml,"Who is the person that has won awards like Phyllis Smith and received award nominations like Paul Lieberstein, is associated with the United States Dollar, and practices Catholicism?",Steve Carell
subgraphs_batch_078_textual_subgraph_0412.graphml,"Who is the actress born in the United States who has been nominated for a BAFTA Award for Best Actress in a Leading Role and starred in the film ""Take Shelter""?",Jessica Chastain
subgraphs_batch_078_textual_subgraph_0401.graphml,"Which male actor, known for his roles in both comedy series and motion pictures, has been nominated for both the Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series and the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, and is also associated with the United States Dollar?",Steve Carell
subgraphs_batch_078_textual_subgraph_0408.graphml,Who is the male actor who has won awards like Melora Hardin and Angela Kinsey and is also known for his marriage?,Steve Carell
