file,query,answer
subgraphs_batch_054_textual_subgraph_0312.graphml,"Which prestigious music award have both Santana and The Rolling Stones won, and is also associated with Clive Davis and Kid Rock receiving nominations?",Grammy Award for Best Rock Album
subgraphs_batch_054_textual_subgraph_0315.graphml,"Which filmmaker was influenced by Raymond Chandler, has celebrities like Margaret Cho and Kathy Griffin associated with them, and directed the movie Little Nicky?",Quentin Tarantino
subgraphs_batch_054_textual_subgraph_0314.graphml,"Which musical genre is associated with artists such as Colbie Caillat, Greg Graffin, Tom Morello, and James Blunt?",Folk music
subgraphs_batch_054_textual_subgraph_0306.graphml,"Which event recognized both Paul S. Fox and Irene Sharaff for their achievements, and also celebrated the accomplishments of the films ""The Man Who Knew Too Much"" and ""Around the World in 80 Days""?",29th Academy Awards
subgraphs_batch_054_textual_subgraph_0309.graphml,"Who is the record producer from Great Britain who has won awards like Adele and has been nominated for awards associated with Clive Davis, while also being of United States nationality?",Ryan Tedder
subgraphs_batch_054_textual_subgraph_0316.graphml,"Which title is held by individuals who are affiliated with Ludwig Maximilian University of Munich, University of Southampton, Princeton University, and Stanford University?",Research Assistant
subgraphs_batch_054_textual_subgraph_0317.graphml,"What series, known for titles like ""Shadowlands"" and ""Awakenings,"" is also connected to ""MASH"" and ""City of Angels""?",Medical drama
subgraphs_batch_054_textual_subgraph_0324.graphml,"Who is the male cinematographer from the United States who has won an Academy Award for Best Cinematography for his work on ""Cleopatra""?",Leon Shamroy
subgraphs_batch_054_textual_subgraph_0323.graphml,What entity has its official webpage at Common's website and is associated with both Adobe Systems' business assets and Apple Inc.'s operating income?,United States Dollar
subgraphs_batch_054_textual_subgraph_0321.graphml,Which entity has its official website at Common's webpage and is also associated with Bennington College's business assets and Williams College's business revenue?,United States Dollar
subgraphs_batch_054_textual_subgraph_0326.graphml,"What genre connects the movies ""Crash"" and ""Unfaithful"" and is also associated with ""Eyes Wide Shut"" and the film ""Sliver""?",Erotic thriller
subgraphs_batch_054_textual_subgraph_0325.graphml,"Which award is associated with nominees from the films ""Evil Angels,"" ""Bright Star,"" and ""The Piano,"" and recognizes achievements in acting?",AACTA Award for Best Lead Actress
subgraphs_batch_054_textual_subgraph_0327.graphml,"Which location is known for containing Key West and has a gross national income per capita in PPP dollars measured in United States Dollars, while also being closely associated with a major North American country?",United States of America
subgraphs_batch_054_textual_subgraph_0328.graphml,"Which comedian, known for his roles in ""Pleasantville"" and ""Chicken Little,"" passed away in Los Angeles?",Don Knotts
subgraphs_batch_054_textual_subgraph_0318.graphml,"Which individual has been nominated for a Tony Award for Best Musical alongside Tom Stoppard, is connected to Harvey Weinstein in award nominations, and has ties to Princeton University as a graduate?",Roger Berlind
subgraphs_batch_054_textual_subgraph_0333.graphml,"Which entity has an official webpage and is associated with the estimated budgets of both the films ""Lawrence of Arabia"" and ""Gangs of New York""?",United States Dollar
subgraphs_batch_054_textual_subgraph_0332.graphml,"Which event takes place in Bono and is associated with the release dates of both ""Hustle & Flow"" and ""Spartacus""?",Sundance Film Festival
subgraphs_batch_054_textual_subgraph_0334.graphml,Which entity has its official webpage and is associated with both Princeton University's local tuition and Syracuse University's domestic tuition?,United States Dollar
subgraphs_batch_054_textual_subgraph_0329.graphml,"What award is associated with both the animated shows ""Rugrats"" and ""A Pup Named Scooby-Doo,"" and has also recognized Steven Spielberg and Ron Howard for their nominations?",Daytime Emmy Award for Outstanding Children's Animated Program
subgraphs_batch_054_textual_subgraph_0330.graphml,Which month is known for being prominent in both May and June and is also associated with the climates of Singapore and San Francisco?,November
subgraphs_batch_054_textual_subgraph_0322.graphml,"Which male individual, who has a connection to both the University of Arizona and the University of Massachusetts Amherst as a graduate, is also linked to a specific marketing division?",Marketing-GB
subgraphs_batch_054_textual_subgraph_0320.graphml,Which entity has its official website at Common's webpage and is associated with Pepperdine University in terms of local tuition and Connecticut College regarding business revenue?,United States Dollar
subgraphs_batch_054_textual_subgraph_0319.graphml,"Which award was won by Cloris Leachman and for which Whoopi Goldberg received a nomination, also featuring winners at the 55th Primetime Emmy Awards and nominees from the show Six Feet Under?",Primetime Emmy Award for Outstanding Guest Actress - Drama Series
subgraphs_batch_054_textual_subgraph_0337.graphml,Which entity has its official website and is also related to both Barack Obama and Ben Stein?,United States Dollar
subgraphs_batch_054_textual_subgraph_0331.graphml,"Who is the person born in England who has won awards for their work on ""Sherlock"" alongside Steven Moffat and was also involved in the film ""Match Point""?",Mark Gatiss
subgraphs_batch_054_textual_subgraph_0340.graphml,"Which entity is connected to the films Doubt, Nine Lives, Antwone Fisher, and Mystic River?",Pedophilia
subgraphs_batch_054_textual_subgraph_0336.graphml,Which entity has its official website and is associated with both Missouri State University and the University of Southern California in terms of education costs?,United States Dollar
subgraphs_batch_054_textual_subgraph_0335.graphml,"Which entity is associated with the official website ""Common's webpage"" and is also related to the estimated budgets of the films ""Courage Under Fire"" and ""Alien vs. Predator""?",United States Dollar
subgraphs_batch_054_textual_subgraph_0342.graphml,What entity has its official webpage on Common's webpage and is associated with both Cumulus Media and Sony Corporation in terms of business revenue?,United States Dollar
subgraphs_batch_054_textual_subgraph_0341.graphml,Which entity has its official webpage and is affiliated with both the State University of New York at Stony Brook and the Illinois Institute of Technology?,United States Dollar
subgraphs_batch_054_textual_subgraph_0347.graphml,Which entity has its official website at Common's webpage and is also related to both Halle Berry and Ringo Starr?,United States Dollar
subgraphs_batch_054_textual_subgraph_0339.graphml,"Which artist, born in the United States, has been nominated for both a Grammy Award for Best Pop Performance by a Duo or Group with Vocal and an award associated with Burt Bacharach?",Kenny Rogers
subgraphs_batch_054_textual_subgraph_0346.graphml,"Who is the individual influenced by James Joyce, featured in the film ""Interview,"" and also a graduate of Harvard University?",Jacques Derrida
subgraphs_batch_054_textual_subgraph_0338.graphml,Which entity has its official website and is affiliated with both Creighton University in terms of business operating income and the University of Detroit Mercy regarding the organization's endowment?,United States Dollar
subgraphs_batch_054_textual_subgraph_0343.graphml,"What entity has its official webpage and is affiliated with both the University of Texas at Austin, known for its domestic tuition rates, and the Massachusetts Institute of Technology, recognized for its business operating income?",United States Dollar
subgraphs_batch_054_textual_subgraph_0351.graphml,"Who is the individual that regularly appears on TV alongside Penn Jillette, Macy Gray, Gene Simmons, and Kim Kardashian?",Contestant
subgraphs_batch_054_textual_subgraph_0349.graphml,Which field of study is associated with students majoring in the same area as Danny Glover and has graduates from both Mills College and San Francisco State University?,Art
subgraphs_batch_054_textual_subgraph_0355.graphml,"Which period piece film, released on DVD, is affiliated with the United States and features Johnny Depp?",From Hell
subgraphs_batch_054_textual_subgraph_0354.graphml,"Which field of study is pursued by students who major in Computer Science and Economics, and graduate from institutions like Santa Clara University and Queens College, City University of New York?",Psychology
subgraphs_batch_054_textual_subgraph_0352.graphml,"Which individual holds leadership positions at Harvard College and Medill School of Journalism, and is also associated with King's College London and North Carolina School of the Arts?",Dean-GB
subgraphs_batch_054_textual_subgraph_0350.graphml,"Which individual is associated with leading organizations at Worcester College, Oxford, and King's College, Cambridge, and also holds a significant title at the University of California, Berkeley and Yale University?",Provost
subgraphs_batch_054_textual_subgraph_0353.graphml,"Which field of study is associated with students majoring in Psychology and has graduates from both the University of California, Berkeley and the University of Washington?",Biochemistry
subgraphs_batch_054_textual_subgraph_0345.graphml,"Which artist, originally from Sydney, has been nominated for a Grammy Award for Best Hard Rock Performance and is associated with the official website and the film ""Looney Tunes: Back in Action"" for its music?",AC/DC
subgraphs_batch_054_textual_subgraph_0357.graphml,Which entity is associated with the official webpage of Common and is also linked to the estimated budgets of the films Super and Moneyball?,United States Dollar
subgraphs_batch_054_textual_subgraph_0348.graphml,"Who is the film producer from Great Britain who has won awards for their work on movies like King Kong and The Lord of the Rings: The Fellowship of the Ring, and has also been recognized with awards won by Howard Shore?",Fran Walsh
subgraphs_batch_054_textual_subgraph_0361.graphml,Which entity has its official webpage and is associated with Wichita State University's endowment as well as Virginia Military Institute's domestic tuition?,United States Dollar
subgraphs_batch_054_textual_subgraph_0360.graphml,"Which event has honored both Maurice Jarre and Robert Benton, and also recognized achievements in ""Indiana Jones and the Temple of Doom"" and contributions by Stevie Wonder?",57th Academy Awards
subgraphs_batch_054_textual_subgraph_0359.graphml,"Who is the actor and voice actor from Great Britain who has been romantically linked to Nicolas Cage and lent their voice to the film ""Recess: School's Out""?",E.G. Daily
subgraphs_batch_054_textual_subgraph_0356.graphml,"Which organization, known for its connection to a major telecommunications company and managing assets in United States Dollars, also has an official website and is involved with the English Language in some capacity?",AT&T
subgraphs_batch_054_textual_subgraph_0362.graphml,"Who is the actor known for their role in ""She's Having a Baby"" and ""Big Miracle,"" and also happens to be a graduate of Carnegie Mellon University?",Ted Danson
subgraphs_batch_054_textual_subgraph_0363.graphml,Which NFL team drafted players from both Florida State University and Ohio State University in the 2006 NFL Draft and has a roster known as the Punter?,Green Bay Packers
subgraphs_batch_054_textual_subgraph_0358.graphml,"Which actor has been nominated for awards like James Wilby and has won awards similar to Charles Dance, and is also known for his roles in movies such as Sin City and The Pink Panther?",Clive Owen
subgraphs_batch_054_textual_subgraph_0365.graphml,"Which entity is both associated with Trinity College and located in Dublin, and also shares connections with the release dates of the films Green Lantern and Battle Royale?",Ireland
subgraphs_batch_054_textual_subgraph_0369.graphml,"Who is the male executive producer associated with TV programs and the film ""Aliens,"" and also a graduate of Binghamton University?",Paul Reiser
subgraphs_batch_054_textual_subgraph_0366.graphml,"Which company is known for distributing films such as ""Margin Call,"" ""Albert Nobbs,"" ""Rush Hour 2,"" and ""I Love You Phillip Morris""?",Roadside Attractions
subgraphs_batch_054_textual_subgraph_0372.graphml,"Which musical genre is associated with artists such as Marilyn Manson, Foo Fighters, Vanilla Ice, and Serj Tankian?",Alternative metal
subgraphs_batch_054_textual_subgraph_0371.graphml,Which entity has an official website and is also associated with both Serj Tankian and Nas?,United States Dollar
subgraphs_batch_054_textual_subgraph_0368.graphml,"Which award has been won by both Helen Mirren and Queen Latifah, and also had the nominee Restless at the 12th Screen Actors Guild Awards?",Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie
