file,query,answer
subgraphs_batch_066_textual_subgraph_0320.graphml,"Which actor, known for his roles in ""Evita"" and ""Puss in Boots,"" as well as the film ""Haywire,"" has lived in Aspen?",Antonio Banderas
subgraphs_batch_066_textual_subgraph_0316.graphml,"Which country has won a gold medal at the Olympics, contains the city of Parma, and is associated with the film releases of ""The Good, the Bad, the Weird"" and ""Oliver Twist""?",Italy
subgraphs_batch_066_textual_subgraph_0321.graphml,"Which actor has appeared in the films Notting Hill, The Amazing Spider-Man, Mr. Nobody, and Hannibal Rising?",Rhys Ifans
subgraphs_batch_066_textual_subgraph_0326.graphml,"Which notable figure has connections to both Catherine Deneuve and Voltaire, and is also associated with Robert De Niro and Claudia Cardinale?",French people
subgraphs_batch_066_textual_subgraph_0319.graphml,"Which country is known for having a province that includes Cagliari, was represented by athletes in the 1968 Summer Olympics, and is associated with the release dates of both ""The Lord of the Rings: The Return of the King"" and ""Back to the Future""?",Italy
subgraphs_batch_066_textual_subgraph_0325.graphml,"Which country has a city called Parma, has won a gold medal in the Olympics, and is associated with the release dates of the films Lincoln and The Descendants?",Italy
subgraphs_batch_066_textual_subgraph_0331.graphml,Which country won a gold medal at the 1968 Summer Olympics and is also associated with the films Luther and In the Name of the Father?,Italy
subgraphs_batch_066_textual_subgraph_0323.graphml,"Who is the film producer from Great Britain who was influenced by Louis C.K. and is related to the film ""Seeking a Friend for the End of the World"" as well as being married to someone named Marriage?",Patton Oswalt
subgraphs_batch_066_textual_subgraph_0332.graphml,"What prestigious award is associated with nominees like ""The Deer Hunter"" and ""Drive,"" and has been won by Pietro Scalia?",BAFTA Award for Best Editing
subgraphs_batch_066_textual_subgraph_0327.graphml,"Which language is spoken in both Brazil and Timor-Leste, and is also featured in the film ""Pina"" and associated with the World Bank?",Portuguese Language
subgraphs_batch_066_textual_subgraph_0310.graphml,"Which female artist is known for her work on the Pirates of the Caribbean films, including ""At World's End"" and ""The Curse of the Black Pearl,"" and also contributed to the film ""I Love You Phillip Morris""?",Ve Neill
subgraphs_batch_066_textual_subgraph_0322.graphml,"Which country is both home to the Pontifical Gregorian University and Livorno, and is also the setting for ""La Dolce Vita"" as well as the origin of the film ""(500) Days of Summer""?",Italy
subgraphs_batch_066_textual_subgraph_0324.graphml,"Which country is both home to the region of Veneto and had athletes compete in the 1968 Summer Olympics, and is also associated with the release of the films ""House of Flying Daggers"" and ""Crouching Tiger, Hidden Dragon""?",Italy
