file,query,answer
subgraphs_batch_079_textual_subgraph_0397.graphml,"Which comedy-drama TV show, featuring an actor who has won awards and is associated with David Denman, is primarily in English and originates from the United States?",The Office
subgraphs_batch_079_textual_subgraph_0394.graphml,"Which film has won both the Razzie Award for Worst Screen Couple/Ensemble and the Razzie Award for Worst Picture, and was made in English with an estimated budget in United States Dollars?",I Know Who Killed Me
subgraphs_batch_079_textual_subgraph_0401.graphml,"Which film was produced by Rita Wilson, primarily features the Greek language, and is associated with the United States, also including English dialogue?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0399.graphml,"Which film was shot in Chicago, produced by Gary Goetzman, had an estimated budget in United States Dollars, and was primarily in the English language?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0400.graphml,"Which romance film, produced by Gary Goetzman and with an estimated budget in United States Dollars, is affiliated with the United States of America?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0408.graphml,"Which film was produced by Rita Wilson, features both Greek and English languages, and falls under the genre of drama?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0407.graphml,"Which film was shot in Chicago, produced by Gary Goetzman, and made by HBO Films in English?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0410.graphml,"Which romantic comedy film, set in Canada and also falling under the romance genre, was primarily filmed in English?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0402.graphml,"Which romantic comedy film, primarily in English, was nominated for both the Writers Guild of America Award for Best Original Screenplay and the Satellite Award for Best Adapted Screenplay?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0406.graphml,"Who is the actor from the United States, known for working with Chris Evans, and has a connection to Toronto?",Jessica Biel
subgraphs_batch_079_textual_subgraph_0403.graphml,"Which film was shot in Chicago, produced by Gary Goetzman, had an estimated budget in United States Dollars, and was nominated for the Academy Award for Best Original Screenplay?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0412.graphml,"Which romantic comedy film was primarily in Greek but also included English, and is associated with the United States?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0409.graphml,"Which film was produced by Rita Wilson, primarily features the Greek language, and is associated with both the United States and the English language?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0411.graphml,"Which film features Matthew W. Mungle in its crew, was produced by Mark Gordon, falls under the drama genre, and is associated with the United States of America?",A Simple Plan
subgraphs_batch_079_textual_subgraph_0404.graphml,Which crime fiction film produced by Ridley Scott was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast and is related to the United States of America?,American Gangster
subgraphs_batch_079_textual_subgraph_0413.graphml,"Which film, known for its period piece and drama genres and primarily in English, has won a BAFTA Award for Best Actor in a Supporting Role?",The Last Picture Show
subgraphs_batch_079_textual_subgraph_0414.graphml,"Which film was produced by HBO Films, features the Greek language, falls under the drama genre, and is associated with the United States of America?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0416.graphml,What political drama film featuring music by George Frideric Handel was released in the United States and has titles associated with drama?,The Madness of King George
subgraphs_batch_079_textual_subgraph_0405.graphml,"Which film, featuring Rita Wilson and Joey Fatone, was primarily in the Greek language and is associated with the United States, where Rita Wilson has won awards and Joey Fatone has received nominations?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0418.graphml,"Which film, released on DVD and executive produced by Michael Stipe, is a drama and is related to the United States of America?",Velvet Goldmine
subgraphs_batch_079_textual_subgraph_0422.graphml,"Which film was primarily shot in Canada and the United States, and features dialogue in both Greek and English?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0425.graphml,"Which film was both a romantic comedy and a drama, and is associated with both Canada and the United States?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0427.graphml,"Which romantic comedy film was filmed in Chicago, is set in the United States, and is primarily in English?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0417.graphml,"Which romantic comedy film, produced by Gary Goetzman and nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, was made in English?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0419.graphml,"Which film features a crew member who served as both the Special Effects Supervisor and Visual Effects Supervisor, is in the English language, and falls under the genre of drama?",The Interpreter
subgraphs_batch_079_textual_subgraph_0415.graphml,"Which film was executive produced by Michael DeLuca, had a Visual Effects Art Director on its crew, and was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast, all while being in the English language?",Magnolia
subgraphs_batch_079_textual_subgraph_0426.graphml,"Which film, featuring both Greek and English languages, is a romantic story set against the backdrop of Canada?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0420.graphml,"Which film was produced by Gary Goetzman and Rita Wilson, nominated for the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, and falls under the genre of drama?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0428.graphml,"Which romantic comedy film, featuring Rita Wilson and set in the United States, was primarily in English and won notable awards?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0432.graphml,"Which film was produced by HBO Films, primarily features the Greek and English languages, and had its estimated budget denominated in United States Dollars?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0423.graphml,"Which film, adapted from a literary work and featuring a romance storyline, has won the British Independent Film Award for Best Actress and is primarily in English?",Notes on a Scandal
subgraphs_batch_079_textual_subgraph_0421.graphml,"Which romantic comedy film, produced by Gary Goetzman and nominated for the Writers Guild of America Award for Best Original Screenplay, is associated with the United States of America?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0439.graphml,"Which film was primarily in English, set in Canada, and falls under both the Drama and Romance genres?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0436.graphml,"Which romantic comedy film, produced by HBO Films and primarily in English, had an estimated budget denominated in United States Dollars?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0437.graphml,"Which film, featuring a Special Effects Supervisor and an official website, was released in the United States and primarily spoken in English?",Wedding Crashers
subgraphs_batch_079_textual_subgraph_0430.graphml,"Which film features a Visual Effects Supervisor, was shot in Super 35 format, is in the English language, and is associated with the United States of America?",Wonder Boys
subgraphs_batch_079_textual_subgraph_0431.graphml,"Which film was shot in London, primarily features the Punjabi language alongside English, and falls under the genre of drama?",Dilwale Dulhania Le Jayenge
subgraphs_batch_079_textual_subgraph_0446.graphml,Which romantic comedy produced by HBO Films and primarily in English is also considered a notable romance film?,My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0435.graphml,"Which film has an estimated budget in United States Dollars, falls under the genre of Drama, is in the English language, and is associated with the United States of America?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0447.graphml,"Which film combines the genres of adventure and drama, features a special effects supervisor, and has an estimated budget in United States dollars?",Three Kings
subgraphs_batch_079_textual_subgraph_0424.graphml,"Who is the film director that has been nominated for the Academy Award for Best Original Screenplay and has won the Writers Guild of America Award for Best Original Screenplay, also known for collaborating with David S. Goyer?",Christopher Nolan
subgraphs_batch_079_textual_subgraph_0441.graphml,"Which film was produced by Gary Goetzman, falls under the genres of romantic comedy and drama, and was nominated for the Academy Award for Best Original Screenplay?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0451.graphml,Which biographical film featuring Jimmy Carter was released in the United States and primarily spoken in English?,Milk
subgraphs_batch_079_textual_subgraph_0434.graphml,"Which romantic comedy film, featuring both Greek and English languages, was nominated for the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0429.graphml,"Which individual has been nominated for both the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture and the Writers Guild of America Award for Best Original Screenplay, and shares this distinction with Patricia Clarkson and Tate Donovan?",Grant Heslov
subgraphs_batch_079_textual_subgraph_0438.graphml,"Which film was primarily shot in Chicago, features dialogue in Greek, and falls under the genres of both romance and drama?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0433.graphml,"Which TV drama, featuring John Corbett and recognized with both a Peabody Award and awards won by Gary David Goldberg, remains unidentified in this context?",Northern Exposure
subgraphs_batch_079_textual_subgraph_0450.graphml,"Which film was made with an estimated budget in United States Dollars, primarily in the Greek Language, also featuring English, and falls under the Drama genre?",My Big Fat Greek Wedding
subgraphs_batch_079_textual_subgraph_0444.graphml,"Which film, produced by Michael Balcon and awarded for America America, falls under the genre of romantic comedy and is in the English language?",Tom Jones
subgraphs_batch_079_textual_subgraph_0440.graphml,"Which film was shot in 35 mm format, featured a makeup artist from Great Britain, and falls under both the drama and romance genres?",Away from Her
subgraphs_batch_079_textual_subgraph_0448.graphml,"Which film, produced by Tim Bevan, falls under both the road movie and romance genres and is associated with the United States of America?",Management
subgraphs_batch_079_textual_subgraph_0443.graphml,"Which film features a Sound Mixer and a Makeup Artist from Great Britain, was released in the United States, and is primarily in the English language?",Monsoon Wedding
subgraphs_batch_079_textual_subgraph_0453.graphml,"Which romantic comedy film, primarily in Greek but also associated with the United States, blends elements of both romantic and comedy genres?",My Big Fat Greek Wedding
