file,query,answer
subgraphs_batch_047_textual_subgraph_0302.graphml,"Which film combines the genres of stop motion and horror, was released on DVD, and had an estimated budget denoted in United States Dollars?",King Kong
subgraphs_batch_047_textual_subgraph_0307.graphml,"Which film was produced by Jerry Bruckheimer, shot in Super 35 format, distributed by Paramount Pictures, and primarily spoken in English?",Top Gun
subgraphs_batch_047_textual_subgraph_0310.graphml,"Which film was released in the Czech Republic, falls under the genre of music, and is available on DVD with English language dialogue?",Quadrophenia
subgraphs_batch_047_textual_subgraph_0309.graphml,"Which film was produced by Jerry Bruckheimer, shot in Super 35 format, and falls under the genre of romance while being primarily in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0311.graphml,"Which individual has won awards from Tak Fujimoto and HBO, and is associated with a film released on DVD and a TV show in the English language?",John Adams
subgraphs_batch_047_textual_subgraph_0312.graphml,"Which war film features music by Harold Faltermeyer, was shot in Super 35 format, and received a nomination for the Academy Award for Best Film Editing?",Top Gun
subgraphs_batch_047_textual_subgraph_0315.graphml,"Which war and action film, with an estimated budget in United States Dollars and released on DVD, are we referring to?",Top Gun
subgraphs_batch_047_textual_subgraph_0316.graphml,"Which film was shot in Super 35 format, features music by Harold Faltermeyer, was released on DVD, and is primarily in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0313.graphml,"Which event presented awards to both Titanic and Tom Johnson, and also honored winners of the Academy Award for Best Sound Editing and the Academy Award for Best Film Editing?",70th Academy Awards
subgraphs_batch_047_textual_subgraph_0319.graphml,"Which film was produced by Jerry Bruckheimer, shot in Super 35 format, and released on DVD in the United States?",Top Gun
subgraphs_batch_047_textual_subgraph_0308.graphml,"Which film has won the Golden Globe Award for Best Screenplay, is included in the National Film Registry, and is associated with the United States, also known for its release on DVD?",Dances with Wolves
subgraphs_batch_047_textual_subgraph_0323.graphml,"Which action film was executive produced by Steven Spielberg, released in IMAX format, and distributed by Paramount Pictures?",Real Steel
subgraphs_batch_047_textual_subgraph_0322.graphml,"Which film features music by Harold Faltermeyer, was budgeted in United States Dollars, released in the United States, and primarily spoken in English?",Top Gun
subgraphs_batch_047_textual_subgraph_0321.graphml,"Which film, featuring crime fiction and set in the English language, was produced in the United States and earned its lead actress a National Board of Review Award for Best Actress?",A Passage to India
subgraphs_batch_047_textual_subgraph_0314.graphml,"Which film features music by Harold Faltermeyer, was produced by Jerry Bruckheimer, is in the English language, and was released on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0317.graphml,"Which film features music by Harold Faltermeyer, was produced by Jerry Bruckheimer, was released in the United States, and is primarily in English?",Top Gun
subgraphs_batch_047_textual_subgraph_0320.graphml,"Which film features Oakland as a prominent location, has music composed by Harold Faltermeyer, is in the English language, and was released in the United States?",Top Gun
subgraphs_batch_047_textual_subgraph_0328.graphml,Which war film features music by Harold Faltermeyer and was released on DVD in the United States?,Top Gun
subgraphs_batch_047_textual_subgraph_0318.graphml,"Which film features Richard A. Baker as the Visual Effects Supervisor, is related to the United States of America, and is primarily in the English language?",Enchanted
subgraphs_batch_047_textual_subgraph_0324.graphml,"What film features music by Harold Faltermeyer, was produced by Jerry Bruckheimer, falls under the genre of romance, and was released in the United States?",Top Gun
subgraphs_batch_047_textual_subgraph_0329.graphml,Which romantic film was released on DVD and had its release dates in both Slovenia and Australia?,This Means War
subgraphs_batch_047_textual_subgraph_0326.graphml,"Which action film, with an estimated budget in United States Dollars, was shot in Super 35 format and released on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0325.graphml,"Which film was made with an estimated budget in United States Dollars, featured music by Harold Faltermeyer, was primarily in the English language, and had nominees for the Academy Award for Best Film Editing?",Top Gun
subgraphs_batch_047_textual_subgraph_0327.graphml,"Which animated film serves as the sequel to ""Sailor Moon S the Movie,"" falls under the genres of anime and action, and is distributed by Paramount Pictures?",Sailor Moon Super S: The Movie
subgraphs_batch_047_textual_subgraph_0335.graphml,"Which war and action film, with an estimated budget in United States Dollars and released on DVD, are we referring to?",Top Gun
subgraphs_batch_047_textual_subgraph_0331.graphml,"Which English-language period piece TV movie, available on DVD, has won a Primetime Emmy Award for Outstanding Lead Actress in a Miniseries or a Movie?",Grey Gardens
subgraphs_batch_047_textual_subgraph_0332.graphml,"What is the name of the war film that was released in the United States and had its budget estimated in United States Dollars, also available on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0330.graphml,"Which film features music by Angelo Badalamenti, is associated with both the United Kingdom and the United States, and was nominated for the Golden Globe Award for Best Original Score?",The Straight Story
subgraphs_batch_047_textual_subgraph_0334.graphml,Which event had Randy Newman and Pietro Scalia presenting awards and recognized winners in the categories of Best Film Editing and Best Sound Editing?,74th Academy Awards
subgraphs_batch_047_textual_subgraph_0336.graphml,"Which actress has won the National Society of Film Critics Award for Best Supporting Actress, starred in a film set in New York City, and was nominated for an Academy Award for Best Sound Mixing in a romance film?",Tootsie
subgraphs_batch_047_textual_subgraph_0337.graphml,"What film was released in Denmark and the UK, features music by Angelo Badalamenti, is in the English language, and had an estimated budget in United States Dollars?",Lost Highway
subgraphs_batch_047_textual_subgraph_0345.graphml,What action film features music by Harold Faltermeyer and was released in the United States on DVD?,Top Gun
subgraphs_batch_047_textual_subgraph_0339.graphml,"Which film features music by Harold Faltermeyer, was produced by Jerry Bruckheimer, distributed by Paramount Pictures, and released on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0342.graphml,"Which film was produced by Jerry Bruckheimer, features music by Harold Faltermeyer, is in the English language, and was released in the United States?",Top Gun
subgraphs_batch_047_textual_subgraph_0346.graphml,"Which film was produced by Jerry Bruckheimer, backed by Paramount Pictures, and blends the genres of action and romance?",Top Gun
subgraphs_batch_047_textual_subgraph_0347.graphml,"Which war film was shot in Super 35 format, released on DVD, and primarily spoken in English?",Top Gun
subgraphs_batch_047_textual_subgraph_0333.graphml,"Which war film, with an estimated budget in United States Dollars and nominees for the Academy Award for Best Film Editing, was also released on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0340.graphml,"Which film features both Russian and English languages, includes a sound mixer in its crew, and falls under the action genre?",15 Minutes
subgraphs_batch_047_textual_subgraph_0344.graphml,"Which war film features music by Harold Faltermeyer, was released on DVD, and had its release dates in the United States?",Top Gun
subgraphs_batch_047_textual_subgraph_0348.graphml,"Which event presented awards to Andrew Stanton and Tim Robbins, and also honored winners of the Academy Award for Best Film Editing?",76th Academy Awards
subgraphs_batch_047_textual_subgraph_0341.graphml,"Which film was produced by Jerry Bruckheimer, shot in Super 35 format, released in the United States, and nominated for the Academy Award for Best Film Editing?",Top Gun
subgraphs_batch_047_textual_subgraph_0352.graphml,"What political drama film, featuring a sound mixer in its crew and released on DVD, was primarily filmed in the English language?",Wag the Dog
subgraphs_batch_047_textual_subgraph_0350.graphml,"Which film was produced by Jerry Bruckheimer, shot in Super 35 format, released on DVD, and primarily in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0353.graphml,"Which war film, primarily shot in Oakland and released on DVD, was made in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0343.graphml,"Which film won the AACTA Award for Best Cinematography in 1982, was featured at the Berlin International Film Festival, is in the English language, and was distributed by Paramount Pictures?",Gallipoli
subgraphs_batch_047_textual_subgraph_0351.graphml,"Which film featuring Chris Newman in the crew, belonging to the Comedy-GB genre, was released on DVD and primarily in the English language?",Primary Colors
subgraphs_batch_047_textual_subgraph_0349.graphml,"Which film was produced by Jerry Bruckheimer, features music by Harold Faltermeyer, was released in the United States, and falls under the genre of romance?",Top Gun
subgraphs_batch_047_textual_subgraph_0338.graphml,"Which event had both Walter M. Scott and Sidney Poitier presenting awards, and also recognized winners in the categories of Best Sound Mixing and Best Film Editing?",36th Academy Awards
subgraphs_batch_047_textual_subgraph_0355.graphml,"Which film was produced by Jerry Bruckheimer, featured music by Harold Faltermeyer, and had its release dates in the United States and on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0354.graphml,"Which film features Colm Feore as a special effects supervisor, has been released on DVD, and was nominated for the Academy Award for Best Film Editing?",Chicago
subgraphs_batch_047_textual_subgraph_0356.graphml,"What film directed by Frank Capra, featured on its official website, was released in the United States and classified as a war film?",Why We Fight
subgraphs_batch_047_textual_subgraph_0357.graphml,"Which film features art direction by Hal Pereira, music by Henry Mancini, was released in the United States, and distributed by Paramount Pictures?",Breakfast at Tiffany's
subgraphs_batch_047_textual_subgraph_0361.graphml,Which war film was shot in Super 35 format and released on DVD in the United States?,Top Gun
subgraphs_batch_047_textual_subgraph_0360.graphml,Which war film produced by Jerry Bruckheimer was released on DVD and is in the English language?,Top Gun
subgraphs_batch_047_textual_subgraph_0363.graphml,Which biographical film set in Spain and also connected to the United States was nominated for the Academy Award for Best Sound Mixing?,Lincoln
subgraphs_batch_047_textual_subgraph_0359.graphml,Which war film produced by Jerry Bruckheimer was released in the United States and nominated for the Academy Award for Best Film Editing?,Top Gun
subgraphs_batch_047_textual_subgraph_0362.graphml,"Which war film, featuring locations in Oakland, was released in the United States and also made available on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0365.graphml,What war and action film features music by Harold Faltermeyer and was released on DVD?,Top Gun
subgraphs_batch_047_textual_subgraph_0366.graphml,"Which movie combines elements of romance and action, was released in the United States, and is primarily in English?",Top Gun
subgraphs_batch_047_textual_subgraph_0358.graphml,"Which war film, featuring music by Harold Faltermeyer, was nominated for the Academy Award for Best Film Editing and is in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0364.graphml,"Which popular film is both an action and romance genre, primarily in English, and had its estimated budget in United States Dollars?",Top Gun
subgraphs_batch_047_textual_subgraph_0376.graphml,"What movie was filmed in Oakland, shot in Super 35 format, released on DVD, and primarily in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0369.graphml,"Which film was shot in Super 35 format, features Oakland as a prominent location, and was released in the United States with English dialogue?",Top Gun
subgraphs_batch_047_textual_subgraph_0371.graphml,"Which action film, shot in Super 35 format and featuring music by Harold Faltermeyer, is primarily in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0373.graphml,"Which film was produced by Jerry Bruckheimer, released by Paramount Pictures, and is available on DVD in the English language?",Top Gun
subgraphs_batch_047_textual_subgraph_0367.graphml,"What is the name of the historical fiction film that was released on DVD and also falls under the action genre, featuring dialogue primarily in Standard Mandarin?",Bodyguards and Assassins
subgraphs_batch_047_textual_subgraph_0370.graphml,"What film features music by Harold Faltermeyer, was produced by Jerry Bruckheimer, is in the English language, and was released on DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0372.graphml,"Which film, set in Russia and featuring a Special Effects Supervisor, is also classified as a Romance Film and primarily spoken in English?",Bel Ami
subgraphs_batch_047_textual_subgraph_0375.graphml,"What film was shot in Super 35 format, features music by Harold Faltermeyer, and was released in the United States on both theatrical screens and DVD?",Top Gun
subgraphs_batch_047_textual_subgraph_0379.graphml,"What film has an official webpage, features a sound mixer among its crew, is primarily in English, and has a DVD release date?",Boys Don't Cry
