file,query,answer
subgraphs_batch_060_textual_subgraph_0316.graphml,"Who is the actor born in the United States of America who has won awards for his role in the film ""Hotel Rwanda"" and is also known for his work with Ludacris?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0319.graphml,"Who is the author from Great Britain, born in the United States, who was nominated for an Academy Award for Best Writing Adapted Screenplay alongside Billy Wilder?",Raymond Chandler
subgraphs_batch_060_textual_subgraph_0318.graphml,"Which film, featuring Henry Fonda and set in the United States, won an Academy Award for Best Actor and was primarily in English?",On Golden Pond
subgraphs_batch_060_textual_subgraph_0322.graphml,"Which biographical film, shot in Super 35 format and associated with the United States, had its lead actor nominated for the Broadcast Film Critics Association Award for Best Actor?",Cinderella Man
subgraphs_batch_060_textual_subgraph_0326.graphml,"Who is the actor from Great Britain who has appeared in both ""Hotel Rwanda"" and ""Talk to Me"" and has also worked as a television producer?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0328.graphml,Who is the male film producer from Great Britain who has won awards like Vondie Curtis-Hall and received award nominations for the film Ocean's Eleven?,Don Cheadle
subgraphs_batch_060_textual_subgraph_0327.graphml,"Who is the male actor from the United States who has been nominated for a Primetime Emmy Award for Outstanding Guest Actor in a Comedy Series and appeared in the film ""Dick Tracy""?",Dick Van Dyke
subgraphs_batch_060_textual_subgraph_0330.graphml,"Which male television producer from Great Britain was nominated for an award for his role in the film ""Hotel Rwanda""?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0337.graphml,"Who is the actor and author from Surrey who starred in the film ""Shaun of the Dead""?",David Walliams
subgraphs_batch_060_textual_subgraph_0329.graphml,Which American TV drama series features Bob Odenkirk and Giancarlo Esposito in its regular cast and was nominated for a Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series?,Breaking Bad
subgraphs_batch_060_textual_subgraph_0335.graphml,Who is the male film producer from Great Britain who was married to Natalie Wood and is also associated with the celebrity Debbie Reynolds?,Robert Wagner
subgraphs_batch_060_textual_subgraph_0336.graphml,"Who is the male actor who has won awards for his role in ""Ocean's Eleven"" and has also been nominated for the BAFTA Award for Best Film?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0317.graphml,"Which actor has won awards like Chiwetel Ejiofor and Vondie Curtis-Hall, and has also been nominated for awards related to films such as Ocean's Eleven and James Brolin's projects?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0333.graphml,Who is the actor from Great Britain who was nominated for an Academy Award for Best Actress in a Supporting Role and is in a domestic partnership?,Teri Garr
subgraphs_batch_060_textual_subgraph_0334.graphml,"Who is the male film producer from Great Britain who has been nominated for awards for both ""Ocean's Eleven"" and Carl Reiner's work?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0325.graphml,"Which actor has won awards alongside Ludacris and Jennifer Esposito, and has been part of a cast that received the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, as well as being nominated for the BAFTA Award for Best Film?",Don Cheadle
subgraphs_batch_060_textual_subgraph_0344.graphml,"Which British male actor appeared in both ""In the Name of the Father"" and ""Clash of the Titans""?",Pete Postlethwaite
