file,query,answer
subgraphs_batch_086_textual_subgraph_0427.graphml,"Which film featuring Russell Crowe, produced by Image Entertainment, and categorized under Biography and Drama, has garnered significant awards?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0430.graphml,"Which film combines the genres of rockumentary and concert film, is associated with the United States, and features a makeup artist from Great Britain?",Standing in the Shadows of Motown
subgraphs_batch_086_textual_subgraph_0429.graphml,"Which film was written by Akiva Goldsman, produced by Image Entertainment, and released on DVD in the United States?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0435.graphml,"Which film, set in the United Kingdom and belonging to the drama genre, was nominated for the Academy Award for Best Writing Adapted Screenplay?",Lincoln
subgraphs_batch_086_textual_subgraph_0432.graphml,"Which film, featuring a dialogue editor and produced by Imagine Entertainment, was also released on DVD and has a biography as one of its media titles?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0431.graphml,"Which film is both a psychological thriller and a period piece, and was also nominated for the BAFTA Awards for Best Direction and Best Film?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0424.graphml,"Which film, written by Akiva Goldsman and for which Brian Grazer won awards, was released on DVD and is primarily in the English language?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0434.graphml,"Which film was released in Denmark and Iceland, and features English as its language as well as having a notable sound mixer in its crew?",Killing Them Softly
subgraphs_batch_086_textual_subgraph_0425.graphml,"Which film, featuring a Sound Re-Recording Mixer from Great Britain and winning the BAFTA Award for Best Actor in a Leading Role, is both an English-language production and classified as a romance?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0418.graphml,"Which film features music by James Horner, includes a sound re-recording mixer from Great Britain in its crew, was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, and is primarily in the English language?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0436.graphml,"Which film was released on DVD, is affiliated with the United Kingdom, and was made in both English and German languages?",The African Queen
subgraphs_batch_086_textual_subgraph_0420.graphml,"Which film was shot in New York City, produced by Miramax Films, and is both set in the United States and classified as a drama?",Mrs. Parker and the Vicious Circle
subgraphs_batch_086_textual_subgraph_0438.graphml,"Which romance film features a Sound Re-Recording Mixer from GB, a Storyboard Artist, and was released on DVD?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0437.graphml,"Which film has won awards for Akiva Goldsman and the Broadcast Film Critics Association Award for Best Supporting Actress, and was released on DVD in English?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0433.graphml,"Who is the individual that has won awards from Ron Howard and the Broadcast Film Critics Association for Best Supporting Actress, and is associated with drama titles and nominated for the Academy Award for Best Actor?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0442.graphml,"Which film was produced by Imagine Entertainment and DreamWorks, and was nominated for both the Golden Globe Award for Best Director and the Golden Globe Award for Best Original Score?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0441.graphml,"Which film was produced by Imagine Entertainment and Universal Studios, features a Sound Re-Recording Mixer from GB, and is primarily in the English language?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0439.graphml,"Which film was produced with a design by Lyle R. Wheeler, released in the United Kingdom and the United States, and also made available on DVD?",In Harm's Way
subgraphs_batch_086_textual_subgraph_0445.graphml,"Which film was shot in Princeton, featured a storyboard artist and special effects crew, and was primarily in the English language?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0450.graphml,"Which film combines the genres of suspense and supernatural, and features notable contributions from special effects and a makeup artist from Great Britain?",What Lies Beneath
subgraphs_batch_086_textual_subgraph_0444.graphml,"Which film was written by both Joseph L. Mankiewicz and Abe Burrows, and was nominated for the BAFTA Award for Best Film, with its release also available on DVD?",Guys and Dolls
subgraphs_batch_086_textual_subgraph_0451.graphml,Which film featuring Robert De Niro and related to the movie Goodfellas was nominated for the Academy Award for Best Picture and falls under the drama genre?,Awakenings
subgraphs_batch_086_textual_subgraph_0449.graphml,"Which film features a Sound Re-Recording Mixer from Great Britain, was released on DVD, had release dates in the United States, and won the Academy Award for Best Actress in a Supporting Role?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0446.graphml,"Which film won the Writers Guild of America Award for Best Adapted Screenplay, featured a Storyboard Artist and a Special Effects Supervisor among its crew, and is classified as a period piece?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0461.graphml,"Which film was released in Brazil and Denmark-GB, is available on DVD, and falls under the genre of drama?",In the Mood for Love
subgraphs_batch_086_textual_subgraph_0440.graphml,"Which film features a Sound Re-Recording Mixer from Great Britain, was written by Akiva Goldsman who won awards for it, has an estimated budget in United States Dollars, and falls under the genre of a period piece?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0452.graphml,"Which film, featuring winners like Brian Grazer and Ron Howard, was made in English and nominated for the Satellite Award for Best Adapted Screenplay?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0454.graphml,"Which film featuring Heath Ledger, known for its coming-of-age theme, was distributed on DVD and had a Special Effects Supervisor on its crew?",Lords of Dogtown
subgraphs_batch_086_textual_subgraph_0448.graphml,"Who is the individual born in the United States, affiliated with Catholicism, and has been nominated for both the Razzie Award for Worst New Star and the Academy Award for Best Picture?",Sofia Coppola
subgraphs_batch_086_textual_subgraph_0447.graphml,"Which film, featuring locations in Princeton and released on DVD, won the BAFTA Award for Best Actress in a Supporting Role and had an estimated budget in United States Dollars?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0459.graphml,"Which film features a historical theme, has music composed by Craig Armstrong, is considered a period piece, and was distributed by Universal Studios?",Elizabeth: The Golden Age
subgraphs_batch_086_textual_subgraph_0460.graphml,"Which film, featuring cinematography by Roger Deakins and awards won by Brian Grazer, was released in the United States and also made available on DVD?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0464.graphml,"Which romance film features a storyboard artist, a special effects team, and a sound mixer in its crew?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0457.graphml,"Which film, set in a historical period and featuring a biographical narrative, is primarily in Spanish and has earned Lawrence Kasdan an award?",Wyatt Earp
subgraphs_batch_086_textual_subgraph_0462.graphml,"Which film, set in a period piece and featuring Fordham University as a filming location, was nominated for the Academy Award for Best Original Music Score and released in the United States?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0455.graphml,"Which event recognized both Irene Cara and the film ""Fanny and Alexander"" with awards, and also honored winners in the categories of Best Original Music Score and Best Director?",56th Academy Awards
subgraphs_batch_086_textual_subgraph_0456.graphml,"Which film features Fordham University as a filming location, stars Jennifer Connelly who won an award for her performance, and was released on DVD, also earning its director an Academy Award for Best Director?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0443.graphml,"Who is the individual that received nominations for both the Academy Award for Best Original Screenplay for the film ""Prizzi's Honor"" and the Golden Globe Award for Best Screenplay - Motion Picture, as well as a nomination for the BAFTA Award for Best Film?",John Huston
subgraphs_batch_086_textual_subgraph_0453.graphml,"Which film has won the Golden Globe for Best Screenplay and is a period piece, while also being nominated for the Academy Award for Best Film Editing and winning the Academy Award for Best Adapted Screenplay?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0463.graphml,"Which film, set in Russia and falling under the genre of World cinema, features the work of a makeup artist from Great Britain and has a nominee for the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role?",The Last Station
subgraphs_batch_086_textual_subgraph_0458.graphml,"Which film has won the Writers Guild of America Award for Best Adapted Screenplay and the Golden Globe Award for Best Director - Motion Picture, and features Brian Grazer as a recipient of its awards and Sound Re-Recording Mixer-GB in its crew?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0470.graphml,"Which film is both a psychological thriller and a period piece, is in English, and has won the Academy Award for Best Actress in a Supporting Role?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0466.graphml,"Which television drama, featuring Van Johnson as a regular cast member and released in the United States, is associated with these details?","Rich Man, Poor Man"
subgraphs_batch_086_textual_subgraph_0465.graphml,"Who is the actor born in the United States who has appeared in the films ""The Descendants"" and ""In the Name of the King: A Dungeon Siege Tale"" and was nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture?",Matthew Lillard
subgraphs_batch_086_textual_subgraph_0472.graphml,"Which film was born in France, belongs to the genres of World cinema and Drama, and is primarily in the English language?","Paris, je t'aime"
subgraphs_batch_086_textual_subgraph_0468.graphml,"Which film features a dialogue editor, was partially filmed in Princeton, and has a nominee for the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role, as well as a notable sound mixer on its crew?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0471.graphml,"Which film, featuring locations in Princeton and primarily in English, won a BAFTA Award for Best Actress in a Supporting Role and had a Special Effects Supervisor on its crew?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0467.graphml,Which film produced by DreamWorks falls under the genre of a period piece and has been recognized with both a Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role and an Academy Award nomination for Best Actor?,A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0474.graphml,"Which American TV show, known for its blend of medical fiction and drama, has been nominated for awards similar to those received by The West Wing?",ER
subgraphs_batch_086_textual_subgraph_0473.graphml,"Which film was produced by Fox Searchlight Pictures, falls under the genre of teen film, and had notable contributions from a makeup artist and a sound mixer in its crew?",Bend It Like Beckham
subgraphs_batch_086_textual_subgraph_0476.graphml,"Which film was produced by Silver Pictures, featured a makeup artist from Great Britain, and had significant contributions from visual effects specialists, and was also released on DVD?",Speed Racer
subgraphs_batch_086_textual_subgraph_0478.graphml,"Which film was released in Spain and at the Cannes Film Festival, and also had notable contributions from a special effects team and a makeup artist from Great Britain?",Lawless
subgraphs_batch_086_textual_subgraph_0479.graphml,"Which film was produced by Imagine Entertainment, won an award for Ron Howard, is set in the United States, and falls under the genre of romance?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0475.graphml,"Which film is connected to the United Kingdom, has release dates in Greece and the United States, and features a makeup artist from Great Britain in its crew?",Tyrannosaur
subgraphs_batch_086_textual_subgraph_0477.graphml,"Which film was released in Taiwan, the Republic of Macedonia, and the United States, and also had a Special Effects Supervisor on its crew?",The Butterfly Effect
subgraphs_batch_086_textual_subgraph_0480.graphml,"Which film, featuring cinematography by Roger Deakins and for which Akiva Goldsman won awards, was released on DVD and had its release dates in the United States?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0469.graphml,"Which film has an estimated budget in United States Dollars, won the Academy Award for Best Actress in a Supporting Role, features a Makeup Artist from Great Britain, and was released in the United States of America?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0482.graphml,"What film, featuring both a Visual Effects Supervisor and a Sound Mixer in its crew, is produced by Universal Studios and falls under the Thriller genre?",Brotherhood of the Wolf
subgraphs_batch_086_textual_subgraph_0488.graphml,"Which English-language drama TV series, known for its film noir style, has won a Peabody Award?",The Singing Detective
subgraphs_batch_086_textual_subgraph_0486.graphml,"Which film was written by Akiva Goldsman, won awards for Brian Grazer, features the English language, and received award nominations for Christopher Plummer?",A Beautiful Mind
subgraphs_batch_086_textual_subgraph_0492.graphml,Which action film featuring dubbing performances by Scott McNeil was released in the United States and primarily spoken in English?,Fullmetal Alchemist the Movie: Conqueror of Shamballa
