file,query,answer
subgraphs_batch_015_textual_subgraph_0061.graphml,"Which film was distributed in the United Kingdom, Russia, and the United States, and also had a release date on DVD?",Inside Deep Throat
subgraphs_batch_015_textual_subgraph_0056.graphml,"Which film was primarily shot in Russian and English, received a nomination for the For Your Eyes Only award, and had an estimated budget denominated in United States Dollars?",The Living Daylights
subgraphs_batch_015_textual_subgraph_0071.graphml,"Which film is both an action thriller and a drama, and was released in the United States?",Jonah Hex
subgraphs_batch_015_textual_subgraph_0063.graphml,"Which film features cinematography by John Seale, won awards for Gabriel Yared, is in the English language, and falls under the drama genre?",City of Angels
subgraphs_batch_015_textual_subgraph_0052.graphml,"What film was executive produced by Don Cheadle, won an award by Cedric the Entertainer, falls under the drama genre, and had a makeup artist known as Makeup Artist-GB on its crew?",Talk to Me
subgraphs_batch_015_textual_subgraph_0066.graphml,"Which film has won a Golden Globe Award for Best Foreign Language Film and features music by Ennio Morricone, was released on DVD, and is primarily in the English language?",Cinema Paradiso
subgraphs_batch_015_textual_subgraph_0069.graphml,Which film was released in both Israel and Finland and is distributed by Warner Bros. Entertainment on DVD?,Final Destination 5
subgraphs_batch_015_textual_subgraph_0076.graphml,"Which film was released in Germany, the Czech Republic, and the United States, and is primarily in the English language?",The Bourne Legacy
subgraphs_batch_015_textual_subgraph_0067.graphml,"What film features a Sound Mixer as part of its crew, falls under the genres of Comedy-GB and Drama, and was released on DVD?",In Bruges
subgraphs_batch_015_textual_subgraph_0079.graphml,"Which horror film, featuring a special effects supervisor and released in the United States with English dialogue, are we referring to?",Attack the Block
subgraphs_batch_015_textual_subgraph_0070.graphml,"Which film features a Technical Director and was shot in Vancouver, also involving a Makeup Artist from Great Britain and released on DVD?",The Imaginarium of Dr. Parnassus
subgraphs_batch_015_textual_subgraph_0078.graphml,"Which romance film features music by Gabriel Yared, was released in the United States, and includes notable special effects in its crew?",City of Angels
subgraphs_batch_015_textual_subgraph_0075.graphml,"What is the name of the period piece film featuring music by Edward Shearmur, which is set in the United States and primarily spoken in English?",The Wings of the Dove
subgraphs_batch_015_textual_subgraph_0068.graphml,"Which film featuring Nicolas Cage, known for its use of special effects and English dialogue, falls under the genre of a remake and has garnered notable awards?",City of Angels
subgraphs_batch_015_textual_subgraph_0073.graphml,"Which film was released in Vienna, won the Cannes Best Actress Award, is categorized as a drama, and is primarily in the English language?",Melancholia
subgraphs_batch_015_textual_subgraph_0077.graphml,Which film featuring Ellen Page as an award-winning actress falls under both the teen film and drama genres and includes a Makeup Artist-GB in its crew?,Juno
subgraphs_batch_015_textual_subgraph_0083.graphml,"What film has release dates in New Zealand and Germany, and is also associated with a DVD release and a British makeup artist?",21 Jump Street
subgraphs_batch_015_textual_subgraph_0074.graphml,"Which film, featuring Richard Attenborough and with production design by Stuart Craig, is a medical drama and was made in the English language?",Shadowlands
subgraphs_batch_015_textual_subgraph_0082.graphml,"Which film was released in Argentina and the United States, and featured a makeup artist from Great Britain, while being primarily in Mandarin Chinese?",Chungking Express
subgraphs_batch_015_textual_subgraph_0080.graphml,"Which film has won both the Razzie Award for Worst Picture and the Razzie Award for Worst Prequel, Remake, Rip-off or Sequel, and is also an English-language drama?",I Know Who Killed Me
subgraphs_batch_015_textual_subgraph_0087.graphml,"Which film was produced by Warner Bros. Entertainment, is set in France, and combines elements of both Adventure and Drama genres?",Centurion
subgraphs_batch_015_textual_subgraph_0090.graphml,"What film, released in the United States and featuring English dialogue, won awards attributed to Gabriel Yared?",City of Angels
subgraphs_batch_015_textual_subgraph_0081.graphml,"Which film was featured at the 2012 Berlin International Film Festival, written by Robert Benton, and falls under the Drama genre, with its release also available on DVD?",Kramer vs. Kramer
subgraphs_batch_015_textual_subgraph_0093.graphml,"Which animated film, also classified as anime, is distributed on DVD and has a significant connection to the United States?",The Animatrix
subgraphs_batch_015_textual_subgraph_0085.graphml,"Which film features Kevin O'Connell and Ken Ralston among its crew, includes a Makeup Artist-GB, and was released on DVD?",Men in Black II
subgraphs_batch_015_textual_subgraph_0072.graphml,"Which film was shot in Super 35 format, features music by Lisa Gerrard, includes a makeup artist from Great Britain in its crew, and is associated with the United States of America?",Ali
subgraphs_batch_015_textual_subgraph_0091.graphml,"Which film was released in both Belgium and Venezuela, features a makeup artist from Great Britain, and falls under the genre of drama?",The Iron Lady
subgraphs_batch_015_textual_subgraph_0086.graphml,"Which film features Gary Goetzman as the producer, has a Visual Effects Supervisor among its crew, is primarily in the English language, and falls under the genre of drama?",Larry Crowne
subgraphs_batch_015_textual_subgraph_0098.graphml,"Which film combines the genres of romantic fantasy and drama, features music by Gabriel Yared, and was released in the United States?",City of Angels
subgraphs_batch_015_textual_subgraph_0099.graphml,"What film features music by Gabriel Yared, is a remake in the drama genre, and was released in the United States?",City of Angels
subgraphs_batch_015_textual_subgraph_0088.graphml,"Which film was released at the 2012 Donostia-San Sebastián International Film Festival, belongs to the music genre, is in English, and also came out on DVD?",The Blues Brothers
subgraphs_batch_015_textual_subgraph_0096.graphml,"Which film was released in Canada and Sweden, and is also associated with the English language and the United States of America?",Ferris Bueller's Day Off
subgraphs_batch_015_textual_subgraph_0089.graphml,"What film has been honored with awards won by Alfred Newman, features a screenplay by Ernest Lehman, includes work by a makeup artist from Great Britain, and has a release date associated with a DVD version?",The King and I
subgraphs_batch_015_textual_subgraph_0104.graphml,"What science fiction film was released in China and on DVD, and is also available in the English language?",Looper
subgraphs_batch_015_textual_subgraph_0092.graphml,"What film features music by Harold Arlen, is distributed by Warner Bros. Entertainment, and falls under both the black-and-white and drama genres?",The Wizard of Oz
subgraphs_batch_015_textual_subgraph_0097.graphml,"Which film features music by Gabriel Yared, cinematography by John Seale, and includes Makeup Artist-GB in its crew, with its release date available on DVD?",City of Angels
subgraphs_batch_015_textual_subgraph_0105.graphml,"What film combines the genres of romantic fantasy and drama, and was released on DVD in the United States?",City of Angels
subgraphs_batch_015_textual_subgraph_0094.graphml,"Which film was executive produced by George Lucas, won the MTV Movie Award for Best Villain, is related to the United States of America, and had a makeup artist known as Makeup Artist-GB on its crew?",Star Wars Episode III: Revenge of the Sith
subgraphs_batch_015_textual_subgraph_0101.graphml,"Which film was executive produced by Arnon Milchan, is a remake, and was released in the United States with dialogue primarily in English?",City of Angels
subgraphs_batch_015_textual_subgraph_0095.graphml,"Which film has received award nominations for both ""A View to a Kill"" and ""The Living Daylights,"" is primarily in the English language, and had its estimated budget in United States Dollars?",Moonraker
subgraphs_batch_015_textual_subgraph_0103.graphml,"Which film has a release date in both Chile and Israel, features a makeup artist from Great Britain, and is associated with the United States of America?",Hugo
subgraphs_batch_015_textual_subgraph_0102.graphml,"Which film, set in the United States and distributed by Warner Bros. Entertainment, features music by Gabriel Yared and is primarily in the English language?",City of Angels
subgraphs_batch_015_textual_subgraph_0106.graphml,"Which film, known for its primary colors in award nominations and blending crime fiction with drama, is primarily in the English language?",A Simple Plan
subgraphs_batch_015_textual_subgraph_0084.graphml,"Which TV series features Steve Earle and Chris Bauer as regular cast members, is categorized under the drama genre, and is primarily in the English language?",The Wire
subgraphs_batch_015_textual_subgraph_0100.graphml,"What film features music by Gabriel Yared, is a remake in its genre, was released on DVD, and is primarily in the English language?",City of Angels
subgraphs_batch_015_textual_subgraph_0108.graphml,"Which film, produced by Working Title Films and shot in Super 35 format, falls under both the romance and drama genres?",Love Actually
subgraphs_batch_015_textual_subgraph_0110.graphml,"What film was executive produced by Arnon Milchan, is a remake, was released in the United States, and is in the English language?",City of Angels
subgraphs_batch_015_textual_subgraph_0107.graphml,"Who is the American artist known for her nominations at the MTV Video Music Awards for Best Female Video and Best Choreography, and who primarily uses the English language in her work?",Donna Summer
subgraphs_batch_015_textual_subgraph_0109.graphml,"Which film features a story by Philip K. Dick, was released in Argentina, includes a makeup artist from Great Britain, and is associated with the United States of America?",Total Recall
subgraphs_batch_015_textual_subgraph_0111.graphml,"Which film featuring a BAFTA Award-winning performance for Best Actress in a Supporting Role tells a slice of life story, is in English, and had its budget estimated in United States Dollars?",The Last Picture Show
subgraphs_batch_015_textual_subgraph_0112.graphml,"What film, released on DVD and featuring English dialogue, falls under the drama genre and has its score composer, Gabriel Yared, win awards for his work?",City of Angels
subgraphs_batch_015_textual_subgraph_0114.graphml,"Which film was remade, released on DVD, and is affiliated with the English language and the United States of America?",City of Angels
subgraphs_batch_015_textual_subgraph_0117.graphml,"What romantic fantasy film features music by Gabriel Yared, is in the English language, and includes drama in its title?",City of Angels
subgraphs_batch_015_textual_subgraph_0115.graphml,"Which film, featuring cinematography by John Seale, is set in the United States, falls under the genre of romance, and has a release date associated with its DVD version?",City of Angels
subgraphs_batch_015_textual_subgraph_0118.graphml,"Which film, known for its dramatic narrative and set in a historical period, was adapted from a story and is closely associated with the United States?",Legends of the Fall
subgraphs_batch_015_textual_subgraph_0129.graphml,"Which film was written by Michael Mann, features Miami as a prominent location, involved special effects crew, and was released on DVD?",Public Enemies
subgraphs_batch_015_textual_subgraph_0121.graphml,"Which film, known for its blend of romance and drama, was released in the United States and features music by Gabriel Yared, who won awards for his work on it?",City of Angels
subgraphs_batch_015_textual_subgraph_0116.graphml,"Which film was nominated for awards, distributed through streaming media, had a makeup artist from Great Britain on its crew, and was released in the United States?",Anchorman: The Legend of Ron Burgundy
subgraphs_batch_015_textual_subgraph_0132.graphml,"Which film was released in Chile, South Africa, and the United States, and was primarily in the English language?",Men in Black 3
subgraphs_batch_015_textual_subgraph_0119.graphml,"Which film, released in Hungary and featuring a makeup artist from Great Britain, won the Academy Award for Best Actor and is titled a drama?",My Left Foot
