file,query,answer
subgraphs_batch_003_textual_subgraph_0011.graphml,"What genre connects the films ""127 Hours"" and ""The Savages"" with movies like ""The Lord of the Rings: The Fellowship of the Ring"" and ""Iron Sky""?",Drama
subgraphs_batch_003_textual_subgraph_0006.graphml,"What is the common genre that connects the films ""Secretariat"" and ""Six Degrees of Separation,"" and is also associated with ""Sexy Beast"" and ""Another Year""?",Drama
subgraphs_batch_003_textual_subgraph_0014.graphml,"Which event has honored both Rachel Griffiths and David Wenham, and also recognized the TV shows Six Feet Under and Monk?",10th Screen Actors Guild Awards
subgraphs_batch_003_textual_subgraph_0013.graphml,"What genre connects movies like ""The Savages"" and ""Million Dollar Baby"" with films such as ""Sherlock Holmes: A Game of Shadows"" and ""The Invasion""?",Drama
subgraphs_batch_002_textual_subgraph_0993.graphml,"Who is the American actor who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Drama Series and has appeared in the films ""The Late Shift"" and ""Once Upon a Time in America""?",Treat Williams
subgraphs_batch_003_textual_subgraph_0009.graphml,"What genre connects the movies ""Forrest Gump"" and ""Million Dollar Baby"" and is also associated with the TV show ""Chicago Hope"" and the film ""Yentl""?",Drama
subgraphs_batch_003_textual_subgraph_0015.graphml,"Which actor has been nominated for awards for their role in ""The Lord of the Rings: The Fellowship of the Ring"" and has won awards for their performance in a film, while also being part of the cast of ""National Treasure""?",Sean Bean
subgraphs_batch_003_textual_subgraph_0008.graphml,"What genre connects the films ""Six Degrees of Separation"" and ""A Dangerous Method"" with classics like ""They Shoot Horses, Don't They?"" and ""Coming Home""?",Drama
subgraphs_batch_003_textual_subgraph_0010.graphml,"Which award has been won by both Maureen Stapleton and Kirstie Alley, and has also seen nominations for the works ""Game Change"" and ""Angels in America""?",Primetime Emmy Award for Outstanding Lead Actress - Miniseries or a Movie
subgraphs_batch_003_textual_subgraph_0018.graphml,"What genre connects films like ""Six Degrees of Separation"" and ""Million Dollar Baby"" with classics such as ""Love Actually"" and ""Shakespeare in Love""?",Drama
subgraphs_batch_003_textual_subgraph_0019.graphml,"What genre connects films like ""Hamlet"" and ""The Gathering Storm-GB"" and also features media titles such as ""The Pacific"" and ""Valkyrie""?",Drama
subgraphs_batch_003_textual_subgraph_0016.graphml,"Who is the director that has been nominated for both the Academy Award for Best Director and the BAFTA Award for Best Direction, and is also associated with the films ""Mao's Last Dancer"" and ""Driving Miss Daisy""?",Bruce Beresford
subgraphs_batch_003_textual_subgraph_0017.graphml,"Which actor has been nominated for awards alongside Josh Charles, is a celebrity like Carson Daly, regularly appeared on the TV show Law & Order: Criminal Intent, and starred in the film Cast Away?",Chris Noth
subgraphs_batch_003_textual_subgraph_0022.graphml,"Which genre connects the films ""Young Adam,"" ""Erin Brockovich,"" and ""Get Low,"" and is also associated with the movie ""Carrie""?",Drama
