file,query,answer
subgraphs_batch_072_textual_subgraph_0336.graphml,"Who is the actress born in the United Kingdom who starred in the film ""Bolero"" and is known for her marriage as well as her dubbing performances in the English language?",Olivia d'Abo
subgraphs_batch_072_textual_subgraph_0341.graphml,"Which film, featuring locations in Sydney and primarily in English, has an estimated budget in United States Dollars and shares awards won with Star Wars Episode IV: A New Hope?",Star Wars Episode I: The Phantom Menace
subgraphs_batch_072_textual_subgraph_0338.graphml,"Who is the male artist known for his contributions to the track ""Celesta"" and considered a peer of Miles Davis, who also has a notable marriage in his personal life?",Thelonious Monk
subgraphs_batch_072_textual_subgraph_0347.graphml,Who is the male actor from the United States who is married and known for his work in British productions?,Patrick Warburton
subgraphs_batch_072_textual_subgraph_0342.graphml,"Who is the male comedian known for his role in the film ""Requiem for a Dream"" and has also provided dubbing performances in English?",Keith David
subgraphs_batch_072_textual_subgraph_0344.graphml,Who is the male artist that has been nominated for the Grammy Award for Best Country Collaboration with Vocals and is in a domestic partnership with Trisha Yearwood?,Keith Urban
subgraphs_batch_072_textual_subgraph_0345.graphml,"Who is the male composer who has been nominated for both The Hours and the Golden Globe Award for Best Original Score, and primarily works in the English language?",Philip Glass
subgraphs_batch_072_textual_subgraph_0346.graphml,Who is the male artist from Great Britain who has been a regular on American Idol and speaks English?,Keith Urban
subgraphs_batch_072_textual_subgraph_0349.graphml,"Which male actor, known for his roles in ""The Man with the Golden Gun"" and ""Frankenweenie,"" is also associated with an official website?",Christopher Lee
subgraphs_batch_072_textual_subgraph_0360.graphml,Who is the male screenwriter who practices vegetarianism and is fluent in the English language?,Dan Castellaneta
subgraphs_batch_072_textual_subgraph_0348.graphml,"Who is the male actor born in The Bronx, known for his role in the film ""Please Give"" and fluent in English?",Kevin Corrigan
subgraphs_batch_072_textual_subgraph_0362.graphml,Who is the male singer from New Zealand who has appeared regularly on American Idol and is married?,Keith Urban
subgraphs_batch_072_textual_subgraph_0352.graphml,"Who is the country singer who has a domestic partnership, has been nominated for the Grammy Award for Best Male Country Vocal Performance, and has an official website in English?",Keith Urban
subgraphs_batch_072_textual_subgraph_0358.graphml,Who is the celebrity that is married to Hugh Jackman and has been nominated for the Grammy Award for Best Male Country Vocal Performance?,Keith Urban
subgraphs_batch_072_textual_subgraph_0350.graphml,Who is the male guitarist from Great Britain who has also been recognized at the 50th Annual Grammy Awards in the United States and is known for his work as a musician?,Keith Urban
subgraphs_batch_072_textual_subgraph_0351.graphml,"What prestigious honor has been awarded to Peter Bogdanovich and is also associated with winners from the 38th, 50th, and 52nd Annual Grammy Awards?",Grammy Award for Best Music Film
subgraphs_batch_072_textual_subgraph_0359.graphml,"Who is the person that is connected to both Gina Gershon and Sam Simon, speaks English, and is in a domestic partnership?",Jennifer Tilly
