file,query,answer
subgraphs_batch_058_textual_subgraph_0320.graphml,"Which film has won awards for both ""Rocky IV"" and ""Lock Up"" and is also associated with a DVD release date and falls under the genre of drama?",Rocky V
subgraphs_batch_058_textual_subgraph_0313.graphml,"Which film, produced by Irwin Winkler and belonging to the drama genre, has won awards for its sequel Rocky IV and is associated with the United States of America?",Rocky V
subgraphs_batch_058_textual_subgraph_0322.graphml,"Which film, connected to both the United Kingdom and the United States, has won the MTV Movie Award for Best Villain and was released on DVD?",Sweeney Todd: The Demon Barber of Fleet Street
subgraphs_batch_058_textual_subgraph_0308.graphml,"Which film has won an Oscar, is associated with the movie ""An Alan Smithee Film: Burn Hollywood Burn,"" and was released on DVD in the United States of America?",Rocky V
subgraphs_batch_058_textual_subgraph_0315.graphml,"Which film, set in the United States and released on DVD, has won both the Crazy, Stupid, Love. award and the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role?",The Help
subgraphs_batch_058_textual_subgraph_0317.graphml,Which actor has won both the Academy Award for Best Actor and the BAFTA Award for Best Actor in a Leading Role for their performance in a drama film that is associated with the United States of America?,One Flew Over the Cuckoo's Nest
subgraphs_batch_058_textual_subgraph_0326.graphml,"What film has won awards for its fourth installment, features music composed by Bill Conti, was released on DVD, and is classified as an action film?",Rocky V
subgraphs_batch_058_textual_subgraph_0323.graphml,"Which film, produced by Metro-Goldwyn-Mayer and related to the United States, has won the BAFTA Award for Best Film and had an estimated budget in United States Dollars?",Ben-Hur
subgraphs_batch_058_textual_subgraph_0325.graphml,"Which film, produced by Irwin Winkler and set in the United States, won an award for Rocky IV and was nominated for the Razzie Award for Worst Original Song?",Rocky V
subgraphs_batch_058_textual_subgraph_0327.graphml,"Which film features locations from Philadelphia, was directed by John G. Avildsen, stars Sylvester Stallone, and received award nominations for Rocky IV?",Rocky V
subgraphs_batch_058_textual_subgraph_0331.graphml,"Which action film, distributed by Metro-Goldwyn-Mayer and released on DVD, has won the Lock Up award?",Rocky V
subgraphs_batch_058_textual_subgraph_0330.graphml,"Which film combines the genres of indie, comedy, and drama, and was released on DVD?",The Singing Detective
subgraphs_batch_058_textual_subgraph_0329.graphml,"Which film was produced by Irwin Winkler, won awards including Lock Up, falls under the genre of Drama, and is related to the United States of America?",Rocky V
subgraphs_batch_058_textual_subgraph_0328.graphml,"Which film, directed in the United States and falling under the drama genre, has the distinction of winning both the Goya Award for Best Director and the Goya Award for Best Film?",The Sea Inside
subgraphs_batch_058_textual_subgraph_0333.graphml,"Which film, known for its dramatic genre and released on DVD, features music by Bill Conti and has won awards during the Daylight ceremony?",Rocky V
subgraphs_batch_058_textual_subgraph_0324.graphml,"Which actress, known for her roles in films like ""Rocky IV"" and ""Lock Up,"" has won awards for her performances and has also been nominated for the Razzie Award for Worst Actress, all while being closely associated with the United States of America?",Rocky V
subgraphs_batch_058_textual_subgraph_0334.graphml,"Which action film has won the Lock Up award and was nominated for the Razzie Award for Worst Supporting Actor, also being released on DVD?",Rocky V
subgraphs_batch_058_textual_subgraph_0337.graphml,"Which horror film was released in Austria and is also associated with the United States, with its release date coinciding with the DVD format?",Resident Evil
subgraphs_batch_058_textual_subgraph_0338.graphml,"Which film was produced by Michael Bay, featured visual effects specialists, is set in the United States, and falls under the genre of drama?",Pearl Harbor
subgraphs_batch_058_textual_subgraph_0339.graphml,"Which film, associated with the United Kingdom, falls under both the Adventure and Drama genres and was nominated for the Razzie Award for Worst Screenplay?",Christopher Columbus: The Discovery
subgraphs_batch_058_textual_subgraph_0336.graphml,"Which film, produced by Pandro S. Berman and featuring dialogue in French, falls under the genre of drama and is associated with the United States of America?",The Prize
subgraphs_batch_058_textual_subgraph_0335.graphml,"Which film features Roger Savage and Michael Semanick in its crew, is classified as a drama, and is associated with the United States of America?",Romeo + Juliet
subgraphs_batch_058_textual_subgraph_0340.graphml,"What film was shot in 35 mm format, received an award nomination for Lost in Translation, and was released in the United States and on DVD?",Girl with a Pearl Earring
