file,query,answer
subgraphs_batch_050_textual_subgraph_0315.graphml,"Which film was released in Japan and Denmark-GB, produced by Columbia Pictures, and primarily spoken in English?",The Caine Mutiny
subgraphs_batch_050_textual_subgraph_0309.graphml,"Which film was produced by Columbia Pictures, features music by James Horner, includes work by a makeup artist from Great Britain, and has a DVD release date?",The Dresser
subgraphs_batch_050_textual_subgraph_0303.graphml,"What film is both a period piece and an LGBT-themed movie, released on DVD and primarily in the English language?",The Dresser
subgraphs_batch_050_textual_subgraph_0308.graphml,"Which period piece film, set in the United Kingdom and featuring English dialogue, was distributed by Columbia Pictures?",The Dresser
subgraphs_batch_050_textual_subgraph_0314.graphml,"What English language period film, also related to drama and released on DVD, are we referring to?",The Dresser
subgraphs_batch_050_textual_subgraph_0312.graphml,"Which biographical film set in San Francisco was also recognized for its outstanding makeup and hair with a BAFTA nomination, and is considered a notable period piece?",Milk
subgraphs_batch_050_textual_subgraph_0313.graphml,"Which film, known for its period piece narrative and involving a sound mixer in its crew, has connections to both France and the United Kingdom?","Good Night, and Good Luck"
subgraphs_batch_050_textual_subgraph_0305.graphml,"Which film, known for its biographical genre and produced by Metro-Goldwyn-Mayer, was nominated for an Academy Award for Best Writing Adapted Screenplay and is in the English language?",The Pride of the Yankees
subgraphs_batch_050_textual_subgraph_0311.graphml,"Which film was produced by Columbia Pictures, has a story by Ronald Harwood, is in the English language, and was nominated for the BAFTA Award for Best Direction?",The Dresser
subgraphs_batch_050_textual_subgraph_0321.graphml,Which English-language period piece film was nominated for the Golden Globe Award for Best Director and released on DVD?,The Dresser
subgraphs_batch_050_textual_subgraph_0310.graphml,"What is the name of the film that features both black-and-white and action genres, was worked on by a makeup artist from Great Britain, and is primarily in the English language?",Sin City
subgraphs_batch_050_textual_subgraph_0319.graphml,"Which film combines the genres of Science Fiction and Drama, has its story crafted by Michael Piller, and features the work of a Makeup Artist-GB in its crew?",Star Trek: Insurrection
subgraphs_batch_050_textual_subgraph_0317.graphml,"Which film, featuring stunning visual effects and produced by DreamWorks, was released on DVD and primarily spoken in English?",The Prince of Egypt
subgraphs_batch_050_textual_subgraph_0318.graphml,"Which film set in the United Kingdom, belonging to the period piece genre, was released on DVD and had its director nominated for the Academy Award for Best Director?",The Dresser
subgraphs_batch_050_textual_subgraph_0320.graphml,"Which film features a story by Ronald Harwood, falls under the genres of period piece and LGBT, and includes a Makeup Artist-GB in its crew?",The Dresser
subgraphs_batch_050_textual_subgraph_0316.graphml,"Which film, produced by Columbia Pictures and belonging to the LGBT genre, was nominated for both the BAFTA Award for Best Direction and the Academy Award for Best Writing Adapted Screenplay?",The Dresser
subgraphs_batch_050_textual_subgraph_0327.graphml,"What indie film from Poland, also classified as a drama and released on DVD, are we referring to?",Red Road
subgraphs_batch_050_textual_subgraph_0322.graphml,"Which film, written by David Lynch and celebrated with the New York Film Critics Circle Award for Best Film, is also recognized for its dramatic storytelling and features the work of a notable Makeup Artist-GB?",Mulholland Drive
subgraphs_batch_050_textual_subgraph_0329.graphml,"Which film, set in the United States and featuring a Sound Re-Recording Mixer and Makeup Artist from Great Britain, was primarily shot in English?",The World's Fastest Indian
subgraphs_batch_050_textual_subgraph_0330.graphml,"What film was released on DVD, showcased at the 1984 Berlin International Film Festival, is in the English language, and is known as a period piece?",The Dresser
subgraphs_batch_050_textual_subgraph_0328.graphml,"What film features a story by Ronald Harwood, includes a Makeup Artist-GB in its crew, and was released on DVD in the United Kingdom?",The Dresser
subgraphs_batch_050_textual_subgraph_0323.graphml,"Which film, with a story by Ronald Harwood and showcased at the 1984 Berlin International Film Festival, was nominated for the Academy Award for Best Director and is titled under the genre of Drama?",The Dresser
subgraphs_batch_050_textual_subgraph_0336.graphml,"Which film features music by Stephen Sondheim, won awards for Nathan Lane, was released on DVD, and is primarily in the English language?",The Birdcage
subgraphs_batch_050_textual_subgraph_0325.graphml,"Which film, produced by Columbia Pictures and classified as a period piece, was primarily in English and featured a notable makeup artist from Great Britain on its crew?",The Dresser
subgraphs_batch_050_textual_subgraph_0333.graphml,"Which film features music by James Horner, was produced by Columbia Pictures, is in the English language, and was released on DVD?",The Dresser
subgraphs_batch_050_textual_subgraph_0338.graphml,"What action film, directed by a Saturn Award winner, featured Makeup Artist-GB on its crew and was released on DVD?",RoboCop
subgraphs_batch_050_textual_subgraph_0335.graphml,"Which film, set in the United Kingdom and featuring music by James Horner, was nominated for a BAFTA Award for Best Adapted Screenplay and is categorized as a drama?",The Dresser
subgraphs_batch_050_textual_subgraph_0340.graphml,"Which film was produced by Columbia Pictures, features music by James Horner, was released on DVD, and has the title classified as a drama?",The Dresser
subgraphs_batch_050_textual_subgraph_0334.graphml,"Which film, set in the English language and classified as a drama, has won the New York Film Critics Circle Award for Best Actor and was made with an estimated budget in United States Dollars?",Malcolm X
subgraphs_batch_050_textual_subgraph_0337.graphml,"Which film, related to the United Kingdom and released on DVD, features a makeup artist from Great Britain and was nominated for an Academy Award for Best Writing Adapted Screenplay?",The Dresser
subgraphs_batch_050_textual_subgraph_0332.graphml,Which film combines the genres of Wuxia and period piece while being presented in both Standard Mandarin and English?,Kung Fu Hustle
subgraphs_batch_050_textual_subgraph_0339.graphml,"Which film, related to the United Kingdom and featured at the 1984 Berlin International Film Festival, was distributed by Columbia Pictures and nominated for the BAFTA Award for Best Makeup & Hair?",The Dresser
subgraphs_batch_050_textual_subgraph_0324.graphml,"Who is the individual that produced the TV show ""Thirtysomething"" and has been nominated for the Producers Guild of America Award for Best Theatrical Motion Picture, as well as for both the BAFTA Award for Best Direction and the BAFTA Award for Best Screenplay, Adapted?",Paul Haggis
subgraphs_batch_050_textual_subgraph_0344.graphml,"Which period piece film features music by James Horner, was released on DVD, and is primarily in the English language?",The Dresser
subgraphs_batch_050_textual_subgraph_0341.graphml,"Which film combines the genres of existentialism and drama, features a notable sound mixer, and is primarily in the English language?",The Thin Red Line
subgraphs_batch_050_textual_subgraph_0331.graphml,"Which film has won both the Academy Award for Best Actor and the Golden Globe Award for Best Original Score, and was also nominated for the Academy Award for Best Writing Adapted Screenplay, belonging to the drama genre?",High Noon
subgraphs_batch_050_textual_subgraph_0350.graphml,"Which period piece film, with a story by Ronald Harwood, was distributed by Columbia Pictures and released on DVD?",The Dresser
subgraphs_batch_050_textual_subgraph_0342.graphml,"Which film is a period piece featuring music by James Horner, primarily in the English language, and was released on DVD?",The Dresser
subgraphs_batch_050_textual_subgraph_0346.graphml,"Which film, featuring the English language and showcased at the 1984 Berlin International Film Festival, is also known for its DVD release and is considered a period piece?",The Dresser
subgraphs_batch_050_textual_subgraph_0326.graphml,"Which film features a story by Ronald Harwood, music by James Horner, was nominated for the Golden Globe Award for Best Screenplay - Motion Picture, and is titled under the genre of drama?",The Dresser
subgraphs_batch_050_textual_subgraph_0347.graphml,"Which film participated in the 1984 Berlin International Film Festival, was produced by Columbia Pictures, is in the English language, and had a makeup artist from Great Britain on its crew?",The Dresser
subgraphs_batch_050_textual_subgraph_0349.graphml,"Which film was produced by Columbia Pictures, set in the United Kingdom, primarily spoken in English, and featured a notable makeup artist from Great Britain in its crew?",The Dresser
subgraphs_batch_050_textual_subgraph_0348.graphml,"Which film, featuring an Art Director and falling under the genre of Crime Fiction, was released on DVD and primarily spoken in the English language?",From Hell
subgraphs_batch_050_textual_subgraph_0343.graphml,"Which film was primarily in English, had its story crafted by Ronald Harwood, and was nominated for both the Academy Award for Best Director and the Golden Globe Award for Best Screenplay?",The Dresser
subgraphs_batch_050_textual_subgraph_0345.graphml,"Which film, set in the United States and belonging to the Comedy-GB genre, was nominated for the Academy Award for Best Writing Adapted Screenplay and was primarily in the English language?",The Graduate
subgraphs_batch_050_textual_subgraph_0353.graphml,"Which film, set in the United Kingdom and released on DVD, features a makeup artist from Great Britain and is primarily in the English language?",The Dresser
subgraphs_batch_050_textual_subgraph_0359.graphml,"Which film, featuring Angela Lansbury and belonging to the film noir genre, was released on DVD and primarily spoken in English?",The Manchurian Candidate
subgraphs_batch_050_textual_subgraph_0357.graphml,"Which period piece film features music by James Horner, was distributed by Columbia Pictures, and had a makeup artist from Great Britain on its crew?",The Dresser
subgraphs_batch_050_textual_subgraph_0356.graphml,"Which film features Randy Thom and Makeup Artist-GB in its crew, is produced by Chris Columbus, and falls under the genre of drama?",Bicentennial Man
subgraphs_batch_050_textual_subgraph_0361.graphml,"Which film, set in the United Kingdom and produced by Columbia Pictures, is known for its dramatic storyline and is primarily in the English language?",The Dresser
subgraphs_batch_050_textual_subgraph_0351.graphml,"Which film, featuring a makeup artist from Great Britain and classified as a period piece, is primarily in the English language and had its director nominated for an Academy Award for Best Director?",The Dresser
subgraphs_batch_050_textual_subgraph_0362.graphml,"Which film was adapted into a movie, had a notable dialogue editor, was released on DVD, and had nominees for the Academy Award for Best Writing Adapted Screenplay?",Winter’s Bone
subgraphs_batch_050_textual_subgraph_0352.graphml,"Which film, known for its LGBT and period piece genres, was nominated for both the Golden Globe Award for Best Screenplay - Motion Picture and the Academy Award for Best Writing Adapted Screenplay?",The Dresser
subgraphs_batch_050_textual_subgraph_0370.graphml,"Which film features music by James Horner, was produced by Columbia Pictures, falls under the drama genre, and is primarily in English?",The Dresser
subgraphs_batch_050_textual_subgraph_0358.graphml,"Which film features music by James Horner, is set in the United Kingdom, primarily uses the English language, and includes a makeup artist from Great Britain in its crew?",The Dresser
subgraphs_batch_050_textual_subgraph_0355.graphml,"Which film, featuring the English language and with a story by Ronald Harwood, was nominated for the Golden Globe Award for Best Screenplay and falls under the drama genre?",The Dresser
subgraphs_batch_050_textual_subgraph_0363.graphml,"Which English-language drama film, related to the United Kingdom, was featured at the 1984 Berlin International Film Festival?",The Dresser
subgraphs_batch_050_textual_subgraph_0365.graphml,"Who is the person that produced the film ""The Social Network"" and has won both the Golden Globe Award for Best Screenplay - Motion Picture and the BAFTA Award for Best Screenplay, Adapted?",Aaron Sorkin
subgraphs_batch_050_textual_subgraph_0368.graphml,"Which film belongs to the genres of Family and Music, is also associated with Drama, and is primarily in the English language?",Pocahontas
subgraphs_batch_050_textual_subgraph_0354.graphml,"Which film was produced by Columbia Pictures, has a story by Ronald Harwood, and was nominated for both the Golden Globe Award for Best Screenplay and the BAFTA Award for Best Direction?",The Dresser
subgraphs_batch_050_textual_subgraph_0369.graphml,Which film produced by Columbia Pictures and classified as a period piece was also nominated for the Academy Award for Best Writing Adapted Screenplay and is known for its dramatic title?,The Dresser
subgraphs_batch_050_textual_subgraph_0367.graphml,"Which film was released on DVD, features music by James Horner, is in the English language, and has a significant connection to the United Kingdom?",The Dresser
subgraphs_batch_050_textual_subgraph_0375.graphml,"Which film is both a period piece and part of the LGBT genre, released on DVD and primarily in the English language?",The Dresser
subgraphs_batch_050_textual_subgraph_0374.graphml,"Which film has an official website, was released in Lithuania and the United Kingdom, and features a makeup artist from Great Britain on its crew?",Footloose
subgraphs_batch_050_textual_subgraph_0364.graphml,"Which film was executive produced by Harvey Weinstein, produced by Paramount Pictures, and featured a makeup artist from Great Britain, all while being in the English language?",The Fighter
subgraphs_batch_050_textual_subgraph_0373.graphml,"Which film, featuring the English language and with a story by Ronald Harwood, was released on DVD and had nominees for the BAFTA Award for Best Actor in a Leading Role?",The Dresser
subgraphs_batch_050_textual_subgraph_0360.graphml,"Which film, set in a period piece and with a story by Ronald Harwood, was nominated for both the Academy Award for Best Writing Adapted Screenplay and the Golden Globe Award for Best Director - Motion Picture?",The Dresser
subgraphs_batch_050_textual_subgraph_0376.graphml,"Which film, set in a historical period and made in the United Kingdom, was featured in the 1984 Berlin International Film Festival and primarily spoken in English?",The Dresser
subgraphs_batch_050_textual_subgraph_0372.graphml,"Which film has won the BAFTA Award for Best Film, is categorized as both a romance and a drama, and had its director nominated for the Academy Award for Best Director?",Sunday Bloody Sunday-GB
subgraphs_batch_050_textual_subgraph_0366.graphml,"Which film features music by James Horner, falls under the genre of a period piece, includes drama in its title, and had its director nominated for the Golden Globe Award for Best Director - Motion Picture?",The Dresser
subgraphs_batch_050_textual_subgraph_0377.graphml,"Which film features a sound editor from Great Britain, has a runtime associated with Argentina, belongs to the drama genre, and is primarily in the English language?",We Were Soldiers
subgraphs_batch_050_textual_subgraph_0380.graphml,"Who is the person that was born in Philadelphia, directed the film ""The Happening,"" and has been nominated for the Academy Award for Best Director, while also being proficient in the English language?",M. Night Shyamalan
