file,query,answer
subgraphs_batch_071_textual_subgraph_0320.graphml,"Which action film, featuring a boom operator and released on DVD, was primarily filmed in the English language?",Rango
subgraphs_batch_071_textual_subgraph_0316.graphml,"Which film features music by Jerry Goldsmith, includes a makeup artist and a sound mixer in its crew, and is associated with the United States of America?",The Haunting
subgraphs_batch_071_textual_subgraph_0315.graphml,"Which film features Hans Zimmer as its music composer, has a boom operator on its crew, is primarily in the English language, and falls under the genre of British comedy?",Rango
subgraphs_batch_071_textual_subgraph_0327.graphml,"Which animated film, made in the United States and primarily in English, has won the BAFTA Award for Best Animated Film?",Rango
subgraphs_batch_071_textual_subgraph_0328.graphml,Which TV show featuring Lauren Tom as a regular cast member is both a British comedy and originates from the United States?,King of the Hill
subgraphs_batch_071_textual_subgraph_0310.graphml,"Which film, directed by someone who won the National Board of Review Award for Best Director, is set in both the United Kingdom and the United States and belongs to the Western genre?",Dances with Wolves
subgraphs_batch_071_textual_subgraph_0323.graphml,"Which film, featuring a Western genre and contributions from a Storyboard Artist, was released on DVD and has a significant connection to the United States of America?",Rango
subgraphs_batch_071_textual_subgraph_0311.graphml,"What film features an Animation Director and a Boom Operator in its crew, is primarily in the English language, and was released on DVD?",Rango
subgraphs_batch_071_textual_subgraph_0330.graphml,"Which film features a Technical Director, a Boom Operator, and a Visual Effects Supervisor, and is also associated with the United States of America?",Rango
subgraphs_batch_071_textual_subgraph_0324.graphml,"Which film features both a Boom Operator and a Sound Mixer in its crew, and is recognized for blending the genres of Western and Action?",Rango
subgraphs_batch_071_textual_subgraph_0326.graphml,"Which film was released in Portugal, Uruguay, and the United States, and is classified under the genre Comedy-GB?",Fast Food Nation
subgraphs_batch_071_textual_subgraph_0331.graphml,"Which animated film, with its story crafted by John Logan and distributed by Paramount Pictures, is associated with the United States of America?",Rango
subgraphs_batch_071_textual_subgraph_0329.graphml,"Which adventure film features Bill Nighy and was distributed by Paramount Pictures, with a notable contribution from a technical director?",Rango
subgraphs_batch_071_textual_subgraph_0325.graphml,"Which TV show features Elizabeth Perkins and Zooey Deschanel as regular cast members and is categorized as an Adventure Film, primarily in English?",Weeds
subgraphs_batch_071_textual_subgraph_0319.graphml,"Which animated film has won the Broadcast Film Critics Association Award for Best Animated Feature, features a Boom Operator and a Visual Effects Supervisor among its crew, and is associated with the United States of America?",Rango
subgraphs_batch_071_textual_subgraph_0332.graphml,"Which musical film, executive produced by Ryan Murphy, was released on DVD and is primarily in the English language?",Glee: The 3D Concert Movie
subgraphs_batch_071_textual_subgraph_0334.graphml,Which American period piece TV movie won a Primetime Emmy Award and was later released on DVD?,Grey Gardens
subgraphs_batch_071_textual_subgraph_0333.graphml,"Which film combines the genres of action and adventure, features a storyboard artist in its crew, and is primarily in the English language?",Rango
subgraphs_batch_071_textual_subgraph_0339.graphml,Which film features both Western and Action genres and has a crew that includes a Technical Director and a Visual Effects Supervisor?,Rango
subgraphs_batch_071_textual_subgraph_0338.graphml,"Which action film, featuring a visual effects supervisor and a boom operator on its crew, was distributed by Paramount Pictures?",Rango
subgraphs_batch_071_textual_subgraph_0349.graphml,"Which animated film features dubbing performances by Mona Marshall and Lily Tomlin, and was released in the United States?",Ponyo
subgraphs_batch_071_textual_subgraph_0345.graphml,"Which film features both a Boom Operator and a Storyboard Artist in its crew, was released on DVD, and is primarily in the English language?",Rango
subgraphs_batch_071_textual_subgraph_0340.graphml,"Which film combines the genres of action and adventure, features a visual effects supervisor, and is presented in the English language?",Rango
subgraphs_batch_071_textual_subgraph_0344.graphml,"Which animated film, known for its comedic genre and featuring a sound editor and visual effects team from the UK, has won the BAFTA Award for Best Animated Film?",Happy Feet
subgraphs_batch_071_textual_subgraph_0343.graphml,"Which action film, featuring a boom operator and produced in the United States, is primarily in the English language?",Rango
subgraphs_batch_071_textual_subgraph_0342.graphml,"What English-language action film, featuring a nomination for Johnny Depp, had a boom operator as part of its crew?",Rango
subgraphs_batch_071_textual_subgraph_0336.graphml,"Which film, directed by Cecil B. DeMille and featuring music by Victor Young, is an English-language adventure that has won prestigious awards?",The Greatest Show on Earth
subgraphs_batch_071_textual_subgraph_0337.graphml,"What film, directed by Sydney Pollack who has won numerous awards, was written by Larry Gelbart, is in the English language, and is associated with the United States?",Tootsie
subgraphs_batch_071_textual_subgraph_0346.graphml,"Which film features both a Boom Operator and a Visual Effects Supervisor, is set in the United States, and is primarily in English?",Rango
subgraphs_batch_071_textual_subgraph_0335.graphml,"Which action-packed Western film, set in the United States and primarily spoken in English, might be the one we're thinking of?",Rango
subgraphs_batch_071_textual_subgraph_0356.graphml,"Which film features a storyboard artist, falls under the genres of Western and British comedy, and is distributed by Paramount Pictures?",Rango
subgraphs_batch_071_textual_subgraph_0348.graphml,"Which film has won both the National Society of Film Critics Award for Best Director and Best Actor, and was released on DVD in English?",Taxi Driver
subgraphs_batch_071_textual_subgraph_0341.graphml,"Which animated film, released on DVD and celebrated with a Broadcast Film Critics Association Award for Best Animated Feature, also had notable contributions from a Boom Operator and a Sound Mixer?",Rango
subgraphs_batch_071_textual_subgraph_0354.graphml,"Which film features a Boom Operator and has a story by John Logan, is in the English language, and was released on DVD?",Rango
subgraphs_batch_071_textual_subgraph_0347.graphml,"Which film features both a Boom Operator and a Storyboard Artist on its crew, is primarily in the English language, and was released on DVD?",Rango
subgraphs_batch_071_textual_subgraph_0351.graphml,"What film features cinematography by Robert Richardson, falls under the genres of political satire and British comedy, and was released on DVD?",Wag the Dog
subgraphs_batch_071_textual_subgraph_0352.graphml,"Which film was born in the United States, is affiliated with genres like Action, Western, and British Comedy?",Rango
subgraphs_batch_071_textual_subgraph_0359.graphml,"Which film features a Storyboard Artist and a Sound Mixer in its crew, falls under the Western genre, and was released on DVD?",Rango
subgraphs_batch_071_textual_subgraph_0357.graphml,"Which action film, featuring a boom operator and distributed by Paramount Pictures, is related to the United States of America?",Rango
subgraphs_batch_071_textual_subgraph_0353.graphml,"Which film features a storyboard artist, falls under the genre of British comedy, was released on DVD, and has a connection to the United States of America?",Rango
