file,query,answer
subgraphs_batch_036_textual_subgraph_0124.graphml,"Who is the actor that has an official webpage, was nominated for an award for his role in ""The Last King of Scotland,"" and also appeared in the films ""Wanted"" and ""Starter for 10""?",James McAvoy
subgraphs_batch_036_textual_subgraph_0127.graphml,"Which film was released on DVD, falls under the drama genre, and is associated with Anchor Bay Entertainment for distribution as well as featuring music by Howard Shore?",Dead Ringers
subgraphs_batch_036_textual_subgraph_0132.graphml,"Who is the artist that was born in Detroit, has an official website called Common's webpage, and has been nominated for the Grammy Award for Best Female R&B Vocal Performance alongside James Ingram?",Anita Baker
subgraphs_batch_036_textual_subgraph_0131.graphml,"Which teen film was executive produced by Harvey Weinstein, featured Ja Rule in its cast, and had cinematography by Mark Irwin?",Scary Movie 3
subgraphs_batch_036_textual_subgraph_0136.graphml,"Which company, known for its customer service in France, was also involved in the production of films like ""The Newton Boys"" and ""The Ice Storm""?",Canal+
subgraphs_batch_036_textual_subgraph_0133.graphml,"Who is the writer that was influenced by Thomas Mann, Franz Kafka, and Jonathan Lethem, and whose place of death was in Brookline?",Saul Bellow
subgraphs_batch_036_textual_subgraph_0134.graphml,"Which TV show features Brenda Blethyn as a regular cast member, is in the live-action genre, and has connections to Jerry Lewis for awards won and Ann-Margret for award nominations?",Law & Order: Special Victims Unit
subgraphs_batch_036_textual_subgraph_0137.graphml,Which Major League Baseball team has team stats from both the 1908 and 1985 seasons and has drafted players from Mississippi State University and Clemson University?,Chicago Cubs
subgraphs_batch_036_textual_subgraph_0135.graphml,"Which musical instrument is known for regular piano performances and track-specific saxophone appearances, and has also been featured in tracks contributed by artists such as KT Tunstall and Steven Wilson?",Tubular bell
subgraphs_batch_036_textual_subgraph_0139.graphml,"Which renowned author was influenced by Miguel de Cervantes, Friedrich Schiller, Anne Rice, and Cormac McCarthy?",Fyodor Dostoyevsky
subgraphs_batch_036_textual_subgraph_0140.graphml,"Which country, known for exporting goods to India and being closely related to Kabul, is also a member of the World Bank and has its GNI per capita measured in United States Dollars?",Afghanistan
subgraphs_batch_036_textual_subgraph_0138.graphml,"Who is the individual who was married to a spouse, became a member of the Royal Society, and has a history of employment at both Charles University in Prague and Leiden University?",Albert Einstein
subgraphs_batch_036_textual_subgraph_0142.graphml,Which country has athletes who won a gold medal at the 2008 Summer Olympics and is also a member of both the United Nations and the World Bank?,Mongolia
subgraphs_batch_036_textual_subgraph_0143.graphml,"Which entity is connected to the films ""Natural Born Killers,"" ""The Sweet Hereafter,"" ""Doubt,"" and ""Bad Education""?",Pedophilia
subgraphs_batch_036_textual_subgraph_0146.graphml,"Which company, known for its involvement in the entertainment industry and reporting its operating income in United States Dollars, has its headquarters in Las Vegas and can be found on its official website?",Caesars Entertainment Corporation
subgraphs_batch_036_textual_subgraph_0141.graphml,"Which institution is known for its research-focused education and has an official website, while also being closely associated with a prominent university that has multiple campuses?",Government College University
subgraphs_batch_036_textual_subgraph_0145.graphml,"Who is the actor who has been nominated for awards for both the film ""Melancholia"" and the TV show ""24,"" and is also known for his role in ""24: Redemption"" as well as being married?",Kiefer Sutherland
subgraphs_batch_036_textual_subgraph_0156.graphml,"Which entity was born in Haarlem, is adjacent to South Holland, and is affiliated with the Universiteit van Amsterdam?",North Holland
subgraphs_batch_036_textual_subgraph_0149.graphml,"Which film was released in the United States, features New York City as a prominent location, had an estimated budget in United States Dollars, and stars Christopher Plummer?",Malcolm X
subgraphs_batch_036_textual_subgraph_0151.graphml,Which film was released in both Argentina and Norway and is associated with Regency Enterprises as its production company and Michael Kamen for its music?,Brazil
subgraphs_batch_036_textual_subgraph_0150.graphml,"Which individual is known for their involvement in the films ""2001: A Space Odyssey"" and ""A.I. Artificial Intelligence,"" as well as being a graduate of the University of Texas at Austin and having a connection to the movie ""WarGames""?",Artificial intelligence
subgraphs_batch_036_textual_subgraph_0153.graphml,"Which field of study is pursued by students at New York University and Brown University, and is also associated with economics and the Library of Congress Classification system?",Applied mathematics
subgraphs_batch_036_textual_subgraph_0148.graphml,"Which city in Genesee County, located in the Eastern Time Zone, is known for being a former residence of Terry Crews and is associated with the United States Department of Housing and Urban Development in terms of its mortgage statistics?",Flint
subgraphs_batch_036_textual_subgraph_0152.graphml,"Which actor, known for his role in ""Star Trek IV: The Voyage Home"" and born in the United States, is also associated with Artie Lange and the film ""Mulan""?",George Takei
subgraphs_batch_036_textual_subgraph_0157.graphml,"Who is the male Italian American composer born on Long Island and known for his work on the film ""Soul Surfer""?",Marco Beltrami
subgraphs_batch_036_textual_subgraph_0159.graphml,"Which artist was born in Sydney, has their official website listed as ""Common's webpage"", and is affiliated with both EMI and Elektra Records?",AC/DC
subgraphs_batch_036_textual_subgraph_0154.graphml,"Who is the individual that contributed to tracks featuring the steel guitar, pursued a career as an actor in Great Britain, has won awards similar to Charlie Parker, and has lived in St. Louis?",Chuck Berry
subgraphs_batch_036_textual_subgraph_0162.graphml,Which film was released on DVD by Metro-Goldwyn-Mayer and features Detroit as one of its prominent locations?,RoboCop
subgraphs_batch_036_textual_subgraph_0155.graphml,"Who is the individual who has been nominated for awards related to ""Apocalypse Now,"" is married to John P. Melfi, and is also associated with Chuck Norris?",John Milius
subgraphs_batch_036_textual_subgraph_0161.graphml,"Which country shares borders with Zambia and Mozambique, has its administrative division related to Harare, and uses the United States Dollar as a measure of its GDP nominal per capita?",Zimbabwe
subgraphs_batch_036_textual_subgraph_0158.graphml,"Which actor has voiced characters in the films ""Up,"" ""Toy Story,"" and ""Monsters, Inc.,"" and has also received award nominations for the show ""Cheers""?",John Ratzenberger
subgraphs_batch_036_textual_subgraph_0164.graphml,"Which film features an illustrator from Great Britain and a visual effects supervisor, was produced by American Zoetrope, and had its estimated budget in United States Dollars?",Marie Antoinette
subgraphs_batch_036_textual_subgraph_0170.graphml,"Which film was released in Slovakia and Greece, and has an estimated budget in United States Dollars, featuring Jorja Fox?",Memento
subgraphs_batch_036_textual_subgraph_0168.graphml,"Which individual holds a leadership position at Trinity College, Dublin, Worcester College, Oxford, and King's College, Cambridge, and is also associated with business professionals at Yale University?",Provost
subgraphs_batch_036_textual_subgraph_0176.graphml,Who is the renowned writer and author from Great Britain who was buried in Austin?,James A. Michener
subgraphs_batch_036_textual_subgraph_0171.graphml,"Which individual is affiliated with Columbia Business School, Harvard College, Georgetown University Law Center, and Central Saint Martins College of Art and Design as a prominent leader?",Dean-GB
subgraphs_batch_036_textual_subgraph_0166.graphml,"Which award has recognized films such as ""The Chronicles of Narnia: The Lion, the Witch and the Wardrobe,"" ""Star Trek: First Contact,"" ""La Vie en Rose,"" and ""Titanic""?",Academy Award for Best Makeup and Hairstyling
subgraphs_batch_036_textual_subgraph_0163.graphml,"Which field of study is associated with students majoring in a subject categorized under the Library of Congress Classification, and has graduates from both the University of Iowa and Mills College?",Art
subgraphs_batch_036_textual_subgraph_0169.graphml,"Who is the individual that was a member of the Royal Society, graduated from both Princeton University and King's College, Cambridge, and has an official website dedicated to them?",Alan Turing
subgraphs_batch_036_textual_subgraph_0172.graphml,"Which field of study has students majoring in psychology, is classified under the Library of Congress system, and sees its graduates coming from institutions like Trinity University and Harvard University?",Biochemistry
subgraphs_batch_036_textual_subgraph_0173.graphml,"Which field of study is pursued by students who major in Sociology and Anthropology, and has graduates from Temple University and Amherst College?",Psychology
subgraphs_batch_036_textual_subgraph_0178.graphml,"Who is the celebrity associated with Ryan Reynolds and Matthew Bellamy, and also linked to Capitol Records through their official website?",Chris Martin
subgraphs_batch_036_textual_subgraph_0177.graphml,"Which film, set in Baton Rouge and featuring connections to the United States, has earned its lead actor the prestigious Cannes Best Actor Award?","Sex, Lies, and Videotape"
subgraphs_batch_036_textual_subgraph_0165.graphml,"Who is the individual that was nominated for an Academy Award for Best Original Screenplay for the film ""Up"" and also has connections to the award nominations for ""WALL-E"" and the executive production of ""Brave""?",Pete Docter
subgraphs_batch_036_textual_subgraph_0180.graphml,"Which entity is connected to both Michael Collins and Syriana, and also has ties to John Adams and Lagaan: Once Upon a Time in India through various media titles?",Political drama
subgraphs_batch_036_textual_subgraph_0185.graphml,"Which film was edited by Dialogue Editor, produced by Joel Silver, and distributed by both Summit Entertainment and Warner Bros. Entertainment?",The Book of Eli
subgraphs_batch_036_textual_subgraph_0174.graphml,"Which film was released in both Canada and Brazil and features Alec Baldwin, with distribution by Columbia Pictures?",To Rome with Love
subgraphs_batch_036_textual_subgraph_0182.graphml,"Who is the individual that has held positions at the College of William and Mary, the Executive Office of the President of the United States, the University of Oklahoma, and Texas A&M University?",Robert Gates
subgraphs_batch_036_textual_subgraph_0175.graphml,"Who is the artist from Philadelphia, known for their profession as an artist in the UK, who attended Temple University and has been nominated for awards alongside Marcus Miller?",Jill Scott
subgraphs_batch_036_textual_subgraph_0183.graphml,"Which film, featuring George Takei and winning a Saturn Award for Best Actor, was released in France and had an estimated budget in United States Dollars?",Star Trek II: The Wrath of Khan
subgraphs_batch_036_textual_subgraph_0184.graphml,"Which figure is connected to the films American Psycho, Halloween, Monster, and Sweeney Todd: The Demon Barber of Fleet Street?",Serial killer
subgraphs_batch_036_textual_subgraph_0186.graphml,"Which award is associated with nominees from ""Ryan's Hope,"" ""The Edge of Night,"" ""As the World Turns,"" and ""All My Children""?",Daytime Emmy Award for Outstanding Supporting Actress in a Drama Series
subgraphs_batch_036_textual_subgraph_0167.graphml,"Which actress has been nominated for both the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Miniseries or Television Movie and the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role, and is also associated with Stephen Fry and the film Corpse Bride?",Emily Watson
subgraphs_batch_036_textual_subgraph_0181.graphml,"What film shares a genre with both Pan's Labyrinth and Gone with the Wind, and is also known for its depiction of war?",War film
subgraphs_batch_036_textual_subgraph_0196.graphml,Who is the author from Great Britain who has an official website and is also affiliated with Emerson College and Beverly Hills High School?,Gina Gershon
subgraphs_batch_036_textual_subgraph_0188.graphml,"Which country shares its border with China, is known for its involvement in the Olympic sport of Taekwondo, and is a member of the United Nations?",Bhutan
subgraphs_batch_036_textual_subgraph_0194.graphml,"Who is the British film producer who has lived in Los Angeles and is connected to Kristin Davis, as well as being a graduate of Eton College?",Damian Lewis
subgraphs_batch_036_textual_subgraph_0191.graphml,"Who is the person born in the United States, nominated for awards alongside George R. R. Martin, and graduated from Princeton University?",Howard Gordon
subgraphs_batch_036_textual_subgraph_0179.graphml,"Who is the male comedian who has an official website, was influenced by Ray Romano, and graduated from Loyola University Chicago?",Bob Newhart
subgraphs_batch_036_textual_subgraph_0193.graphml,"Which film had Roger Savage as its Dialogue Editor, was featured at the 2011 Berlin International Film Festival, and had its estimated budget in United States Dollars?",Shine
subgraphs_batch_036_textual_subgraph_0187.graphml,"Who is the person who practices Catholicism, appeared in the film ""My Big Fat Greek Wedding,"" is associated with Las Vegas, and was a member of the music group 'N Sync?",Joey Fatone
subgraphs_batch_036_textual_subgraph_0190.graphml,"Who is the person that has been nominated for awards like Rob Zombie, lived in Phoenix and Detroit, and has an official website?",Alice Cooper
subgraphs_batch_036_textual_subgraph_0189.graphml,"What film was released in Sweden, produced by Ken Russell, and features personal appearances by Pete Townshend and Roger Daltrey in its cast?",Tommy
subgraphs_batch_036_textual_subgraph_0195.graphml,"Which event has honored Ruth Prawer Jhabvala, Dianne Wiest, Michael Caine, and Herbie Hancock with prestigious awards?",59th Academy Awards
subgraphs_batch_036_textual_subgraph_0199.graphml,"Which national football team has both a goalkeeper and a defender on its current roster, is associated with UEFA, and includes players from Liverpool F.C. in its World Cup squad?",Denmark national football team
subgraphs_batch_036_textual_subgraph_0198.graphml,"Who is the person that speaks English, has been involved in a film about searching for someone, and has connections to both Nebraska and Manhattan?",Debra Winger
subgraphs_batch_036_textual_subgraph_0203.graphml,Which film was released in Norway and Spain and also featured at both the 2011 Sundance Film Festival and the 2011 Berlin International Film Festival?,The Guard
subgraphs_batch_036_textual_subgraph_0205.graphml,"Which event has recognized both Vincent Kartheiser and Dev Patel, and also celebrated achievements in the TV show 30 Rock and honored Anil Kapoor?",15th Screen Actors Guild Awards
subgraphs_batch_036_textual_subgraph_0200.graphml,"Which cult thriller film, featuring Jessica Biel and with an estimated budget in United States Dollars, remains a hidden gem in the genre?",The Texas Chainsaw Massacre
subgraphs_batch_036_textual_subgraph_0209.graphml,"Which event has honored both Robert Benton and Dennis Muren, and also presented awards to Stevie Wonder and Prince?",57th Academy Awards
subgraphs_batch_036_textual_subgraph_0204.graphml,"Which actor has been nominated for awards for both ""Sin City"" and ""Bob Balaban,"" and is also known for his role in the film ""Closer"" alongside Casey Affleck?",Clive Owen
subgraphs_batch_036_textual_subgraph_0207.graphml,"What genre connects Laura, The Silence of the Lambs, Don't Say a Word, and I Know Who Killed Me?",Psychological thriller
subgraphs_batch_036_textual_subgraph_0202.graphml,"Which film features Dean Cundey as its cinematographer and has a Special Effects Supervisor, while being produced by both Relativity Media and Universal Studios?",The Holiday
subgraphs_batch_036_textual_subgraph_0206.graphml,"What film, featuring the steampunk genre and English language, was distributed by DreamWorks and produced by The Weinstein Company?",The Brothers Grimm
subgraphs_batch_036_textual_subgraph_0197.graphml,"Which actor has starred in both the film ""Chaplin"" and the TV show ""The X-Files,"" and is also associated with Adam Sandler and Princeton University?",David Duchovny
subgraphs_batch_036_textual_subgraph_0201.graphml,"Which musical genre is associated with artists such as Benjamin Britten, Lorenzo Ferrero, Malcolm Arnold, and Carl Davis?",Ballet
subgraphs_batch_036_textual_subgraph_0208.graphml,"Which film features Frank Sinatra, was distributed by United Artists, and includes Washington, D.C. as a prominent location?",The Manchurian Candidate
