file,query,answer
subgraphs_batch_057_textual_subgraph_0316.graphml,"Who is the male actor from Queens, known for his role in the film Rocky V and identified with the profession Actor-GB?",Burt Young
subgraphs_batch_057_textual_subgraph_0317.graphml,"Who is the person that was born in Queens, has worked both as an author and an actor in Great Britain, and is known for their marriage?",Burt Young
subgraphs_batch_057_textual_subgraph_0320.graphml,"Who is the male actor known for his role in ""Rocky V"" and is also recognized for his work as an author from Great Britain, who has been married?",Burt Young
subgraphs_batch_057_textual_subgraph_0326.graphml,Who is the male singer from the United Kingdom who has been nominated for the Grammy Award for Best Male Rock Vocal Performance and is known for his marriage?,Van Morrison
subgraphs_batch_057_textual_subgraph_0322.graphml,"Who is the male actor known for his role in the film ""Rocky"" and nominated for a Razzie Award for Worst Supporting Actor, and is also recognized for his marriage?",Burt Young
subgraphs_batch_057_textual_subgraph_0327.graphml,"Who is the individual that was born in Houston, served in the United States Air Force, is married, and works as an author?",Michael Nesmith
subgraphs_batch_057_textual_subgraph_0325.graphml,"Who is the vegetarian actor from Great Britain, known for producing the TV show Charmed, and has Italian American heritage?",Alyssa Milano
subgraphs_batch_057_textual_subgraph_0329.graphml,"Who is the person that speaks French, has been nominated for the Academy Award for Best Actor, is married, and works as a British author?",Kirk Douglas
subgraphs_batch_057_textual_subgraph_0321.graphml,"Who is the male author from Great Britain who is married and known for his work on the film ""Rocky V""?",Burt Young
subgraphs_batch_057_textual_subgraph_0331.graphml,"Which actor, known for his role in Rocky V, was born in Queens and is a male professional from Great Britain?",Burt Young
subgraphs_batch_057_textual_subgraph_0323.graphml,"Who is the Italian American actor known for winning awards like Seann William Scott and being nominated for awards related to ""As the World Turns,"" as well as being associated with marriage?",Jason Biggs
subgraphs_batch_057_textual_subgraph_0315.graphml,"Who is the male actor known for his role in the film ""Rocky"" and nominated for a Razzie Award for Worst Supporting Actor, and is also known for his marital relationships?",Burt Young
subgraphs_batch_057_textual_subgraph_0335.graphml,Who is the male actor from Queens who has been nominated for a Razzie Award for Worst Supporting Actor?,Burt Young
subgraphs_batch_057_textual_subgraph_0337.graphml,Who is the male actor from Queens who has been nominated for a Razzie Award for Worst Supporting Actor?,Burt Young
subgraphs_batch_057_textual_subgraph_0332.graphml,"Which male actor from Great Britain, known for his role that earned him a Razzie Award nomination for Worst Supporting Actor, was born in Queens?",Burt Young
subgraphs_batch_057_textual_subgraph_0324.graphml,"Who is the male actor known for his role in ""Rocky V"" and nominated for a Razzie Award for Worst Supporting Actor, and is also associated with a notable marriage?",Burt Young
subgraphs_batch_057_textual_subgraph_0328.graphml,"Which actor, known for his role in the film ""Cars 2"" and nominated for a Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series, is also recognized for his profession as a British actor and his marital status?",Peter Jacobson
subgraphs_batch_057_textual_subgraph_0330.graphml,Who is the Italian American actor known for receiving a National Society of Film Critics Award for Best Actor and a nomination for the Analyze This award?,Robert De Niro
