file,query,answer
subgraphs_batch_005_textual_subgraph_0013.graphml,"Which company is a subsidiary of Rare Ltd, has ties to both Germany and the United States, and has an official website?",Microsoft Corporation
subgraphs_batch_005_textual_subgraph_0011.graphml,"Which film, produced by Bruce Cohen and awarded the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture, was released on DVD and primarily in the English language?",American Beauty
subgraphs_batch_005_textual_subgraph_0003.graphml,"Which film features Matthew W. Mungle in its crew, is categorized as both an Action and Drama genre, and is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0006.graphml,"Which film features Matthew W. Mungle in its crew, was distributed in the United Kingdom, released on DVD, and is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0019.graphml,"Which action film, released on DVD, is affiliated with the United States of America and primarily spoken in English?",American History X
subgraphs_batch_005_textual_subgraph_0015.graphml,"Which indie film, featuring Edward Norton as an award-winning actor and involving a notable sound mixer, was released on DVD?",American History X
subgraphs_batch_005_textual_subgraph_0010.graphml,"Which film is known for its comedic genre, was filmed in New York City, and was released on DVD in the United States?",Coming to America
subgraphs_batch_005_textual_subgraph_0018.graphml,"Which film belongs to the genres of Mystery and Suspense, and was released on DVD in the United States of America?",The Firm
subgraphs_batch_005_textual_subgraph_0012.graphml,"Who is the actor known for their role in ""Breakfast at Tiffany's"" and has been nominated for an Academy Award for Best Actor, with an official website showcasing their career?",Mickey Rooney
subgraphs_batch_005_textual_subgraph_0022.graphml,"Which indie film, produced by New Line Cinema and associated with an official website, is connected to the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0014.graphml,"Which film, featuring Edward Norton and having an estimated budget in United States Dollars, was made in the English language and has an official website?",American History X
subgraphs_batch_005_textual_subgraph_0024.graphml,"Which film features music by Quincy Jones, has won awards for Whoopi Goldberg, was released on DVD, and is primarily in the English language?",The Color Purple
subgraphs_batch_005_textual_subgraph_0009.graphml,"What is the name of the indie film that features Matthew W. Mungle in its crew, has its official website, and is related to the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0021.graphml,"Which TV series features Ali Larter and Kristen Bell as regular cast members, is in the English language, and falls under the drama genre?",Heroes
subgraphs_batch_005_textual_subgraph_0016.graphml,"Which film features Edgar Rice Burroughs as the storywriter, has an art director among its crew, is set in the United States, and falls under the action genre?",John Carter
subgraphs_batch_005_textual_subgraph_0023.graphml,Which film featuring Kathleen Turner and recognized with the National Society of Film Critics Award for Best Director falls under the genres of Crime Fiction and Drama?,Prizzi's Honor
subgraphs_batch_005_textual_subgraph_0031.graphml,"Which action film, produced by New Line Cinema and with an estimated budget in United States Dollars, is related to the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0027.graphml,"What film features a story by Elmore Leonard, was produced by Danny DeVito, includes a sound mixer in its crew, and falls under the genre of crime fiction?",Be Cool
subgraphs_batch_005_textual_subgraph_0029.graphml,"What film was released on DVD, has an official website, is related to the United States of America, and is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0017.graphml,"Which film, featuring Edward Norton who has won awards, is distributed in the United Kingdom, falls under the genre of Drama, and is associated with the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0025.graphml,"Which film featuring Edward Norton, set in the United States, falls under the action genre and was released on DVD?",American History X
subgraphs_batch_005_textual_subgraph_0030.graphml,"Which film was distributed in the United Kingdom, made in the United States, released on DVD, and primarily spoken in English?",American History X
subgraphs_batch_005_textual_subgraph_0020.graphml,"Which film, featuring Edward Norton and with Matthew W. Mungle in its crew, is both in the English language and falls under the genre of crime fiction?",American History X
subgraphs_batch_005_textual_subgraph_0035.graphml,"Which action film, produced by New Line Cinema and associated with the United States, has an official website dedicated to it?",American History X
subgraphs_batch_005_textual_subgraph_0026.graphml,"Which film features Edward Norton as an award-winning actor, includes Matthew W. Mungle in its crew, is in the English language, and has an official website?",American History X
subgraphs_batch_005_textual_subgraph_0034.graphml,"Which film was released on DVD, belongs to both the action and drama genres, and is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0028.graphml,"Which indie film, produced by New Line Cinema and featuring English dialogue, had Matthew W. Mungle as part of its crew?",American History X
subgraphs_batch_005_textual_subgraph_0032.graphml,"Which film features Matthew W. Mungle in its crew, was released on DVD, is related to the United States of America, and is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0038.graphml,"Which action film, distributed in the United Kingdom and featuring a sound mixer among its crew, is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0043.graphml,"Which indie film, released on DVD and featuring an official website in English, are we referring to?",American History X
subgraphs_batch_005_textual_subgraph_0042.graphml,"Which film starring Edward Norton, known for its action genre, was made in the United States and primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0037.graphml,"Which film featuring Edward Norton, known for its action and crime fiction genres, was made in the English language and earned notable awards?",American History X
subgraphs_batch_005_textual_subgraph_0033.graphml,"Which film features Matthew W. Mungle and a Sound Mixer in its crew, was released on DVD, and is associated with the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0039.graphml,"What film, which has won the Academy Award for Best Original Screenplay and appears in the National Film Registry, was released on DVD and is in the English language?",Pillow Talk
subgraphs_batch_005_textual_subgraph_0040.graphml,"Which animated TV show features Christopher McCulloch as a regular cast member, has an official website, and is primarily in English?",The Venture Bros.
subgraphs_batch_005_textual_subgraph_0041.graphml,"Which film, featuring Edward Norton who has won notable awards, was distributed in the United Kingdom and related to the United States, and also had a DVD release date?",American History X
subgraphs_batch_005_textual_subgraph_0036.graphml,"Which film features Matthew W. Mungle in its crew, was produced by New Line Cinema, falls under the indie genre, and is primarily in the English language?",American History X
subgraphs_batch_005_textual_subgraph_0046.graphml,"Which film starring Edward Norton, known for its blend of action and drama, was distributed in the United Kingdom and earned him notable awards?",American History X
subgraphs_batch_005_textual_subgraph_0044.graphml,"Which film was produced by New Line Cinema, had an estimated budget in United States Dollars, was distributed by FilmFlex, and released on DVD?",American History X
subgraphs_batch_005_textual_subgraph_0045.graphml,"Which film was produced by Touchstone Pictures, features a makeup artist known as Makeup Artist-GB, falls under the genre of drama, and is primarily in the English language?",Shopgirl
subgraphs_batch_005_textual_subgraph_0054.graphml,"Which film starring Edward Norton has won awards, belongs to the drama genre, is in the English language, and was released on DVD?",American History X
subgraphs_batch_005_textual_subgraph_0050.graphml,"Which action film features dubbing performances by Colleen Clinkenbeard and was written by Akira Toriyama, and is available in the English language?",Dragon Ball Z: Bojack Unbound
subgraphs_batch_005_textual_subgraph_0049.graphml,"Which film, set in the United States and featuring Matthew W. Mungle as part of its crew, is a drama and had its budget estimated in United States Dollars?",American History X
subgraphs_batch_005_textual_subgraph_0058.graphml,"Who is the individual that was nominated for an Academy Award for Best Actor and was married to Doris Day, also having an official website?",Tony Curtis
subgraphs_batch_005_textual_subgraph_0060.graphml,"Which action film, released on DVD, is primarily in English and has a strong connection to the United States?",American History X
subgraphs_batch_005_textual_subgraph_0057.graphml,"Which action film, featuring Matthew W. Mungle in its crew, is primarily in English and associated with the United States?",American History X
subgraphs_batch_005_textual_subgraph_0052.graphml,"Which action film, featuring Edward Norton and primarily in English, has its own official website and is known for its awards?",American History X
subgraphs_batch_005_textual_subgraph_0056.graphml,"Which film features Christophe Beck as its music composer, has a special effects supervisor among its crew, is set in the United States, and falls under the drama genre?","Crazy, Stupid, Love."
subgraphs_batch_005_textual_subgraph_0047.graphml,"Which film features art direction by Alexandre Trauner, music by Franz Waxman, is in the English language, and falls under the genre of drama?",The Nun's Story
subgraphs_batch_005_textual_subgraph_0048.graphml,"Which TV series features live-action and crime fiction, is primarily in English, and has Gary Dourdan as one of its award-winning actors?",CSI: Crime Scene Investigation
subgraphs_batch_005_textual_subgraph_0051.graphml,"Which popular TV series features Colm Meaney as a regular cast member, was created by Gene Roddenberry, originates from the United States, and is primarily in English?",Star Trek: The Next Generation
subgraphs_batch_005_textual_subgraph_0059.graphml,"Which action film, featuring Matthew W. Mungle in its crew and available in English, has its own official website?",American History X
subgraphs_batch_005_textual_subgraph_0062.graphml,"Which film combines the genres of suspense, mystery, and crime fiction, and was released on DVD?",Death on the Nile
subgraphs_batch_005_textual_subgraph_0055.graphml,"Which film, starring Edward Norton and set in the United States, was released on DVD and had an estimated budget measured in United States Dollars?",American History X
subgraphs_batch_005_textual_subgraph_0065.graphml,"Which action film, featuring crew member Matthew W. Mungle, is associated with the United States and was released on DVD?",American History X
subgraphs_batch_005_textual_subgraph_0064.graphml,"Which action film, released on DVD and primarily in English, is closely associated with the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0068.graphml,"Which indie film, produced by New Line Cinema and featuring an official website, is strongly associated with the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0053.graphml,"Which TV show, featuring America Ferrera and having won a Primetime Emmy Award for Outstanding Directing in Comedy Series, originates from the United States and falls under the genre of drama?",Ugly Betty
subgraphs_batch_005_textual_subgraph_0067.graphml,"Who is the television producer from Great Britain who has been nominated for a Razzie Award for Worst Actor and is also of American nationality, with an official website?",Steven Seagal
subgraphs_batch_005_textual_subgraph_0066.graphml,"Which indie film, featuring Matthew W. Mungle in its crew, is primarily in English and has an official website?",American History X
subgraphs_batch_005_textual_subgraph_0070.graphml,"Which film is both an action and indie genre movie, primarily in English, and was released on DVD?",American History X
subgraphs_batch_005_textual_subgraph_0071.graphml,"Which film featuring Edward Norton, known for its indie genre, was released on DVD and is associated with the United States of America?",American History X
subgraphs_batch_005_textual_subgraph_0072.graphml,"What action film, released on DVD, has an official website and is closely associated with the United States of America?",American History X
