file,query,answer
subgraphs_batch_010_textual_subgraph_0012.graphml,"Which film, featuring Tom Hanks and set in Philadelphia, was released on DVD and is known for its dramatic storyline?",Philadelphia
subgraphs_batch_009_textual_subgraph_1000.graphml,"Which film, featuring cinematography by Tak Fujimoto and belonging to the gay genre, was released in the United States and also made available on DVD?",Philadelphia
subgraphs_batch_010_textual_subgraph_0014.graphml,"Which film won the Academy Award for Best Actor and had its costumes designed by Colleen Atwood, also being released on DVD and in the United States?",Philadelphia
subgraphs_batch_010_textual_subgraph_0010.graphml,"Which film was written by Nick Cave, had a Special Effects Supervisor as part of its crew, and was released in the United States on DVD?",The Proposition
subgraphs_batch_010_textual_subgraph_0016.graphml,"Which film features a blend of Gay and Drama genres, boasts costume design by Colleen Atwood, and was released on DVD?",Philadelphia
subgraphs_batch_010_textual_subgraph_0013.graphml,"What film features a Boom Operator and Sound Mixer on its crew, is related to the United States of America, and was distributed on DVD?",When in Rome
subgraphs_batch_010_textual_subgraph_0001.graphml,"Which film, featuring a gay-themed drama and set in the United States, has won an Academy Award for Best Actor?",Philadelphia
subgraphs_batch_010_textual_subgraph_0008.graphml,"Which film was produced by Robert Greenhut, features New York City as a prominent location, and had a nominee for the BAFTA Award for Best Original Screenplay, also being released on DVD?",Radio Days
subgraphs_batch_010_textual_subgraph_0018.graphml,"Which film features cinematography by Tak Fujimoto and costume design by Colleen Atwood, and was released in the United States on DVD?",Philadelphia
subgraphs_batch_010_textual_subgraph_0019.graphml,"Which film has won the Los Angeles Film Critics Association Award for Best Actress, is associated with both the comedy and drama genres, and was nominated for the Academy Award for Best Original Screenplay?",The Fisher King
subgraphs_batch_010_textual_subgraph_0004.graphml,"Which political thriller film, released in France and nominated for the Academy Award for Best Original Screenplay, also had a DVD release date?",Foreign Correspondent
subgraphs_batch_010_textual_subgraph_0015.graphml,"Which film, with an estimated budget in United States Dollars and belonging to the genre of medical fiction, was nominated for the BAFTA Award for Best Original Screenplay and released in the United States of America?",Philadelphia
subgraphs_batch_010_textual_subgraph_0024.graphml,"Which film, featuring cinematography by Tak Fujimoto and belonging to the gay genre, was released on DVD and saw its release dates in the United States of America?",Philadelphia
subgraphs_batch_010_textual_subgraph_0027.graphml,Who is the male actor from the United States who has been nominated for a Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture alongside Danny McBride?,James Franco
subgraphs_batch_010_textual_subgraph_0023.graphml,"Which film, featuring Tom Hanks and set in Philadelphia, is both a medical drama and falls under the genre of medical fiction?",Philadelphia
subgraphs_batch_010_textual_subgraph_0017.graphml,"Which film features costume design by Colleen Atwood, was released on DVD, won the Academy Award for Best Actor, and had its release dates in the United States?",Philadelphia
subgraphs_batch_010_textual_subgraph_0029.graphml,Who is the male actor who has been nominated for a Razzie Award for Worst Supporting Actor and is also related to Pam Tillis through marriage?,Billy Ray Cyrus
subgraphs_batch_010_textual_subgraph_0028.graphml,Who is the male television producer from Great Britain who has won awards alongside Andrea Romano and Bruce Timm?,Alan Burnett
subgraphs_batch_010_textual_subgraph_0021.graphml,Who is the film director born in Chicago who has been nominated for both the Writers Guild of America Award for Best Original Screenplay and the Academy Award for Best Original Screenplay?,Melvin Frank
