file,query,answer
subgraphs_batch_026_textual_subgraph_0086.graphml,Who is the screenwriter and actor from Great Britain who was born in Toronto and is known for their marriage?,Don McKellar
subgraphs_batch_026_textual_subgraph_0080.graphml,Who is the male actor from the United Kingdom who was nominated for a BAFTA Award for Best Actor in a Supporting Role and is known for his profession as an Actor-GB?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0089.graphml,Who is the British actor of Islamic faith who is known for his marriage and contributions to the film industry?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0088.graphml,Who is the male actor from the United Kingdom who has been nominated for the BAFTA Award for Best Actor in a Supporting Role?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0090.graphml,"Who is the male film director known for directing ""Breakfast at Tiffany's"" and has been married?",Blake Edwards
subgraphs_batch_026_textual_subgraph_0087.graphml,Who is the male actor from Great Britain who has been nominated for awards alongside Loretta Young and Ann Sothern?,William T. Orr
subgraphs_batch_026_textual_subgraph_0082.graphml,Who is the male actor from Great Britain who has been nominated for both the Primetime Emmy Award for Outstanding Writing in a Drama Series and the Primetime Emmy Award for Outstanding Drama Series?,Julian Fellowes
subgraphs_batch_026_textual_subgraph_0081.graphml,"Who is the British actor known for his roles in films that earned him a BAFTA nomination for Best Actor in a Supporting Role, and who practices Islam and has been married?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0078.graphml,"Who is the actor known for his role in the film ""A Passage to India,"" follows Islam, has been nominated for a Filmfare Award for Best Supporting Actor, and is associated with a notable marriage?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0091.graphml,Who is the male actor of Islamic faith who has been nominated for a BAFTA Award for Best Actor in a Supporting Role and is married?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0092.graphml,Who is the male actor from the United Kingdom who practices Islam and has been nominated for the BAFTA Award for Best Actor in a Supporting Role?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0093.graphml,"Who is the male musician from Great Britain, known for his official website and his marriage, but whose name remains unspecified?",Buddy Guy
subgraphs_batch_026_textual_subgraph_0095.graphml,Who is the male actor of Islamic faith who has been nominated for a BAFTA Award for Best Actor in a Supporting Role and is known for his marriage?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0099.graphml,Who is the British actor of Islamic faith who is also known for his marriage?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0097.graphml,"Who is the British actor known for his work in film, nominated for a BAFTA Award for Best Actor in a Supporting Role, and also recognized for his affiliation with Islam and his marriage?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0100.graphml,Who is the male actor of Islamic faith who has been nominated for a BAFTA Award for Best Actor in a Supporting Role and is known for his marriage?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0104.graphml,Who is the male British actor affiliated with Islam who has been nominated for a BAFTA Award for Best Actor in a Supporting Role?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0096.graphml,Who is the actor from Great Britain who has won a Grammy Award for Record of the Year and is also known for his marriage to a famous musician?,Art Garfunkel
subgraphs_batch_026_textual_subgraph_0108.graphml,Who is the British Indian actor known for his marriage and affiliation with Islam?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0106.graphml,Who is the British actor of Islamic faith who is known for his marriage and contributions to the film industry?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0098.graphml,"Who is the actor from the United Kingdom, known for his role in the film ""A Passage to India,"" and is affiliated with Islam?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0094.graphml,Who is the male actor from the United Kingdom who was nominated for a BAFTA Award for Best Actor in a Supporting Role and is known for his marriage?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0107.graphml,"Who is the male actor that was nominated for a BAFTA Award for Best Actor in a Supporting Role for his role in ""A Passage to India"" and is also known for his marriage?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0105.graphml,"Who is the British actor known for their supporting role in the film ""A Passage to India"" and nominated for a BAFTA Award in that category?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0103.graphml,Which male actor from the United Kingdom was nominated for a BAFTA Award for Best Actor in a Supporting Role?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0102.graphml,"Who is the actor known for their role in the film ""A Passage to India,"" practices Islam, was nominated for a BAFTA Award for Best Actor in a Supporting Role, and graduated from the Royal Academy of Dramatic Art?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0110.graphml,Who is the male actor from the United Kingdom who has been nominated for a Filmfare Award for Best Supporting Actor and is known for his marriage?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0113.graphml,"Who is the male actor known for his role in the film ""A Passage to India"" and is affiliated with Islam, also having been married?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0111.graphml,"Who is the male actor from Great Britain, known for his role in the film ""A Passage to India"" and practicing Islam?",Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0117.graphml,Who is the male actor from the United Kingdom who was nominated for a BAFTA Award for Best Actor in a Supporting Role?,Saeed Jaffrey
subgraphs_batch_026_textual_subgraph_0114.graphml,"Who is the actor from the United States who appeared in ""The Muppet Movie"" and is known for his marriage and profession as a British actor?",Richard Pryor
subgraphs_batch_026_textual_subgraph_0101.graphml,"Who is the British actor known for his role in the film ""A Passage to India"" and nominated for a BAFTA Award for Best Actor in a Supporting Role, who is also recognized for his marital status?",Saeed Jaffrey
