file,query,answer
subgraphs_batch_034_textual_subgraph_0093.graphml,"Which event was attended by both Tim McGraw and Shakira, and honored winners of the Grammy Award for Best Country Collaboration with Vocals and the Grammy Award for Record of the Year?",48th Annual Grammy Awards
subgraphs_batch_034_textual_subgraph_0094.graphml,"Who is the country music artist who has been nominated for both the Grammy Award for Best Country Song and the Grammy Award for Best Country Collaboration with Vocals, and is also known for her skill with the guitar?",Faith Hill
subgraphs_batch_034_textual_subgraph_0097.graphml,"Who is the multifaceted artist known for contributing tracks featuring the electric piano, working as an organist, and also recognized as an actor from Great Britain, as well as being skilled in playing the piano?",Sun Ra
subgraphs_batch_034_textual_subgraph_0110.graphml,Who is the male musician from Great Britain who has an official website and is associated with the film Mulholland Drive?,Billy Ray Cyrus
subgraphs_batch_034_textual_subgraph_0098.graphml,"Who is the person that has won awards like Erykah Badu, appeared in the film Date Night, works as an actor in Great Britain, and is affiliated with Warner Bros. Records?",Common
subgraphs_batch_034_textual_subgraph_0103.graphml,"Who is the actor from Great Britain who has won awards like Rutina Wesley and received nominations like Anna Camp, and also has an official website?",Carrie Preston
subgraphs_batch_034_textual_subgraph_0100.graphml,Who is the individual who has been nominated for a Grammy Award for Best Country Collaboration with Vocals alongside Pam Tillis and is also known for being an actor from Great Britain as well as being in a domestic partnership?,Billy Ray Cyrus
subgraphs_batch_034_textual_subgraph_0102.graphml,Who is the male artist born in the United States who has been nominated for both the Grammy Award for Album of the Year and the Grammy Award for Record of the Year?,David Guetta
subgraphs_batch_034_textual_subgraph_0107.graphml,"Who is the actor from Great Britain who has won awards like Don Cheadle and received nominations like Albert Finney, and also has an official website?",Miguel Ferrer
subgraphs_batch_034_textual_subgraph_0106.graphml,"Who is the male artist who has been nominated for both the Razzie Award for Worst Supporting Actor and an award alongside Pam Tillis, and also has an official website?",Billy Ray Cyrus
subgraphs_batch_034_textual_subgraph_0113.graphml,Who is the male actor from Great Britain who has been nominated for awards by Bernard Telsey and has won awards like Demi Moore?,Paul Bettany
subgraphs_batch_034_textual_subgraph_0108.graphml,"Who is the actor from Great Britain who has been nominated for both a Pam Tillis Award and a Razzie Award for Worst Supporting Actor, and is also in a domestic partnership?",Billy Ray Cyrus
