file,query,answer
subgraphs_batch_069_textual_subgraph_0307.graphml,"Who is the artist that has won awards alongside Herbie Hancock, been nominated for the Grammy Award for Best Country Collaboration with Vocals, and is associated with both jazz fusion and blue-eyed soul music?",Norah Jones
subgraphs_batch_069_textual_subgraph_0324.graphml,Who is the American actor and singer who has won a Grammy Award for Best Pop Vocal Album and shares a connection with Tina Turner?,Norah Jones
subgraphs_batch_069_textual_subgraph_0314.graphml,"Who is the musician from Great Britain, married to Coronado, known for playing the bass guitar and being part of the alternative rock scene?",Thomas DeLonge
subgraphs_batch_069_textual_subgraph_0317.graphml,"Which artist, who was born in the United States and is known for soul music, has been nominated for awards alongside both Kanye West and Rihanna?",Ne-Yo
subgraphs_batch_069_textual_subgraph_0319.graphml,"Who is the British individual known for producing films, acting, and being involved in the production of the TV show Scrubs, as well as presenting awards at the 47th Annual Grammy Awards?",Zach Braff
subgraphs_batch_069_textual_subgraph_0327.graphml,"Which artist is known for contributing to tracks with a bass guitar, has been nominated for awards alongside Herbie Hancock, and is associated with both jazz fusion and blues music?",Norah Jones
subgraphs_batch_069_textual_subgraph_0320.graphml,"Who is the artist born in the United States of America, who has won awards like the Grammy Award for Album of the Year and has an official website, but was also nominated for the same prestigious award?",Norah Jones
subgraphs_batch_069_textual_subgraph_0322.graphml,"Who is the actress who was nominated for an Academy Award for Best Supporting Actress, is married to Danny Huston, and has an official website, identifying her as a female?",Virginia Madsen
subgraphs_batch_069_textual_subgraph_0325.graphml,"Which artist is known for contributing to tracks featuring a Rhodes piano and has been nominated for the Grammy Award for Best Female Pop Vocal Performance, also being honored at both the 50th and 45th Annual Grammy Awards?",Norah Jones
subgraphs_batch_069_textual_subgraph_0329.graphml,"Which artist has won awards similar to Tina Turner and Arif Mardin, and has been nominated for the Grammy Award for Album of the Year, while also being associated with jazz fusion music?",Norah Jones
subgraphs_batch_069_textual_subgraph_0335.graphml,"Who is the British actor that has won awards for their role in the film ""Atonement"" and has an official website?",Gina McKee
